flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared,aircraft
2026-07-13,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,J,,2026-07-13T07:00:00+00:00,2026-07-13T07:00:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-07-13T09:40:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,1437,ZH1437,CSZ1437,air china,ca,cca,1437,ca1437,cca1437,,,,782279,,
2026-07-13,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,J,,2026-07-13T07:00:00+00:00,2026-07-13T07:00:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-07-13T09:40:00+00:00,,,,,,Shandong Airlines,SC,CDG,5035,SC5035,CDG5035,air china,ca,cca,1437,ca1437,cca1437,,,,782279,,
2026-07-13,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,J,,2026-07-13T07:00:00+00:00,2026-07-13T07:00:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,63,2026-07-13T10:25:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,1359,ZH1359,CSZ1359,air china,ca,cca,1359,ca1359,cca1359,,,,780C44,,
2026-07-13,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,J,,2026-07-13T07:00:00+00:00,2026-07-13T07:00:00+00:00,,,,Taiyuan,Asia/Shanghai,TYN,ZBYN,1,,,2026-07-13T08:15:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,1145,ZH1145,CSZ1145,air china,ca,cca,1145,ca1145,cca1145,,,,78060A,,
2026-07-13,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,J,,2026-07-13T07:00:00+00:00,2026-07-13T07:00:00+00:00,,,,Taiyuan,Asia/Shanghai,TYN,ZBYN,1,,,2026-07-13T08:15:00+00:00,,,,,,Air New Zealand,NZ,ANZ,3900,NZ3900,ANZ3900,air china,ca,cca,1145,ca1145,cca1145,,,,78060A,,
2026-07-13,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,2,12-2,,2026-07-13T07:00:00+00:00,2026-07-13T07:00:00+00:00,,,,Dongsheng,Asia/Shanghai,DSN,ZBDS,,,,2026-07-13T08:25:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,1141,ZH1141,CSZ1141,air china,ca,cca,1141,ca1141,cca1141,,,,,,
2026-07-13,scheduled,,Jomo Kenyatta International,Africa/Nairobi,NBO,HKJK,1A,,,2026-07-13T01:20:00+00:00,2026-07-13T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-07-13T06:25:00+00:00,,,,,,Xiamen Air,MF,CXA,6236,MF6236,CXA6236,qatar airways,qr,qtr,1342,qr1342,qtr1342,,,,,,
2026-07-13,scheduled,,Jomo Kenyatta International,Africa/Nairobi,NBO,HKJK,1A,,,2026-07-13T01:20:00+00:00,2026-07-13T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-07-13T06:25:00+00:00,,,,,,AlphaSky,AS,JAG,5847,AS5847,JAG5847,qatar airways,qr,qtr,1342,qr1342,qtr1342,,,,,,
2026-07-13,scheduled,,Jomo Kenyatta International,Africa/Nairobi,NBO,HKJK,1A,,,2026-07-13T01:20:00+00:00,2026-07-13T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-07-13T06:25:00+00:00,,,,,,LATAM Airlines,LA,LAN,7452,LA7452,LAN7452,qatar airways,qr,qtr,1342,qr1342,qtr1342,,,,,,
2026-07-13,scheduled,,Jomo Kenyatta International,Africa/Nairobi,NBO,HKJK,1A,,,2026-07-13T01:20:00+00:00,2026-07-13T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-07-13T06:25:00+00:00,,,,,,Iberia,IB,IBE,6296,IB6296,IBE6296,qatar airways,qr,qtr,1342,qr1342,qtr1342,,,,,,
2026-07-13,scheduled,,Jomo Kenyatta International,Africa/Nairobi,NBO,HKJK,1A,,,2026-07-13T01:20:00+00:00,2026-07-13T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-07-13T06:25:00+00:00,,,,,,Japan Airlines,JL,JTL,5582,JL5582,JTL5582,qatar airways,qr,qtr,1342,qr1342,qtr1342,,,,,,
2026-07-13,scheduled,,Jomo Kenyatta International,Africa/Nairobi,NBO,HKJK,1A,,,2026-07-13T01:20:00+00:00,2026-07-13T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-07-13T06:25:00+00:00,,,,,,Oman Air,WY,OMA,6133,WY6133,OMA6133,qatar airways,qr,qtr,1342,qr1342,qtr1342,,,,,,
2026-07-13,scheduled,,Jomo Kenyatta International,Africa/Nairobi,NBO,HKJK,1A,,,2026-07-13T01:20:00+00:00,2026-07-13T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-07-13T06:25:00+00:00,,,,,,British Airways,BA,BAW,6392,BA6392,BAW6392,qatar airways,qr,qtr,1342,qr1342,qtr1342,,,,,,
2026-07-13,scheduled,,Jomo Kenyatta International,Africa/Nairobi,NBO,HKJK,1A,,,2026-07-13T01:20:00+00:00,2026-07-13T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-07-13T06:25:00+00:00,,,,,,Virgin Australia,VA,VOZ,6287,VA6287,VOZ6287,qatar airways,qr,qtr,1342,qr1342,qtr1342,,,,,,
2026-07-13,scheduled,,Jomo Kenyatta International,Africa/Nairobi,NBO,HKJK,1A,,,2026-07-13T01:20:00+00:00,2026-07-13T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-07-13T06:25:00+00:00,,,,,,Finnair,AY,FIN,6040,AY6040,FIN6040,qatar airways,qr,qtr,1342,qr1342,qtr1342,,,,,,
2026-07-13,scheduled,,Jomo Kenyatta International,Africa/Nairobi,NBO,HKJK,1A,,,2026-07-13T01:20:00+00:00,2026-07-13T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-07-13T06:25:00+00:00,,,,,,RwandAir,WB,RWD,1129,WB1129,RWD1129,qatar airways,qr,qtr,1342,qr1342,qtr1342,,,,,,
2026-07-13,scheduled,,Jomo Kenyatta International,Africa/Nairobi,NBO,HKJK,1A,,,2026-07-13T01:20:00+00:00,2026-07-13T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-07-13T06:25:00+00:00,,,,,,Cathay Pacific,CX,CPA,9276,CX9276,CPA9276,qatar airways,qr,qtr,1342,qr1342,qtr1342,,,,,,
2026-07-13,scheduled,,Jomo Kenyatta International,Africa/Nairobi,NBO,HKJK,1A,,,2026-07-13T01:20:00+00:00,2026-07-13T01:20:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-07-13T06:25:00+00:00,,,,,,Royal Air Maroc,AT,RAM,5754,AT5754,RAM5754,qatar airways,qr,qtr,1342,qr1342,qtr1342,,,,,,
2026-07-13,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,3,3,,2026-07-13T06:50:00+00:00,2026-07-13T06:50:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,D,44B,D05,2026-07-13T09:00:00+00:00,,,,,,Singapore Airlines,SQ,SIA,6913,SQ6913,SIA6913,virgin australia,va,voz,307,va307,voz307,,,,7CAF17,,
2026-07-13,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,3,3,,2026-07-13T06:50:00+00:00,2026-07-13T06:50:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,D,44B,D05,2026-07-13T09:00:00+00:00,,,,,,Qatar Airways,QR,QTR,6367,QR6367,QTR6367,virgin australia,va,voz,307,va307,voz307,,,,7CAF17,,
2026-07-13,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,1,12,,2026-07-13T06:45:00+00:00,2026-07-13T06:45:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,11,Q3,2026-07-13T08:15:00+00:00,,,,,,AlphaSky,AS,JAG,5144,AS5144,JAG5144,qantas,qf,qfa,408,qf408,qfa408,,,,,,
2026-07-13,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,1,12,,2026-07-13T06:45:00+00:00,2026-07-13T06:45:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,11,Q3,2026-07-13T08:15:00+00:00,,,,,,IndiGo,6E,IGO,4621,6E4621,IGO4621,qantas,qf,qfa,408,qf408,qfa408,,,,,,
2026-07-13,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-07-13T06:45:00+00:00,2026-07-13T06:45:00+00:00,,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,,,2026-07-13T09:50:00+00:00,,,,,,China Express Airlines,G5,HXA,6317,G56317,HXA6317,loong air,gj,cdc,8067,gj8067,cdc8067,,,,7821AE,,
2026-07-13,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-07-13T06:45:00+00:00,2026-07-13T06:45:00+00:00,,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,,,2026-07-13T09:50:00+00:00,,,,,,China Eastern Airlines,MU,CES,3591,MU3591,CES3591,loong air,gj,cdc,8067,gj8067,cdc8067,,,,7821AE,,
2026-07-13,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-07-13T06:45:00+00:00,2026-07-13T06:45:00+00:00,,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,,,2026-07-13T09:50:00+00:00,,,,,,Sichuan Airlines,3U,CSC,4739,3U4739,CSC4739,loong air,gj,cdc,8067,gj8067,cdc8067,,,,7821AE,,
2026-07-13,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-07-13T06:45:00+00:00,2026-07-13T06:45:00+00:00,,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,,,2026-07-13T09:50:00+00:00,,,,,,Chengdu Airlines,EU,UEA,9029,EU9029,UEA9029,loong air,gj,cdc,8067,gj8067,cdc8067,,,,7821AE,,
2026-07-13,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-07-13T06:40:00+00:00,2026-07-13T06:40:00+00:00,,,,Zunyi,Asia/Shanghai,ZYI,ZUZY,,,,2026-07-13T09:20:00+00:00,,,,,,Xiamen Air,MF,CXA,5322,MF5322,CXA5322,loong air,gj,cdc,8811,gj8811,cdc8811,,,,7815EB,,
2026-07-13,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-07-13T06:40:00+00:00,2026-07-13T06:40:00+00:00,,,,Zunyi,Asia/Shanghai,ZYI,ZUZY,,,,2026-07-13T09:20:00+00:00,,,,,,Hainan Airlines,HU,CHH,2165,HU2165,CHH2165,loong air,gj,cdc,8811,gj8811,cdc8811,,,,7815EB,,
2026-07-13,scheduled,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-07-13T06:40:00+00:00,2026-07-13T06:40:00+00:00,,,,Zunyi,Asia/Shanghai,ZYI,ZUZY,,,,2026-07-13T09:20:00+00:00,,,,,,Tibet Airlines,TV,TBA,2483,TV2483,TBA2483,loong air,gj,cdc,8811,gj8811,cdc8811,,,,7815EB,,
2026-07-13,scheduled,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,1,,,2026-07-13T06:05:00+00:00,2026-07-13T06:05:00+00:00,,,,Qui Nhon,Asia/Ho_Chi_Minh,UIH,VVPC,,,,2026-07-13T07:40:00+00:00,,,,,,Flexflight,W2,FXT,4431,W24431,FXT4431,vietjet air,vj,vjc,431,vj431,vjc431,,,,,,
2026-07-13,scheduled,,Shuangliu,Asia/Shanghai,CTU,ZUUU,1,,,2026-07-13T07:05:00+00:00,2026-07-13T07:05:00+00:00,,,,Shenyang,Asia/Shanghai,SHE,ZYTX,T3,,,2026-07-13T10:15:00+00:00,,,,,,Xiamen Air,MF,CXA,4941,MF4941,CXA4941,sichuan airlines,3u,csc,8461,3u8461,csc8461,,,,780958,,
2026-07-13,scheduled,,Shuangliu,Asia/Shanghai,CTU,ZUUU,,,,2026-07-13T03:10:00+00:00,2026-07-13T03:10:00+00:00,,,,Prague Vaclav Havel Airport,Europe/Prague,PRG,LKPR,TC2,,,2026-07-13T06:40:00+00:00,,,,,,Central Airlines,I9,HLF,9859,I99859,HLF9859,,,,,,,,,,782320,,
2026-07-13,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,3D,,2026-07-13T07:00:00+00:00,2026-07-13T07:00:00+00:00,,,,Lishe International Airport,Asia/Shanghai,NGB,ZSNB,2,,E06,2026-07-13T09:25:00+00:00,,,,,,Chengdu Airlines,EU,UEA,8111,EU8111,UEA8111,,,,,,,,,,780EB6,,
2026-07-13,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-07-13T06:50:00+00:00,2026-07-13T06:50:00+00:00,,,,Jiayuguan,Asia/Shanghai,JGN,ZLJQ,T2,,,2026-07-13T09:25:00+00:00,,,,,,Loong Air,GJ,CDC,5845,GJ5845,CDC5845,china express airlines,g5,hxa,2659,g52659,hxa2659,,,,,,
2026-07-13,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-07-13T06:50:00+00:00,2026-07-13T06:50:00+00:00,,,,Jiayuguan,Asia/Shanghai,JGN,ZLJQ,T2,,,2026-07-13T09:25:00+00:00,,,,,,Air China,CA,CCA,9035,CA9035,CCA9035,china express airlines,g5,hxa,2659,g52659,hxa2659,,,,,,
2026-07-13,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-07-13T06:50:00+00:00,2026-07-13T06:50:00+00:00,,,,Jiayuguan,Asia/Shanghai,JGN,ZLJQ,T2,,,2026-07-13T09:25:00+00:00,,,,,,Sichuan Airlines,3U,CSC,4267,3U4267,CSC4267,china express airlines,g5,hxa,2659,g52659,hxa2659,,,,,,
2026-07-13,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,3D,,2026-07-13T06:45:00+00:00,2026-07-13T06:45:00+00:00,,,,Gonggar/Lhasa,Asia/Shanghai,LXA,ZULS,T3,,,2026-07-13T09:35:00+00:00,,,,,,China Express Airlines,G5,HXA,6215,G56215,HXA6215,sichuan airlines,3u,csc,8633,3u8633,csc8633,,,,,,
2026-07-13,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,3D,,2026-07-13T06:45:00+00:00,2026-07-13T06:45:00+00:00,,,,Gonggar/Lhasa,Asia/Shanghai,LXA,ZULS,T3,,,2026-07-13T09:35:00+00:00,,,,,,China Eastern Airlines,MU,CES,3435,MU3435,CES3435,sichuan airlines,3u,csc,8633,3u8633,csc8633,,,,,,
2026-07-13,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,3D,,2026-07-13T06:45:00+00:00,2026-07-13T06:45:00+00:00,,,,Gonggar/Lhasa,Asia/Shanghai,LXA,ZULS,T3,,,2026-07-13T09:35:00+00:00,,,,,,Xiamen Air,MF,CXA,4965,MF4965,CXA4965,sichuan airlines,3u,csc,8633,3u8633,csc8633,,,,,,
2026-07-13,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,3D,,2026-07-13T06:45:00+00:00,2026-07-13T06:45:00+00:00,,,,Gonggar/Lhasa,Asia/Shanghai,LXA,ZULS,T3,,,2026-07-13T09:35:00+00:00,,,,,,Chengdu Airlines,EU,UEA,7401,EU7401,UEA7401,sichuan airlines,3u,csc,8633,3u8633,csc8633,,,,,,
2026-07-13,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,3G,,2026-07-13T06:35:00+00:00,2026-07-13T06:35:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-07-13T08:35:00+00:00,,,,,,West Air,PN,CHB,6229,PN6229,CHB6229,,,,,,,,,,780EF2,,
2026-07-13,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,3G,,2026-07-13T06:00:00+00:00,2026-07-13T06:00:00+00:00,,,,Xiangshan,Asia/Shanghai,ZHY,ZLZW,,,,2026-07-13T08:10:00+00:00,,,,,,West Air,PN,CHB,6497,PN6497,CHB6497,,,,,,,,,,7814CE,,
2026-07-13,scheduled,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-07-13T04:00:00+00:00,2026-07-13T04:00:00+00:00,,,,Sardar Vallabhbhai Patel International Airport,Asia/Kolkata,AMD,VAAH,1,,,2026-07-13T05:20:00+00:00,15.0,,,,,KLM,KL,KLM,4529,KL4529,KLM4529,indigo,6e,igo,632,6e632,igo632,,,,801458,,
2026-07-13,scheduled,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-07-13T04:00:00+00:00,2026-07-13T04:00:00+00:00,,,,Sardar Vallabhbhai Patel International Airport,Asia/Kolkata,AMD,VAAH,1,,,2026-07-13T05:20:00+00:00,15.0,,,,,British Airways,BA,BAW,7046,BA7046,BAW7046,indigo,6e,igo,632,6e632,igo632,,,,801458,,
2026-07-13,scheduled,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-07-13T04:00:00+00:00,2026-07-13T04:00:00+00:00,,,,Sardar Vallabhbhai Patel International Airport,Asia/Kolkata,AMD,VAAH,1,,,2026-07-13T05:20:00+00:00,15.0,,,,,Air France,AF,AFR,6076,AF6076,AFR6076,indigo,6e,igo,632,6e632,igo632,,,,801458,,
2026-07-13,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,109,,2026-07-13T01:20:00+00:00,2026-07-13T01:20:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-07-13T05:45:00+00:00,,,,,,Japan Airlines,JL,JAL,33,JL33,JAL33,,,,,,,,,,86E780,,
