flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-08-27,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-08-27T01:05:00+00:00,2026-08-27T01:05:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-27T01:35:00+00:00,,,,,,Qantas,QF,QFA,7420,QF7420,QFA7420,,,,,,,,,,,
2026-08-27,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-08-27T00:45:00+00:00,2026-08-27T00:45:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-27T02:20:00+00:00,,,,,,Qantas,QF,QFA,7488,QF7488,QFA7488,,,,,,,,,,,
2026-08-27,scheduled,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-08-27T00:25:00+00:00,2026-08-27T00:25:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-27T02:00:00+00:00,,,,,,Qantas,QF,QFA,7445,QF7445,QFA7445,,,,,,,,,,,
2026-08-27,scheduled,,,Kansai International,Asia/Tokyo,KIX,RJBB,,,,2026-08-27T00:00:00+00:00,2026-08-27T00:00:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-08-27T01:40:00+00:00,,,,,,SF Airlines,O3,CSS,272,O3272,CSS272,,,,,,,,,,,
2026-08-27,scheduled,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-08-27T00:05:00+00:00,2026-08-27T00:05:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-08-27T02:50:00+00:00,,,,,,Korean Air,KE,KAL,319,KE319,KAL319,,,,,,,,,,,
2026-08-27,scheduled,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,23,,2026-08-27T00:05:00+00:00,2026-08-27T00:05:00+00:00,,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-08-27T02:45:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,308,OM308,MGL308,,,,,,,,,,,
2026-08-27,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-08-27T00:05:00+00:00,2026-08-27T00:05:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-08-27T06:10:00+00:00,,,,,,Japan Airlines,JL,JTL,35,JL35,JTL35,,,,,,,,,,,
2026-08-27,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-08-27T00:05:00+00:00,2026-08-27T00:05:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-08-27T05:40:00+00:00,,,,,,Emirates,EK,UAE,313,EK313,UAE313,,,,,,,,,,,
2026-08-27,scheduled,,,Guam International,Pacific/Guam,GUM,PGUM,,,,2026-08-27T00:50:00+00:00,2026-08-27T00:50:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,215,,2026-08-27T04:30:00+00:00,,,,,,Jin Air,LJ,JNA,916,LJ916,JNA916,,,,,71C016,,,,,,
2026-08-27,scheduled,,,Guam International,Pacific/Guam,GUM,PGUM,,,,2026-08-27T00:50:00+00:00,2026-08-27T00:50:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,215,,2026-08-27T04:30:00+00:00,,,,,,Korean Air,KE,KAL,5780,KE5780,KAL5780,,,,,71C016,jin air,lj,jna,916,lj916,jna916
