flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-08-14,landed,,Maitland,Australia/Sydney,MTL,YMND,,,,2026-08-14T07:50:00+00:00,2026-08-14T07:50:00+00:00,2026-08-13T07:40:00+00:00,2026-08-13T07:40:00+00:00,2026-08-13T07:40:00+00:00,Gold Coast (coolangatta),Australia/Brisbane,OOL,YBCG,,,,2026-08-13T09:45:00+00:00,,2026-08-13T09:17:00+00:00,2026-08-13T09:17:00+00:00,2026-08-13T09:17:00+00:00,2026-08-13T09:17:00+00:00,empty,,,,,,,,,,7C7EE9,,,,,,,
2026-08-13,scheduled,,Guiyang,Asia/Shanghai,KWE,ZUGY,3,,,2026-08-13T12:15:00+00:00,2026-08-13T12:15:00+00:00,,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,11,2026-08-13T15:10:00+00:00,,,,,,Air China,CA,CCA,4743,CA4743,CCA4743,,,,,78069F,shandong airlines,sc,cdg,4815,sc4815,cdg4815,
2026-08-13,scheduled,,Guiyang,Asia/Shanghai,KWE,ZUGY,3,,,2026-08-13T12:15:00+00:00,2026-08-13T12:15:00+00:00,,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,11,2026-08-13T15:10:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,2695,ZH2695,CSZ2695,,,,,78069F,shandong airlines,sc,cdg,4815,sc4815,cdg4815,
2026-08-13,scheduled,,Guiyang,Asia/Shanghai,KWE,ZUGY,2,210,,2026-08-13T12:00:00+00:00,2026-08-13T12:00:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-08-13T14:45:00+00:00,,,,,,Jiangxi Air,RY,CJX,2154,RY2154,CJX2154,,,,,,hebei airlines,ns,hbh,8042,ns8042,hbh8042,
2026-08-13,scheduled,,Guiyang,Asia/Shanghai,KWE,ZUGY,2,210,,2026-08-13T12:00:00+00:00,2026-08-13T12:00:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-08-13T14:45:00+00:00,,,,,,China Southern Airlines,CZ,CSN,278,CZ278,CSN278,,,,,,hebei airlines,ns,hbh,8042,ns8042,hbh8042,
2026-08-13,scheduled,,Guiyang,Asia/Shanghai,KWE,ZUGY,2,210,,2026-08-13T12:00:00+00:00,2026-08-13T12:00:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-08-13T14:45:00+00:00,,,,,,Xiamen Air,MF,CXA,7153,MF7153,CXA7153,,,,,,hebei airlines,ns,hbh,8042,ns8042,hbh8042,
2026-08-13,scheduled,,Guiyang,Asia/Shanghai,KWE,ZUGY,3,G,,2026-08-13T12:00:00+00:00,2026-08-13T12:00:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-08-13T15:10:00+00:00,,,,,,Sichuan Airlines,3U,CSC,2094,3U2094,CSC2094,,,,,782187,china southern airlines,cz,csn,8898,cz8898,csn8898,
2026-08-13,scheduled,,Guiyang,Asia/Shanghai,KWE,ZUGY,3,401,,2026-08-13T11:45:00+00:00,2026-08-13T11:45:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-08-13T14:40:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,1462,ZH1462,CSZ1462,,,,,7817F6,air china,ca,cca,1462,ca1462,cca1462,
2026-08-13,scheduled,,Guiyang,Asia/Shanghai,KWE,ZUGY,3,401,,2026-08-13T11:45:00+00:00,2026-08-13T11:45:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-08-13T14:40:00+00:00,,,,,,Shandong Airlines,SC,CDG,5050,SC5050,CDG5050,,,,,7817F6,air china,ca,cca,1462,ca1462,cca1462,
2026-08-13,scheduled,,Guiyang,Asia/Shanghai,KWE,ZUGY,3,421,,2026-08-13T11:15:00+00:00,2026-08-13T11:15:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-08-13T13:35:00+00:00,,,,,,Loong Air,GJ,CDC,3786,GJ3786,CDC3786,,,,,780827,xiamen air,mf,cxa,8448,mf8448,cxa8448,
2026-08-13,scheduled,,Guiyang,Asia/Shanghai,KWE,ZUGY,3,421,,2026-08-13T11:15:00+00:00,2026-08-13T11:15:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,,,2026-08-13T13:35:00+00:00,,,,,,China Southern Airlines,CZ,CSN,4339,CZ4339,CSN4339,,,,,780827,xiamen air,mf,cxa,8448,mf8448,cxa8448,
