flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-08-03,scheduled,,Astana,Asia/Almaty,NQZ,UACC,,,,2026-08-03T04:00:00+00:00,2026-08-03T04:00:00+00:00,,,,Cologne/bonn,Europe/Berlin,CGN,EDDK,,,,2026-08-03T07:18:00+00:00,,,,,,Kaz Air Jet,,KEJ,,,KEJ,,,,,6832C4,,,,,,,
2026-08-03,scheduled,,Quilpie,Australia/Brisbane,ULP,YQLP,,,,2026-08-03T09:00:00+00:00,2026-08-03T09:00:00+00:00,,,,Toowoomba,Australia/Brisbane,TWB,YTWB,,,,2026-08-03T10:17:00+00:00,,,,,,empty,,SCQ,,,SCQ,,,,,7C5B78,,,,,,,
2026-08-03,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,C,,2026-08-03T06:50:00+00:00,2026-08-03T06:50:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-03T09:10:00+00:00,24.0,,,,,China Eastern Airlines,MU,CES,3308,MU3308,CES3308,,,,,,,sichuan airlines,3u,csc,6796,3u6796,csc6796
2026-08-03,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,C,,2026-08-03T06:50:00+00:00,2026-08-03T06:50:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-03T09:10:00+00:00,24.0,,,,,Xiamen Air,MF,CXA,4746,MF4746,CXA4746,,,,,,,sichuan airlines,3u,csc,6796,3u6796,csc6796
2026-08-03,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,C,,2026-08-03T06:50:00+00:00,2026-08-03T06:50:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-03T09:10:00+00:00,24.0,,,,,Chengdu Airlines,EU,UEA,7262,EU7262,UEA7262,,,,,,,sichuan airlines,3u,csc,6796,3u6796,csc6796
2026-08-03,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,C,,2026-08-03T06:50:00+00:00,2026-08-03T06:50:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-03T09:10:00+00:00,24.0,,,,,China Southern Airlines,CZ,CSN,4852,CZ4852,CSN4852,,,,,,,sichuan airlines,3u,csc,6796,3u6796,csc6796
2026-08-03,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,348,,2026-08-03T06:50:00+00:00,2026-08-03T06:50:00+00:00,,,,Enshi,Asia/Shanghai,ENH,ZHES,T2,,,2026-08-03T08:55:00+00:00,23.0,,,,,Xiamen Air,MF,CXA,5292,MF5292,CXA5292,,,,,780FE4,,loong air,gj,cdc,8683,gj8683,cdc8683
2026-08-03,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,348,,2026-08-03T06:50:00+00:00,2026-08-03T06:50:00+00:00,,,,Enshi,Asia/Shanghai,ENH,ZHES,T2,,,2026-08-03T08:55:00+00:00,23.0,,,,,Hainan Airlines,HU,CHH,2141,HU2141,CHH2141,,,,,780FE4,,loong air,gj,cdc,8683,gj8683,cdc8683
2026-08-03,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,348,,2026-08-03T06:50:00+00:00,2026-08-03T06:50:00+00:00,,,,Enshi,Asia/Shanghai,ENH,ZHES,T2,,,2026-08-03T08:55:00+00:00,23.0,,,,,Tibet Airlines,TV,TBA,2453,TV2453,TBA2453,,,,,780FE4,,loong air,gj,cdc,8683,gj8683,cdc8683
2026-08-03,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,348,,2026-08-03T06:50:00+00:00,2026-08-03T06:50:00+00:00,,,,Enshi,Asia/Shanghai,ENH,ZHES,T2,,,2026-08-03T08:55:00+00:00,23.0,,,,,China Southern Airlines,CZ,CSN,7115,CZ7115,CSN7115,,,,,780FE4,,loong air,gj,cdc,8683,gj8683,cdc8683
2026-08-03,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,348,,2026-08-03T06:50:00+00:00,2026-08-03T06:50:00+00:00,,,,Enshi,Asia/Shanghai,ENH,ZHES,T2,,,2026-08-03T08:55:00+00:00,23.0,,,,,China Express Airlines,G5,HXA,9521,G59521,HXA9521,,,,,780FE4,,loong air,gj,cdc,8683,gj8683,cdc8683
2026-08-03,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,348,,2026-08-03T06:50:00+00:00,2026-08-03T06:50:00+00:00,,,,Enshi,Asia/Shanghai,ENH,ZHES,T2,,,2026-08-03T08:55:00+00:00,23.0,,,,,Sichuan Airlines,3U,CSC,4863,3U4863,CSC4863,,,,,780FE4,,loong air,gj,cdc,8683,gj8683,cdc8683
2026-08-03,scheduled,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,348,,2026-08-03T06:50:00+00:00,2026-08-03T06:50:00+00:00,,,,Enshi,Asia/Shanghai,ENH,ZHES,T2,,,2026-08-03T08:55:00+00:00,23.0,,,,,Chengdu Airlines,EU,UEA,9153,EU9153,UEA9153,,,,,780FE4,,loong air,gj,cdc,8683,gj8683,cdc8683
2026-08-03,active,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,B10,,2026-08-03T00:55:00+00:00,2026-08-03T00:55:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,15,2026-08-03T06:20:00+00:00,,,,,,Garuda Indonesia,GA,GIA,9027,GA9027,GIA9027,,,,,7821A9,,china eastern airlines,mu,ces,544,mu544,ces544
