flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-08-28,scheduled,,Changzhou,Asia/Shanghai,CZX,ZSCG,,2,,2026-08-28T08:50:00+00:00,2026-08-28T08:50:00+00:00,,2026-08-28T08:50:00+00:00,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,68,2026-08-28T11:10:00+00:00,,,,,,China Eastern Airlines,MU,CES,2947,MU2947,CES2947,,,,,780605,,,,,,,
2026-08-28,scheduled,,Changzhou,Asia/Shanghai,CZX,ZSCG,,2,,2026-08-28T08:50:00+00:00,2026-08-28T08:50:00+00:00,,2026-08-28T08:50:00+00:00,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,68,2026-08-28T11:10:00+00:00,,,,,,Xiamen Air,MF,CXA,3531,MF3531,CXA3531,,,,,780605,china eastern airlines,mu,ces,2947,mu2947,ces2947,
2026-08-28,scheduled,,Cam Ranh,Asia/Ho_Chi_Minh,CXR,VVCR,1,,,2026-08-28T08:05:00+00:00,2026-08-28T08:05:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-08-28T09:55:00+00:00,,,,,,VietJet Air,VJ,VJC,770,VJ770,VJC770,,,,,,,,,,,,
2026-08-28,scheduled,,Cam Ranh,Asia/Ho_Chi_Minh,CXR,VVCR,1,,,2026-08-28T08:05:00+00:00,2026-08-28T08:05:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-08-28T09:55:00+00:00,,,,,,Flexflight,W2,FXT,4770,W24770,FXT4770,,,,,,vietjet air,vj,vjc,770,vj770,vjc770,
2026-08-28,scheduled,,Cam Ranh,Asia/Ho_Chi_Minh,CXR,VVCR,1,,,2026-08-28T08:05:00+00:00,2026-08-28T08:05:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-08-28T09:55:00+00:00,,,,,,vietjet air,A1,A1,2770,A12770,A12770,,,,,,vietjet air,vj,vjc,770,vj770,vjc770,
2026-08-28,scheduled,,Cam Ranh,Asia/Ho_Chi_Minh,CXR,VVCR,1,,,2026-08-28T08:05:00+00:00,2026-08-28T08:05:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-08-28T09:55:00+00:00,,,,,,vietjet air,H1,H1,4408,H14408,H14408,,,,,,vietjet air,vj,vjc,770,vj770,vjc770,
2026-08-28,scheduled,,Cam Ranh,Asia/Ho_Chi_Minh,CXR,VVCR,1,,,2026-08-28T07:55:00+00:00,2026-08-28T07:55:00+00:00,,,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,1,,,2026-08-28T09:30:00+00:00,,,,,,VietJet Air,VJ,VJC,582,VJ582,VJC582,,,,,,,,,,,,
2026-08-28,scheduled,,Cam Ranh,Asia/Ho_Chi_Minh,CXR,VVCR,1,,,2026-08-28T07:55:00+00:00,2026-08-28T07:55:00+00:00,,,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,1,,,2026-08-28T09:30:00+00:00,,,,,,vietjet air,H1,H1,4523,H14523,H14523,,,,,,vietjet air,vj,vjc,582,vj582,vjc582,
2026-08-28,scheduled,,Cam Ranh,Asia/Ho_Chi_Minh,CXR,VVCR,1,,,2026-08-28T07:55:00+00:00,2026-08-28T07:55:00+00:00,,,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,1,,,2026-08-28T09:30:00+00:00,,,,,,Flexflight,W2,FXT,4582,W24582,FXT4582,,,,,,vietjet air,vj,vjc,582,vj582,vjc582,
2026-08-28,scheduled,,Cam Ranh,Asia/Ho_Chi_Minh,CXR,VVCR,1,,,2026-08-28T07:55:00+00:00,2026-08-28T07:55:00+00:00,,,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,1,,,2026-08-28T09:30:00+00:00,,,,,,vietjet air,A1,A1,2582,A12582,A12582,,,,,,vietjet air,vj,vjc,582,vj582,vjc582,
