flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-07-24,scheduled,,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,1,,,2026-07-24T01:55:00+00:00,2026-07-24T01:55:00+00:00,,,,"Athens International Airport ""Eleftherios Venizelos""",Europe/Athens,ATH,LGAV,,,07,2026-07-24T05:45:00+00:00,,,,,,Aegean Airlines,A3,AEE,713,A3713,AEE713,,,,,46B830,,,,,,,
2026-07-24,scheduled,,Bacolod,Asia/Manila,BCD,RPVB,,,,2026-07-24T07:35:00+00:00,2026-07-24T07:35:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,3,,,2026-07-24T09:00:00+00:00,,,,,,Cebu Pacific,5J,CEB,2382,5J2382,CEB2382,,,,,758616,,,,,,,
2026-07-24,scheduled,,Aksu,Asia/Shanghai,AKU,ZWAK,,,,2026-07-24T08:05:00+00:00,2026-07-24T08:05:00+00:00,,,,Shihezi Huayuan Airport,,SHF,ZWHZ,,,,2026-07-24T09:20:00+00:00,,,,,,China Express Airlines,G5,HXA,2677,G52677,HXA2677,,,,,78025E,,,,,,,
2026-07-24,scheduled,,Aksu,Asia/Shanghai,AKU,ZWAK,,,,2026-07-24T08:05:00+00:00,2026-07-24T08:05:00+00:00,,,,Shihezi Huayuan Airport,,SHF,ZWHZ,,,,2026-07-24T09:20:00+00:00,,,,,,Shandong Airlines,SC,CDG,3533,SC3533,CDG3533,,,,,78025E,china express airlines,g5,hxa,2677,g52677,hxa2677,
2026-07-24,scheduled,,Aksu,Asia/Shanghai,AKU,ZWAK,,,,2026-07-24T08:05:00+00:00,2026-07-24T08:05:00+00:00,,,,Shihezi Huayuan Airport,,SHF,ZWHZ,,,,2026-07-24T09:20:00+00:00,,,,,,Xiamen Air,MF,CXA,4285,MF4285,CXA4285,,,,,78025E,china express airlines,g5,hxa,2677,g52677,hxa2677,
2026-07-24,scheduled,,Aksu,Asia/Shanghai,AKU,ZWAK,,,,2026-07-24T08:05:00+00:00,2026-07-24T08:05:00+00:00,,,,Shihezi Huayuan Airport,,SHF,ZWHZ,,,,2026-07-24T09:20:00+00:00,,,,,,Loong Air,GJ,CDC,5851,GJ5851,CDC5851,,,,,78025E,china express airlines,g5,hxa,2677,g52677,hxa2677,
2026-07-24,scheduled,,Aksu,Asia/Shanghai,AKU,ZWAK,,,,2026-07-24T08:05:00+00:00,2026-07-24T08:05:00+00:00,,,,Shihezi Huayuan Airport,,SHF,ZWHZ,,,,2026-07-24T09:20:00+00:00,,,,,,Sichuan Airlines,3U,CSC,4273,3U4273,CSC4273,,,,,78025E,china express airlines,g5,hxa,2677,g52677,hxa2677,
2026-07-24,scheduled,,Aksu,Asia/Shanghai,AKU,ZWAK,,,,2026-07-24T08:00:00+00:00,2026-07-24T08:00:00+00:00,,,,Alashankou,Asia/Shanghai,BPL,ZWBL,,,,2026-07-24T09:10:00+00:00,1.0,,,,,China Express Airlines,G5,HXA,4907,G54907,HXA4907,,,,,781067,,,,,,,
2026-07-24,scheduled,,Aksu,Asia/Shanghai,AKU,ZWAK,,,,2026-07-24T08:00:00+00:00,2026-07-24T08:00:00+00:00,,,,Alashankou,Asia/Shanghai,BPL,ZWBL,,,,2026-07-24T09:10:00+00:00,1.0,,,,,Shandong Airlines,SC,CDG,3879,SC3879,CDG3879,,,,,781067,china express airlines,g5,hxa,4907,g54907,hxa4907,
2026-07-24,scheduled,,Aksu,Asia/Shanghai,AKU,ZWAK,,,,2026-07-24T08:00:00+00:00,2026-07-24T08:00:00+00:00,,,,Alashankou,Asia/Shanghai,BPL,ZWBL,,,,2026-07-24T09:10:00+00:00,1.0,,,,,Xiamen Air,MF,CXA,4439,MF4439,CXA4439,,,,,781067,china express airlines,g5,hxa,4907,g54907,hxa4907,
