flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-08-04,scheduled,,Windorah,Australia/Brisbane,WNR,YWDH,,,,2026-08-04T01:40:00+00:00,2026-08-04T01:40:00+00:00,,,,Charleville,Australia/Brisbane,CTL,YBCV,,,,2026-08-04T02:27:00+00:00,,,,,,empty,,,,,,,,,,7C19CF,,,,,,,
2026-08-04,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,,,,2026-08-04T02:45:00+00:00,2026-08-04T02:45:00+00:00,,,,Sydney Bankstown,Australia/Sydney,BWU,YSBK,,,,2026-08-04T04:55:00+00:00,,,,,,empty,,,,,,,,,,7CAC27,,,,,,,
2026-08-04,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-08-04T01:05:00+00:00,2026-08-04T01:05:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-08-04T03:50:00+00:00,,,,,,Singapore Airlines,SQ,SIA,8589,SQ8589,SIA8589,,,,,,,scoot,tr,tgw,347,tr347,tgw347
2026-08-04,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-08-04T00:55:00+00:00,2026-08-04T00:55:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,1,,,2026-08-04T05:00:00+00:00,,,,,,Garuda Indonesia,GA,GIA,9139,GA9139,GIA9139,,,,,,,philippine airlines,pr,pal,538,pr538,pal538
2026-08-04,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-08-04T00:55:00+00:00,2026-08-04T00:55:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,,2026-08-04T08:00:00+00:00,,,,,,Garuda Indonesia,GA,GIA,9300,GA9300,GIA9300,,,,,781105,,china eastern airlines,mu,ces,5030,mu5030,ces5030
2026-08-04,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-08-04T00:35:00+00:00,2026-08-04T00:35:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,5,2026-08-04T04:45:00+00:00,,,,,,Iberia,IB,IBE,6287,IB6287,IBE6287,,,,,,,qatar airways,qr,qtr,961,qr961,qtr961
2026-08-04,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-08-04T00:35:00+00:00,2026-08-04T00:35:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,5,2026-08-04T04:45:00+00:00,,,,,,British Airways,BA,BAW,6361,BA6361,BAW6361,,,,,,,qatar airways,qr,qtr,961,qr961,qtr961
2026-08-04,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-08-04T00:35:00+00:00,2026-08-04T00:35:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,5,2026-08-04T04:45:00+00:00,,,,,,JetBlue,B6,JBU,6539,B66539,JBU6539,,,,,,,qatar airways,qr,qtr,961,qr961,qtr961
2026-08-04,scheduled,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,,2026-08-04T00:35:00+00:00,2026-08-04T00:35:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,5,2026-08-04T04:45:00+00:00,,,,,,Finnair,AY,FIN,6672,AY6672,FIN6672,,,,,,,qatar airways,qr,qtr,961,qr961,qtr961
2026-08-04,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,9,,2026-08-04T01:30:00+00:00,2026-08-04T01:30:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,12,2026-08-04T09:45:00+00:00,,,,,,Air New Zealand,NZ,ANZ,4309,NZ4309,ANZ4309,,,,,8003E3,,air india,ai,aic,309,ai309,aic309
2026-08-04,scheduled,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,9,,2026-08-04T01:30:00+00:00,2026-08-04T01:30:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,12,2026-08-04T09:45:00+00:00,,,,,,Swiss,LX,SWR,4125,LX4125,SWR4125,,,,,8003E3,,air india,ai,aic,309,ai309,aic309
