flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-09-26,scheduled,,,Mabuiag Island,Australia/Brisbane,UBB,YMAA,,,0.0,2026-09-26T08:00:00+00:00,2026-09-26T08:00:00+00:00,,2026-09-26T08:00:00+00:00,,Badu Island,Australia/Brisbane,BDD,YBAU,,,,2026-09-26T08:10:00+00:00,,,,,,empty,,,,,,,,,,,,,,,,7C2A7F
2026-09-26,scheduled,,,Kubin Island,Australia/Brisbane,KUG,YKUB,,,,2026-09-26T08:35:00+00:00,2026-09-26T08:35:00+00:00,,,,Badu Island,Australia/Brisbane,BDD,YBAU,,,,2026-09-26T08:45:00+00:00,,,,,,Hinterland Aviation,OI,HND,601,OI601,HND601,,,,,,,,,,,
2026-09-26,active,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-26T03:15:00+00:00,2026-09-26T03:15:00+00:00,,,,Novyy,Asia/Vladivostok,KHV,UHHH,,,,2026-09-26T08:10:00+00:00,,,,,,Aurora,HZ,SHU,5431,HZ5431,SHU5431,,,,,,,,,,,151FC9
2026-09-26,scheduled,,,,,WGN,ZGSY,,,,2026-09-26T09:20:00+00:00,2026-09-26T09:20:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-09-26T10:55:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,9437,ZH9437,CSZ9437,,,,,,,,,,,
2026-09-26,scheduled,,,,,WGN,ZGSY,,,,2026-09-26T09:20:00+00:00,2026-09-26T09:20:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-09-26T10:55:00+00:00,,,,,,Shandong Airlines,SC,CDG,9837,SC9837,CDG9837,shenzhen airlines,zh,csz,9437,zh9437,csz9437,,,,,
2026-09-26,scheduled,,,Taiyuan,Asia/Shanghai,TYN,ZBYN,1,,,2026-09-26T09:40:00+00:00,2026-09-26T09:40:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-09-26T12:00:00+00:00,,,,,,West Air,PN,CHB,6396,PN6396,CHB6396,,,,,,,,,,,
2026-09-26,scheduled,,,Tomsk,Asia/Novosibirsk,TOF,UNTT,,,,2026-09-26T08:20:00+00:00,2026-09-26T08:20:00+00:00,,,,Sheremetyevo International,Europe/Moscow,SVO,UUEE,B,,,2026-09-26T08:55:00+00:00,,,,,,Aeroflot,SU,AFL,1531,SU1531,AFL1531,,,,,,,,,,,
2026-09-26,scheduled,,,Tomsk,Asia/Novosibirsk,TOF,UNTT,,,,2026-09-26T07:35:00+00:00,2026-09-26T07:35:00+00:00,,,,Domodedovo,Europe/Moscow,DME,UUDD,,,,2026-09-26T08:00:00+00:00,,,,,,S7 Airlines,S7,SBI,2616,S72616,SBI2616,,,,,,,,,,,
2026-09-26,scheduled,,,Mineralnye Vodyj,Europe/Moscow,MRV,URMM,,,,2026-09-26T00:20:00+00:00,2026-09-26T00:20:00+00:00,,,,Ufa International Airport,Asia/Yekaterinburg,UFA,UWUU,1,,,2026-09-26T05:10:00+00:00,,,,,,Aerosucre,A4,KRE,6021,A46021,KRE6021,,,,,,,,,,,
2026-09-26,scheduled,,,Ufa International Airport,Asia/Yekaterinburg,UFA,UWUU,2,,,2026-09-26T06:50:00+00:00,2026-09-26T06:50:00+00:00,,,,Zvartnots International,Asia/Yerevan,EVN,UDYZ,,,,2026-09-26T08:50:00+00:00,,,,,,Aerosucre,A4,KRE,4021,A44021,KRE4021,,,,,,,,,,,
2026-09-26,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,F01,0.0,2026-09-26T07:10:00+00:00,2026-09-26T07:10:00+00:00,,2026-09-26T07:10:00+00:00,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-26T09:20:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,4439,ZH4439,CSZ4439,air china,ca,cca,4343,ca4343,cca4343,,,,,
2026-09-26,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,F01,0.0,2026-09-26T07:10:00+00:00,2026-09-26T07:10:00+00:00,,2026-09-26T07:10:00+00:00,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-26T09:20:00+00:00,,,,,,Shandong Airlines,SC,CDG,5223,SC5223,CDG5223,air china,ca,cca,4343,ca4343,cca4343,,,,,
2026-09-26,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,G05,,2026-09-26T07:10:00+00:00,2026-09-26T07:10:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-26T09:10:00+00:00,,,,,,China Eastern Airlines,MU,CES,3491,MU3491,CES3491,sichuan airlines,3u,csc,8781,3u8781,csc8781,,,,,
2026-09-26,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,G05,,2026-09-26T07:10:00+00:00,2026-09-26T07:10:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-26T09:10:00+00:00,,,,,,Xiamen Air,MF,CXA,5027,MF5027,CXA5027,sichuan airlines,3u,csc,8781,3u8781,csc8781,,,,,
2026-09-26,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,G05,,2026-09-26T07:10:00+00:00,2026-09-26T07:10:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-26T09:10:00+00:00,,,,,,Juneyao Air,HO,DKH,5876,HO5876,DKH5876,sichuan airlines,3u,csc,8781,3u8781,csc8781,,,,,
2026-09-26,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,G05,,2026-09-26T07:10:00+00:00,2026-09-26T07:10:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-26T09:10:00+00:00,,,,,,China Express Airlines,G5,HXA,8905,G58905,HXA8905,sichuan airlines,3u,csc,8781,3u8781,csc8781,,,,,
2026-09-26,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,G05,,2026-09-26T07:10:00+00:00,2026-09-26T07:10:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-26T09:10:00+00:00,,,,,,Chengdu Airlines,EU,UEA,7461,EU7461,UEA7461,sichuan airlines,3u,csc,8781,3u8781,csc8781,,,,,
2026-09-26,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,G05,,2026-09-26T07:10:00+00:00,2026-09-26T07:10:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-26T09:10:00+00:00,,,,,,China Southern Airlines,CZ,CSN,9113,CZ9113,CSN9113,sichuan airlines,3u,csc,8781,3u8781,csc8781,,,,,
2026-09-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-26T07:25:00+00:00,2026-09-26T07:25:00+00:00,,,,Xining,Asia/Shanghai,XNN,ZLXN,T3,,,2026-09-26T10:50:00+00:00,,,,,,Shandong Airlines,SC,CDG,9193,SC9193,CDG9193,shenzhen airlines,zh,csz,9235,zh9235,csz9235,,,,,7809D9
2026-09-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-26T07:25:00+00:00,2026-09-26T07:25:00+00:00,,,,Xining,Asia/Shanghai,XNN,ZLXN,T3,,,2026-09-26T10:50:00+00:00,,,,,,Air China,CA,CCA,3535,CA3535,CCA3535,shenzhen airlines,zh,csz,9235,zh9235,csz9235,,,,,7809D9
2026-09-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,0.0,2026-09-26T07:15:00+00:00,2026-09-26T07:15:00+00:00,,2026-09-26T07:15:00+00:00,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,6,2026-09-26T09:45:00+00:00,,,,,,Air France,AF,AFR,5268,AF5268,AFR5268,china eastern airlines,mu,ces,5332,mu5332,ces5332,,,,,782397
2026-09-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,0.0,2026-09-26T07:15:00+00:00,2026-09-26T07:15:00+00:00,,2026-09-26T07:15:00+00:00,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,6,2026-09-26T09:45:00+00:00,,,,,,KLM,KL,KLM,8699,KL8699,KLM8699,china eastern airlines,mu,ces,5332,mu5332,ces5332,,,,,782397
2026-09-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,0.0,2026-09-26T07:15:00+00:00,2026-09-26T07:15:00+00:00,,2026-09-26T07:15:00+00:00,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,6,2026-09-26T09:45:00+00:00,,,,,,Etihad Airways,EY,ETD,5720,EY5720,ETD5720,china eastern airlines,mu,ces,5332,mu5332,ces5332,,,,,782397
2026-09-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,0.0,2026-09-26T07:15:00+00:00,2026-09-26T07:15:00+00:00,,2026-09-26T07:15:00+00:00,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,6,2026-09-26T09:45:00+00:00,,,,,,Delta Air Lines,DL,DAL,6403,DL6403,DAL6403,china eastern airlines,mu,ces,5332,mu5332,ces5332,,,,,782397
2026-09-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,0.0,2026-09-26T07:15:00+00:00,2026-09-26T07:15:00+00:00,,2026-09-26T07:15:00+00:00,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,6,2026-09-26T09:45:00+00:00,,,,,,Xiamen Air,MF,CXA,3736,MF3736,CXA3736,china eastern airlines,mu,ces,5332,mu5332,ces5332,,,,,782397
2026-09-26,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,0.0,2026-09-26T07:15:00+00:00,2026-09-26T07:15:00+00:00,,2026-09-26T07:15:00+00:00,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,6,2026-09-26T09:45:00+00:00,,,,,,Juneyao Air,HO,DKH,5521,HO5521,DKH5521,china eastern airlines,mu,ces,5332,mu5332,ces5332,,,,,782397
2026-09-26,scheduled,,,Sentani,Asia/Jayapura,DJJ,WAJJ,,,,2026-09-26T07:15:00+00:00,2026-09-26T07:15:00+00:00,,,,Tanahmerah,Asia/Jayapura,TMH,WAKT,,,,2026-09-26T08:20:00+00:00,,,,,,Trigana Air,IL,TGN,281,IL281,TGN281,,,,,,,,,,,
2026-09-26,scheduled,,,Barajas,Europe/Madrid,MAD,LEMD,,,134.0,2026-09-26T00:15:00+00:00,2026-09-26T00:15:00+00:00,,2026-09-26T02:29:00+00:00,,Liege Airport,Europe/Brussels,LGG,EBLG,,,,2026-09-26T02:26:00+00:00,,,,,,Ethiopian Airlines,ET,ETH,3753,ET3753,ETH3753,,,,,,,,,,,04022B
2026-09-26,scheduled,,,Barajas,Europe/Madrid,MAD,LEMD,,,11.0,2026-09-26T00:05:00+00:00,2026-09-26T00:05:00+00:00,,2026-09-26T00:16:00+00:00,,Ezeiza Ministro Pistarini,America/Argentina/Buenos_Aires,EZE,SAEZ,,,,2026-09-26T07:33:00+00:00,,,,,,Iberia,IB,IBE,5103,IB5103,IBE5103,,,,,,,,,,,34628D
2026-09-26,scheduled,,,Gonggar/Lhasa,Asia/Shanghai,LXA,ZULS,T3,,,2026-09-26T09:50:00+00:00,2026-09-26T09:50:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-09-26T12:20:00+00:00,,,,,,West Air,PN,CHB,6272,PN6272,CHB6272,,,,,,,,,,,
2026-09-26,scheduled,,,Kopitnari,Asia/Tbilisi,KUT,UGKO,,,,2026-09-26T03:40:00+00:00,2026-09-26T03:40:00+00:00,,,,Vnukovo,Europe/Moscow,VKO,UUWW,A,,,2026-09-26T05:55:00+00:00,,,,,,Aerosucre,A4,KRE,7072,A47072,KRE7072,,,,,,,,,,,
2026-09-26,scheduled,,,Halle,Europe/Berlin,LEJ,EDDP,,,,2026-09-26T04:05:00+00:00,2026-09-26T04:05:00+00:00,,,,Schiphol,Europe/Amsterdam,AMS,EHAM,,,,2026-09-26T05:30:00+00:00,,,,,,DHL Air,QY,BCS,,QY,BCS,,,,,,,,,,,3C5425
2026-09-26,scheduled,,,Halle,Europe/Berlin,LEJ,EDDP,,,,2026-09-26T04:00:00+00:00,2026-09-26T04:00:00+00:00,,,,Barajas,Europe/Madrid,MAD,LEMD,CARG,,,2026-09-26T06:55:00+00:00,,,,,,DHL Air,QY,BCS,8464,QY8464,BCS8464,,,,,,,,,,,3C1BAE
2026-09-26,scheduled,,,Halle,Europe/Berlin,LEJ,EDDP,,,,2026-09-26T03:50:00+00:00,2026-09-26T03:50:00+00:00,,,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,,2026-09-26T05:10:00+00:00,,,,,,DHL Air,QY,BCS,122,QY122,BCS122,,,,,,,,,,,3C5431
2026-09-26,scheduled,,,Halle,Europe/Berlin,LEJ,EDDP,,,,2026-09-26T03:10:00+00:00,2026-09-26T03:10:00+00:00,,,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,,2026-09-26T04:30:00+00:00,,,,,,DHL Air,QY,BCS,120,QY120,BCS120,,,,,,,,,,,3C71A4
2026-09-26,cancelled,,,Jinjiang,Asia/Shanghai,JJN,ZSQZ,,,,2026-09-26T09:40:00+00:00,2026-09-26T09:40:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,T3,,,2026-09-26T12:20:00+00:00,,,,,,West Air,PN,CHB,6302,PN6302,CHB6302,,,,,,,,,,,
2026-09-26,scheduled,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-09-26T01:00:00+00:00,2026-09-26T01:00:00+00:00,,,,Liege Airport,Europe/Brussels,LGG,EBLG,,,,2026-09-26T04:00:00+00:00,,,,,,MNG Airlines,MB,MNB,212,MB212,MNB212,,,,,,,,,,,
2026-09-26,scheduled,,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,1,,0.0,2026-09-26T04:05:00+00:00,2026-09-26T04:05:00+00:00,,2026-09-26T04:05:00+00:00,,Dubai,Asia/Dubai,DXB,OMDB,3,,9,2026-09-26T07:55:00+00:00,,,,,,Air Mauritius,MK,MAU,9965,MK9965,MAU9965,emirates,ek,uae,802,ek802,uae802,,,,,8960FA
2026-09-26,scheduled,,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,1,A6B,0.0,2026-09-26T04:00:00+00:00,2026-09-26T04:00:00+00:00,,2026-09-26T04:00:00+00:00,,King Khaled International,Asia/Riyadh,RUH,OERK,4,404,A44,2026-09-26T05:45:00+00:00,,,,,,Regent Airways,RX,RGE,2036,RX2036,RGE2036,saudia,sv,sva,1014,sv1014,sva1014,,,,,710070
2026-09-26,scheduled,,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,,,0.0,2026-09-26T03:40:00+00:00,2026-09-26T03:40:00+00:00,,2026-09-26T03:40:00+00:00,,Schiphol,Europe/Amsterdam,AMS,EHAM,,,,2026-09-26T08:15:00+00:00,,,,,,Saudia,SV,SVA,933,SV933,SVA933,,,,,,,,,,,4CA34E
2026-09-26,scheduled,,,Handan,Asia/Shanghai,HDG,ZBHD,,3,0.0,2026-09-26T09:40:00+00:00,2026-09-26T09:40:00+00:00,,2026-09-26T09:40:00+00:00,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,4,2026-09-26T11:35:00+00:00,,,,,,China Eastern Airlines,MU,CES,5248,MU5248,CES5248,,,,,,,,,,,782246
2026-09-26,scheduled,,,Handan,Asia/Shanghai,HDG,ZBHD,,3,0.0,2026-09-26T09:40:00+00:00,2026-09-26T09:40:00+00:00,,2026-09-26T09:40:00+00:00,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,4,2026-09-26T11:35:00+00:00,,,,,,Etihad Airways,EY,ETD,5797,EY5797,ETD5797,china eastern airlines,mu,ces,5248,mu5248,ces5248,,,,,782246
2026-09-26,scheduled,,,Handan,Asia/Shanghai,HDG,ZBHD,,3,0.0,2026-09-26T09:40:00+00:00,2026-09-26T09:40:00+00:00,,2026-09-26T09:40:00+00:00,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,4,2026-09-26T11:35:00+00:00,,,,,,Juneyao Air,HO,DKH,5513,HO5513,DKH5513,china eastern airlines,mu,ces,5248,mu5248,ces5248,,,,,782246
2026-09-26,scheduled,,,Handan,Asia/Shanghai,HDG,ZBHD,,5,,2026-09-26T09:20:00+00:00,2026-09-26T09:20:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-26T12:00:00+00:00,,,,,,China Express Airlines,G5,HXA,4139,G54139,HXA4139,,,,,,,,,,,
2026-09-26,scheduled,,,Handan,Asia/Shanghai,HDG,ZBHD,,5,,2026-09-26T09:20:00+00:00,2026-09-26T09:20:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-26T12:00:00+00:00,,,,,,Xiamen Air,MF,CXA,4101,MF4101,CXA4101,china express airlines,g5,hxa,4139,g54139,hxa4139,,,,,
2026-09-26,scheduled,,,Handan,Asia/Shanghai,HDG,ZBHD,,5,,2026-09-26T09:20:00+00:00,2026-09-26T09:20:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-26T12:00:00+00:00,,,,,,Sichuan Airlines,3U,CSC,4087,3U4087,CSC4087,china express airlines,g5,hxa,4139,g54139,hxa4139,,,,,
2026-09-26,scheduled,,,Handan,Asia/Shanghai,HDG,ZBHD,,5,,2026-09-26T09:20:00+00:00,2026-09-26T09:20:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-26T12:00:00+00:00,,,,,,Loong Air,GJ,CDC,5665,GJ5665,CDC5665,china express airlines,g5,hxa,4139,g54139,hxa4139,,,,,
2026-09-26,scheduled,,,Handan,Asia/Shanghai,HDG,ZBHD,,5,,2026-09-26T09:20:00+00:00,2026-09-26T09:20:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-26T12:00:00+00:00,,,,,,Air China,CA,CCA,9015,CA9015,CCA9015,china express airlines,g5,hxa,4139,g54139,hxa4139,,,,,
2026-09-26,scheduled,,,Handan,Asia/Shanghai,HDG,ZBHD,,5,,2026-09-26T09:20:00+00:00,2026-09-26T09:20:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-26T12:00:00+00:00,,,,,,Shandong Airlines,SC,CDG,3937,SC3937,CDG3937,china express airlines,g5,hxa,4139,g54139,hxa4139,,,,,
2026-09-26,scheduled,,,Handan,Asia/Shanghai,HDG,ZBHD,,5,,2026-09-26T09:20:00+00:00,2026-09-26T09:20:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-09-26T12:00:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,3791,ZH3791,CSZ3791,china express airlines,g5,hxa,4139,g54139,hxa4139,,,,,
2026-09-26,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,0.0,2026-09-26T08:10:00+00:00,2026-09-26T08:10:00+00:00,,2026-09-26T08:10:00+00:00,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,,2026-09-26T10:20:00+00:00,,,,,,vietjet air,H1,H1,4104,H14104,H14104,vietjet air,vj,vjc,127,vj127,vjc127,,,,,
2026-09-26,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,0.0,2026-09-26T08:10:00+00:00,2026-09-26T08:10:00+00:00,,2026-09-26T08:10:00+00:00,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,,2026-09-26T10:20:00+00:00,,,,,,Flexflight,W2,FXT,4127,W24127,FXT4127,vietjet air,vj,vjc,127,vj127,vjc127,,,,,
2026-09-26,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,0.0,2026-09-26T08:10:00+00:00,2026-09-26T08:10:00+00:00,,2026-09-26T08:10:00+00:00,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,,2026-09-26T10:20:00+00:00,,,,,,vietjet air,A1,A1,2127,A12127,A12127,vietjet air,vj,vjc,127,vj127,vjc127,,,,,
