flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-09-13,scheduled,,Kanas,Asia/Shanghai,KJI,ZWKN,,1-4,,2026-09-13T15:10:00+00:00,2026-09-13T15:10:00+00:00,,,,"Fuyun Koktokay Airport
",,FYN,ZWFY,,,,2026-09-13T16:00:00+00:00,,,,,,Urumqi Air,UQ,CUH,3606,UQ3606,CUH3606,,,,,7822A9,,,,,,,
2026-09-13,active,,,,TVS,ZBTS,,1-4,,2026-09-13T10:25:00+00:00,2026-09-13T10:25:00+00:00,,2026-09-13T10:25:00+00:00,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,4,2026-09-13T12:35:00+00:00,,,,,,China Eastern Airlines,MU,CES,8342,MU8342,CES8342,,,,,,,shanghai airlines,fm,csh,9124,fm9124,csh9124
2026-09-13,active,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,51,,2026-09-13T11:55:00+00:00,2026-09-13T11:55:00+00:00,,2026-09-13T11:55:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,I,9,2,2026-09-13T16:55:00+00:00,,,,,,Virgin Atlantic,VS,VIR,7686,VS7686,VIR7686,,,,,C82AFB,,air new zealand,nz,anz,104,nz104,anz104
2026-09-13,active,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,51,,2026-09-13T11:55:00+00:00,2026-09-13T11:55:00+00:00,,2026-09-13T11:55:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,I,9,2,2026-09-13T16:55:00+00:00,,,,,,Virgin Australia,VA,VOZ,7004,VA7004,VOZ7004,,,,,C82AFB,,air new zealand,nz,anz,104,nz104,anz104
2026-09-13,active,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,51,,2026-09-13T11:55:00+00:00,2026-09-13T11:55:00+00:00,,2026-09-13T11:55:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,I,9,2,2026-09-13T16:55:00+00:00,,,,,,United Airlines,UA,UAL,6770,UA6770,UAL6770,,,,,C82AFB,,air new zealand,nz,anz,104,nz104,anz104
2026-09-13,active,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,51,,2026-09-13T11:55:00+00:00,2026-09-13T11:55:00+00:00,,2026-09-13T11:55:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,I,9,2,2026-09-13T16:55:00+00:00,,,,,,Turkish Airlines,TK,THY,8762,TK8762,THY8762,,,,,C82AFB,,air new zealand,nz,anz,104,nz104,anz104
2026-09-13,active,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,51,,2026-09-13T11:55:00+00:00,2026-09-13T11:55:00+00:00,,2026-09-13T11:55:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,I,9,2,2026-09-13T16:55:00+00:00,,,,,,Thai Airways,TG,THA,4825,TG4825,THA4825,,,,,C82AFB,,air new zealand,nz,anz,104,nz104,anz104
2026-09-13,active,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,51,,2026-09-13T11:55:00+00:00,2026-09-13T11:55:00+00:00,,2026-09-13T11:55:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,I,9,2,2026-09-13T16:55:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4249,SQ4249,SIA4249,,,,,C82AFB,,air new zealand,nz,anz,104,nz104,anz104
2026-09-13,active,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,51,,2026-09-13T11:55:00+00:00,2026-09-13T11:55:00+00:00,,2026-09-13T11:55:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,I,9,2,2026-09-13T16:55:00+00:00,,,,,,Asiana Airlines,OZ,AAR,6552,OZ6552,AAR6552,,,,,C82AFB,,air new zealand,nz,anz,104,nz104,anz104
2026-09-13,active,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,51,,2026-09-13T11:55:00+00:00,2026-09-13T11:55:00+00:00,,2026-09-13T11:55:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,I,9,2,2026-09-13T16:55:00+00:00,,,,,,All Nippon Airways,NH,ANA,7964,NH7964,ANA7964,,,,,C82AFB,,air new zealand,nz,anz,104,nz104,anz104
2026-09-13,active,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,51,,2026-09-13T11:55:00+00:00,2026-09-13T11:55:00+00:00,,2026-09-13T11:55:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,I,9,2,2026-09-13T16:55:00+00:00,,,,,,Etihad Airways,EY,ETD,4435,EY4435,ETD4435,,,,,C82AFB,,air new zealand,nz,anz,104,nz104,anz104
2026-09-13,active,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,51,,2026-09-13T11:55:00+00:00,2026-09-13T11:55:00+00:00,,2026-09-13T11:55:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,I,9,2,2026-09-13T16:55:00+00:00,,,,,,Air China,CA,CCA,5128,CA5128,CCA5128,,,,,C82AFB,,air new zealand,nz,anz,104,nz104,anz104
2026-09-13,active,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,51,,2026-09-13T11:55:00+00:00,2026-09-13T11:55:00+00:00,,2026-09-13T11:55:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,I,9,2,2026-09-13T16:55:00+00:00,,,,,,Air Canada,AC,ACA,6105,AC6105,ACA6105,,,,,C82AFB,,air new zealand,nz,anz,104,nz104,anz104
