flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-07-29,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,,2026-07-29T00:05:00+00:00,2026-07-29T00:05:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,I,,,2026-07-29T06:55:00+00:00,,,,,,VietJet Air,VJ,VJC,868,VJ868,VJC868,,,,,,,,,,,
2026-07-29,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-07-29T00:01:00+00:00,2026-07-29T00:01:00+00:00,,,,Chu-Bu Centrair International (Central Japan International),Asia/Tokyo,NGO,RJGG,1,,,2026-07-29T07:30:00+00:00,,,,,,Vietnam Airlines,VN,HVN,342,VN342,HVN342,,,,,,,,,,,
2026-07-29,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-07-29T01:05:00+00:00,2026-07-29T01:05:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-07-29T05:05:00+00:00,,,,,,JDL Airlines,JG,JDL,2976,JG2976,JDL2976,,,,,,,,,,,
2026-07-29,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-07-29T01:05:00+00:00,2026-07-29T01:05:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,2,,,2026-07-29T08:00:00+00:00,,,,,,Singapore Airlines,SQ,SIA,306,SQ306,SIA306,,,,,,,,,,,
2026-07-29,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-07-29T01:00:00+00:00,2026-07-29T01:00:00+00:00,,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,,1,2026-07-29T05:45:00+00:00,,,,,,Scoot,TR,TGW,866,TR866,TGW866,,,,,,,,,,,
2026-07-29,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-07-29T00:55:00+00:00,2026-07-29T00:55:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-07-29T07:25:00+00:00,,,,,,China Eastern Airlines,MU,CES,5032,MU5032,CES5032,,,,,7816EB,,,,,,
2026-07-29,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-07-29T00:55:00+00:00,2026-07-29T00:55:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,,2026-07-29T06:20:00+00:00,,,,,,China Eastern Airlines,MU,CES,544,MU544,CES544,,,,,780F3B,,,,,,
2026-07-29,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-07-29T00:55:00+00:00,2026-07-29T00:55:00+00:00,,,,Schiphol,Europe/Amsterdam,AMS,EHAM,,,,2026-07-29T08:15:00+00:00,,,,,,KLM,KL,KLM,836,KL836,KLM836,,,,,,,,,,,
2026-07-29,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,13,,2026-07-29T00:50:00+00:00,2026-07-29T00:50:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,3,,,2026-07-29T04:05:00+00:00,,,,,,Emirates,EK,UAE,353,EK353,UAE353,,,,,,,,,,,
2026-07-29,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-07-29T00:45:00+00:00,2026-07-29T00:45:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,57,7,2026-07-29T10:25:00+00:00,,,,,,Singapore Airlines,SQ,SIA,231,SQ231,SIA231,,,,,,,,,,,
2026-07-29,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-07-29T00:45:00+00:00,2026-07-29T00:45:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,,,2026-07-29T10:20:00+00:00,,,,,,Singapore Airlines,SQ,SIA,255,SQ255,SIA255,,,,,,,,,,,
2026-07-29,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-07-29T00:35:00+00:00,2026-07-29T00:35:00+00:00,,,,Jeju Airport,Asia/Seoul,CJU,RKPC,,,,2026-07-29T07:25:00+00:00,,,,,,Scoot,TR,TGW,828,TR828,TGW828,,,,,,,,,,,
2026-07-29,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,3,,2026-07-29T00:30:00+00:00,2026-07-29T00:30:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-07-29T06:35:00+00:00,,,,,,Singapore Airlines,SQ,SIA,810,SQ810,SIA810,,,,,,,,,,,
2026-07-29,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,4,2,,2026-07-29T00:25:00+00:00,2026-07-29T00:25:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,I,,,2026-07-29T08:10:00+00:00,,,,,,Jeju Air,7C,JJA,2662,7C2662,JJA2662,,,,,,,,,,,
2026-07-29,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,,,2026-07-29T00:20:00+00:00,2026-07-29T00:20:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,,,2026-07-29T07:45:00+00:00,,,,,,Singapore Airlines,SQ,SIA,608,SQ608,SIA608,,,,,,,,,,,
2026-07-29,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-07-29T00:15:00+00:00,2026-07-29T00:15:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,,,,2026-07-29T01:30:00+00:00,,,,,,Korean Air,KE,KAL,381,KE381,KAL381,,,,,,,,,,,
2026-07-29,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-07-29T00:15:00+00:00,2026-07-29T00:15:00+00:00,,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,1,,,2026-07-29T07:45:00+00:00,,,,,,Singapore Airlines,SQ,SIA,336,SQ336,SIA336,,,,,,,,,,,
2026-07-29,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,,,2026-07-29T00:10:00+00:00,2026-07-29T00:10:00+00:00,,,,Perth International,Australia/Perth,PER,YPPH,1,,,2026-07-29T05:10:00+00:00,,,,,,Singapore Airlines,SQ,SIA,225,SQ225,SIA225,,,,,,,,,,,
2026-07-29,scheduled,,,Shenyang,Asia/Shanghai,SHE,ZYTX,,,,2026-07-29T00:35:00+00:00,2026-07-29T00:35:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-07-29T02:50:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9049,CF9049,CYZ9049,,,,,,,,,,,
2026-07-29,scheduled,,,Saipan International,Pacific/Saipan,SPN,PGSN,,,,2026-07-29T03:05:00+00:00,2026-07-29T03:05:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,130,,2026-07-29T06:50:00+00:00,,,,,,Jeju Air,7C,JJA,3212,7C3212,JJA3212,,,,,,,,,,,
2026-07-29,scheduled,,,Daguocun,Asia/Shanghai,SJW,ZBSJ,,,,2026-07-29T00:50:00+00:00,2026-07-29T00:50:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-07-29T02:35:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9005,CF9005,CYZ9005,,,,,,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,D88,,2026-07-29T01:05:00+00:00,2026-07-29T01:05:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,,,2026-07-29T04:05:00+00:00,,,,,,Asiana Airlines,OZ,AAR,368,OZ368,AAR368,,,,,,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-07-29T01:05:00+00:00,2026-07-29T01:05:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-07-29T05:00:00+00:00,,,,,,Peach,MM,APJ,876,MM876,APJ876,,,,,,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-07-29T01:05:00+00:00,2026-07-29T01:05:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-07-29T04:00:00+00:00,,,,,,Air China,CA,CCA,3133,CA3133,CCA3133,,,,,,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,K,,2026-07-29T01:05:00+00:00,2026-07-29T01:05:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-07-29T03:25:00+00:00,,,,,,Air China,CA,CCA,1082,CA1082,CCA1082,,,,,,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-07-29T01:00:00+00:00,2026-07-29T01:00:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-07-29T02:55:00+00:00,,,,,,Suparna Airlines,Y8,YZR,7977,Y87977,YZR7977,,,,,,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-07-29T01:00:00+00:00,2026-07-29T01:00:00+00:00,,,,Schiphol,Europe/Amsterdam,AMS,EHAM,,,,2026-07-29T07:00:00+00:00,,,,,,China Southern Airlines,CZ,CSN,451,CZ451,CSN451,,,,,,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-07-29T01:00:00+00:00,2026-07-29T01:00:00+00:00,,,,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,1,,,2026-07-29T07:55:00+00:00,,,,,,Air China,CA,CCA,839,CA839,CCA839,,,,,,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,1L1-,,2026-07-29T00:50:00+00:00,2026-07-29T00:50:00+00:00,,,,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,1,,,2026-07-29T08:05:00+00:00,,,,,,China Eastern Airlines,MU,CES,249,MU249,CES249,,,,,781634,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,G136,,2026-07-29T00:45:00+00:00,2026-07-29T00:45:00+00:00,,,,Barajas,Europe/Madrid,MAD,LEMD,1,,,2026-07-29T08:40:00+00:00,,,,,,China Eastern Airlines,MU,CES,709,MU709,CES709,,,,,781AA6,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-07-29T00:35:00+00:00,2026-07-29T00:35:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-07-29T05:55:00+00:00,,,,,,Singapore Airlines,SQ,SIA,825,SQ825,SIA825,,,,,,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-07-29T00:35:00+00:00,2026-07-29T00:35:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-07-29T04:25:00+00:00,,,,,,Qatar Airways,QR,QTR,871,QR871,QTR871,,,,,,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-07-29T00:30:00+00:00,2026-07-29T00:30:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,,,2026-07-29T03:30:00+00:00,,,,,,Eastar Jet,ZE,ESR,872,ZE872,ESR872,,,,,,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,G115,,2026-07-29T00:25:00+00:00,2026-07-29T00:25:00+00:00,,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,3,,,2026-07-29T06:05:00+00:00,,,,,,China Eastern Airlines,MU,CES,219,MU219,CES219,,,,,780DA0,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-07-29T00:25:00+00:00,2026-07-29T00:25:00+00:00,,,,Harbin,Asia/Shanghai,HRB,ZYHB,,,,2026-07-29T03:30:00+00:00,,,,,,China Southern Airlines,CZ,CSN,2597,CZ2597,CSN2597,,,,,,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-07-29T00:25:00+00:00,2026-07-29T00:25:00+00:00,,,,Findel,Europe/Luxembourg,LUX,ELLX,,,,2026-07-29T10:20:00+00:00,,,,,,Cargolux,CV,CLX,9982,CV9982,CLX9982,,,,,,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-07-29T00:20:00+00:00,2026-07-29T00:20:00+00:00,,,,Bole International,Africa/Addis_Ababa,ADD,HAAB,2,B2,,2026-07-29T06:50:00+00:00,,,,,,Ethiopian Airlines,ET,ETH,685,ET685,ETH685,,,,,040262,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,G140,,2026-07-29T00:15:00+00:00,2026-07-29T00:15:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,12,,2026-07-29T12:40:00+00:00,,,,,,Shanghai Airlines,FM,CSH,739,FM739,CSH739,,,,,781418,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,G118,,2026-07-29T00:15:00+00:00,2026-07-29T00:15:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,33,7,2026-07-29T12:35:00+00:00,,,,,,China Eastern Airlines,MU,CES,735,MU735,CES735,,,,,781104,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,G139,,2026-07-29T00:15:00+00:00,2026-07-29T00:15:00+00:00,,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,,,2026-07-29T06:30:00+00:00,,,,,,China Eastern Airlines,MU,CES,553,MU553,CES553,,,,,780F3E,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,,2026-07-29T00:15:00+00:00,2026-07-29T00:15:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-07-29T04:05:00+00:00,,,,,,Shanghai Airlines,FM,CSH,847,FM847,CSH847,,,,,,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,,2026-07-29T00:10:00+00:00,2026-07-29T00:10:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-07-29T06:05:00+00:00,,,,,,Shanghai Airlines,FM,CSH,863,FM863,CSH863,,,,,,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-07-29T00:10:00+00:00,2026-07-29T00:10:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-07-29T03:05:00+00:00,,,,,,China Cargo Airlines,CK,CKK,257,CK257,CKK257,,,,,,,,,,,
2026-07-29,scheduled,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-07-29T00:10:00+00:00,2026-07-29T00:10:00+00:00,,,,Los Angeles International,America/Los_Angeles,LAX,KLAX,,,,2026-07-28T21:00:00+00:00,10.0,,,,,Air China,CA,CCA,1069,CA1069,CCA1069,,,,,,,,,,,
2026-07-29,scheduled,,,Perth International,Australia/Perth,PER,YPPH,,,,2026-07-29T00:35:00+00:00,2026-07-29T00:35:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,2,,,2026-07-29T04:00:00+00:00,,,,,,Batik Air,ID,BTK,6081,ID6081,BTK6081,,,,,,,,,,,
2026-07-29,scheduled,,,Perth International,Australia/Perth,PER,YPPH,,,,2026-07-29T00:35:00+00:00,2026-07-29T00:35:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,2,,,2026-07-29T04:00:00+00:00,,,,,,Batik Air Malaysia,OD,MXD,9119,OD9119,MXD9119,,,,,,batik air,id,btk,6081,id6081,btk6081
2026-07-29,scheduled,,,Perth International,Australia/Perth,PER,YPPH,1,,,2026-07-29T00:10:00+00:00,2026-07-29T00:10:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-29T08:05:00+00:00,,,,,,Cathay Pacific,CX,CPA,170,CX170,CPA170,,,,,,,,,,,
2026-07-29,scheduled,,,Perth International,Australia/Perth,PER,YPPH,1,,,2026-07-29T00:10:00+00:00,2026-07-29T00:10:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-29T08:05:00+00:00,,,,,,Swiss,LX,SWR,9502,LX9502,SWR9502,,,,,,cathay pacific,cx,cpa,170,cx170,cpa170
2026-07-29,scheduled,,,Perth International,Australia/Perth,PER,YPPH,1,,,2026-07-29T00:10:00+00:00,2026-07-29T00:10:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-29T08:05:00+00:00,,,,,,Lufthansa,LH,DLH,7016,LH7016,DLH7016,,,,,,cathay pacific,cx,cpa,170,cx170,cpa170
2026-07-29,scheduled,,,Perth International,Australia/Perth,PER,YPPH,1,,,2026-07-29T00:10:00+00:00,2026-07-29T00:10:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-29T08:05:00+00:00,,,,,,British Airways,BA,BAW,4144,BA4144,BAW4144,,,,,,cathay pacific,cx,cpa,170,cx170,cpa170
2026-07-29,scheduled,,,Perth International,Australia/Perth,PER,YPPH,1,,,2026-07-29T00:10:00+00:00,2026-07-29T00:10:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-29T08:05:00+00:00,,,,,,Qantas,QF,QFA,8237,QF8237,QFA8237,,,,,,cathay pacific,cx,cpa,170,cx170,cpa170
2026-07-29,scheduled,,,Perth International,Australia/Perth,PER,YPPH,1,,,2026-07-29T00:10:00+00:00,2026-07-29T00:10:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-29T08:05:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,5622,OM5622,MGL5622,,,,,,cathay pacific,cx,cpa,170,cx170,cpa170
2026-07-29,scheduled,,,Perth International,Australia/Perth,PER,YPPH,1,,,2026-07-29T00:10:00+00:00,2026-07-29T00:10:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-29T08:05:00+00:00,,,,,,Japan Airlines,JL,JTL,7904,JL7904,JTL7904,,,,,,cathay pacific,cx,cpa,170,cx170,cpa170
2026-07-29,scheduled,,,Perth International,Australia/Perth,PER,YPPH,1,,,2026-07-29T00:10:00+00:00,2026-07-29T00:10:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-29T08:05:00+00:00,,,,,,Finnair,AY,FIN,5846,AY5846,FIN5846,,,,,,cathay pacific,cx,cpa,170,cx170,cpa170
2026-07-29,scheduled,,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,4-07,,2026-07-29T01:00:00+00:00,2026-07-29T01:00:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,,,2026-07-29T05:05:00+00:00,,,,,,Sichuan Airlines,3U,CSC,3912,3U3912,CSC3912,,,,,,,,,,,
2026-07-29,scheduled,,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,4-07,,2026-07-29T01:00:00+00:00,2026-07-29T01:00:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,,,2026-07-29T05:05:00+00:00,,,,,,China Southern Airlines,CZ,CSN,1559,CZ1559,CSN1559,,,,,,sichuan airlines,3u,csc,3912,3u3912,csc3912
2026-07-29,scheduled,,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,,,2026-07-29T01:00:00+00:00,2026-07-29T01:00:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-29T04:55:00+00:00,,,,,,HK express,UO,HKE,769,UO769,HKE769,,,,,,,,,,,
2026-07-29,scheduled,,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,,,2026-07-29T01:00:00+00:00,2026-07-29T01:00:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-07-29T04:55:00+00:00,,,,,,Cathay Pacific,CX,CPA,5769,CX5769,CPA5769,,,,,,hk express,uo,hke,769,uo769,hke769
2026-07-29,scheduled,,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,,,2026-07-29T00:20:00+00:00,2026-07-29T00:20:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,,,,2026-07-29T02:15:00+00:00,,,,,,Korean Air,KE,KAL,341,KE341,KAL341,,,,,,,,,,,
2026-07-29,scheduled,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-07-29T01:00:00+00:00,2026-07-29T01:00:00+00:00,,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-07-29T02:30:00+00:00,,,,,,SF Airlines,O3,CSS,7125,O37125,CSS7125,,,,,,,,,,,
2026-07-29,scheduled,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-07-29T01:00:00+00:00,2026-07-29T01:00:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-07-29T03:50:00+00:00,,,,,,SF Airlines,O3,CSS,6814,O36814,CSS6814,,,,,,,,,,,
