flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-06-14,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,D,,2026-06-14T01:05:00+00:00,2026-06-14T01:05:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-06-14T06:10:00+00:00,,,,,,Malaysia Airlines,MH,MAS,527,MH527,MAS527,,,,,,,,,,,
2026-06-14,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,,,2026-06-14T00:30:00+00:00,2026-06-14T00:30:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,279,,2026-06-14T05:25:00+00:00,,,,,,Asiana Airlines,OZ,AAR,324,OZ324,AAR324,,,,,,,,,,,
2026-06-14,scheduled,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-06-14T00:25:00+00:00,2026-06-14T00:25:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,261,,2026-06-14T04:45:00+00:00,,,,,,Asiana Airlines,OZ,AAR,568,OZ568,AAR568,,,,,,,,,,,
2026-06-14,scheduled,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-06-14T00:25:00+00:00,2026-06-14T00:25:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,261,,2026-06-14T04:45:00+00:00,,,,,,Etihad Airways,EY,ETD,8461,EY8461,ETD8461,,asiana airlines,oz,aar,568,oz568,aar568,,,,
2026-06-14,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-06-14T00:55:00+00:00,2026-06-14T00:55:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,8,2026-06-14T04:55:00+00:00,,,,,,Qatar Airways,QR,QTR,893,QR893,QTR893,,,,,,,,,,,
2026-06-14,scheduled,,,Yantai,Asia/Shanghai,YNT,ZSYT,,,,2026-06-14T00:30:00+00:00,2026-06-14T00:30:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-06-14T03:00:00+00:00,,,,,,Central Airlines,I9,HLF,8809,I98809,HLF8809,,,,,,,,,,,
2026-06-14,scheduled,,,Yantai,Asia/Shanghai,YNT,ZSYT,,,,2026-06-14T00:30:00+00:00,2026-06-14T00:30:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,,,,2026-06-14T03:25:00+00:00,,,,,,Central Airlines,I9,HLF,8871,I98871,HLF8871,,,,,,,,,,,
2026-06-14,scheduled,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-06-14T00:55:00+00:00,2026-06-14T00:55:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-06-14T02:00:00+00:00,,,,,,Loong Air,GJ,CDC,8372,GJ8372,CDC8372,,,,,,,,,,,
2026-06-14,scheduled,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-06-14T00:50:00+00:00,2026-06-14T00:50:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-06-14T04:00:00+00:00,,,,,,JDL Airlines,JG,JDL,2979,JG2979,JDL2979,,,,,,,,,,,
2026-06-14,scheduled,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-06-14T00:45:00+00:00,2026-06-14T00:45:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-06-14T03:15:00+00:00,,,,,,SF Airlines,O3,CSS,6840,O36840,CSS6840,,,,,,,,,,,
2026-06-14,scheduled,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-06-14T00:40:00+00:00,2026-06-14T00:40:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-06-14T02:25:00+00:00,,,,,,SF Airlines,O3,CSS,7343,O37343,CSS7343,,,,,,,,,,,
2026-06-14,scheduled,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,3,329,,2026-06-14T00:55:00+00:00,2026-06-14T00:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-06-14T05:40:00+00:00,,,,,,Scoot,TR,TGW,121,TR121,TGW121,,,,,,,,,,,
2026-06-14,scheduled,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,3,329,,2026-06-14T00:55:00+00:00,2026-06-14T00:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-06-14T05:40:00+00:00,,,,,,Singapore Airlines,SQ,SIA,8449,SQ8449,SIA8449,,scoot,tr,tgw,121,tr121,tgw121,,,,
