flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-09-05,active,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-09-05T09:10:00+00:00,2026-09-05T09:10:00+00:00,,2026-09-05T09:10:00+00:00,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,B3,,2026-09-05T12:10:00+00:00,,,,,,Etihad Airways,EY,ETD,7310,EY7310,ETD7310,vietnam airlines,vn,hvn,651,vn651,hvn651,,,,,
2026-09-05,active,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,,,2026-09-05T09:10:00+00:00,2026-09-05T09:10:00+00:00,,2026-09-05T09:10:00+00:00,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,B3,,2026-09-05T12:10:00+00:00,,,,,,Singapore Airlines,SQ,SIA,5353,SQ5353,SIA5353,vietnam airlines,vn,hvn,651,vn651,hvn651,,,,,
2026-09-05,active,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,2,17,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,,2026-09-05T08:04:00+00:00,,Narita International Airport,Asia/Tokyo,NRT,RJAA,2,98,,2026-09-05T16:00:00+00:00,4.0,,,,,Japan Airlines,JL,JAL,750,JL750,JAL750,,,,,,,,,,,86DCE6
2026-09-05,active,,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,1,T21,,2026-09-05T10:10:00+00:00,2026-09-05T10:10:00+00:00,,2026-09-05T10:10:00+00:00,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,6,,2026-09-05T11:55:00+00:00,,,,,,Hebei Airlines,NS,HBH,8502,NS8502,HBH8502,xiamen air,mf,cxa,8502,mf8502,cxa8502,,,,,780B64
2026-09-05,active,,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,1,T21,,2026-09-05T10:10:00+00:00,2026-09-05T10:10:00+00:00,,2026-09-05T10:10:00+00:00,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,6,,2026-09-05T11:55:00+00:00,,,,,,China Eastern Airlines,MU,CES,4685,MU4685,CES4685,xiamen air,mf,cxa,8502,mf8502,cxa8502,,,,,780B64
2026-09-05,active,,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,1,T21,,2026-09-05T10:10:00+00:00,2026-09-05T10:10:00+00:00,,2026-09-05T10:10:00+00:00,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,6,,2026-09-05T11:55:00+00:00,,,,,,Juneyao Air,HO,DKH,7249,HO7249,DKH7249,xiamen air,mf,cxa,8502,mf8502,cxa8502,,,,,780B64
2026-09-05,active,,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,1,T21,,2026-09-05T10:10:00+00:00,2026-09-05T10:10:00+00:00,,2026-09-05T10:10:00+00:00,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,6,,2026-09-05T11:55:00+00:00,,,,,,China Express Airlines,G5,HXA,9444,G59444,HXA9444,xiamen air,mf,cxa,8502,mf8502,cxa8502,,,,,780B64
2026-09-05,active,,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,1,T21,,2026-09-05T10:10:00+00:00,2026-09-05T10:10:00+00:00,,2026-09-05T10:10:00+00:00,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,6,,2026-09-05T11:55:00+00:00,,,,,,China Southern Airlines,CZ,CSN,4383,CZ4383,CSN4383,xiamen air,mf,cxa,8502,mf8502,cxa8502,,,,,780B64
2026-09-05,active,,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,1,T21,,2026-09-05T10:10:00+00:00,2026-09-05T10:10:00+00:00,,2026-09-05T10:10:00+00:00,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,6,,2026-09-05T11:55:00+00:00,,,,,,Sichuan Airlines,3U,CSC,2604,3U2604,CSC2604,xiamen air,mf,cxa,8502,mf8502,cxa8502,,,,,780B64
2026-09-05,active,,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,2,74,,2026-09-05T10:05:00+00:00,2026-09-05T10:05:00+00:00,,2026-09-05T10:05:00+00:00,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-09-05T12:50:00+00:00,,,,,,Juneyao Air,HO,DKH,5651,HO5651,DKH5651,china eastern airlines,mu,ces,5425,mu5425,ces5425,,,,,780F47
2026-09-05,scheduled,,,Sabiha Gokcen,Europe/Istanbul,SAW,LTFJ,,,,2026-09-05T08:50:00+00:00,2026-09-05T08:50:00+00:00,,2026-09-05T09:05:00+00:00,,Schiphol,Europe/Amsterdam,AMS,EHAM,,,,2026-09-05T11:30:00+00:00,15.0,,,,,KLM,KL,KLM,3101,KL3101,KLM3101,pegasus,pc,pgt,1251,pc1251,pgt1251,,,,,4BC852
2026-09-05,active,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-09-05T09:35:00+00:00,2026-09-05T09:35:00+00:00,,,,Ted Stevens Anchorage International Airport,America/Anchorage,ANC,PANC,,,,2026-09-05T02:00:00+00:00,,,,,,China Southern Airlines,CZ,CSN,2501,CZ2501,CSN2501,,,,,,,,,,,
2026-09-05,scheduled,,,Pres Ibanez,America/Santiago,PUQ,SCCI,,2,,2026-09-05T00:59:00+00:00,2026-09-05T00:59:00+00:00,,2026-09-05T00:09:00+00:00,,Arturo Merino Benitez,America/Santiago,SCL,SCEL,,,1,2026-09-05T02:26:00+00:00,,,,,,Iberia,IB,IBE,6592,IB6592,IBE6592,latam airlines,la,lan,80,la80,lan80,,,,,E491F1
2026-09-05,scheduled,,,Orly,Europe/Paris,ORY,LFPO,3,35,,2026-09-05T07:30:00+00:00,2026-09-05T07:30:00+00:00,,,,Punta Raisi,Europe/Rome,PMO,LICJ,,,,2026-09-05T10:05:00+00:00,,,,,,Transavia,TO,TVF,3800,TO3800,TVF3800,,,,,,,,,,,39DE4A
2026-09-05,scheduled,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,1,11,,2026-09-05T13:05:00+00:00,2026-09-05T13:05:00+00:00,,2026-09-05T13:05:00+00:00,,Perth International,Australia/Perth,PER,YPPH,4,,,2026-09-05T15:15:00+00:00,,,,,,Emirates,EK,UAE,5653,EK5653,UAE5653,qantas,qf,qfa,767,qf767,qfa767,,,,,
2026-09-05,scheduled,,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,2,A,,2026-09-05T08:55:00+00:00,2026-09-05T08:55:00+00:00,,2026-09-05T09:20:00+00:00,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,46,2026-09-05T11:10:00+00:00,,,,,,Air China,HO,DKH,1590,HO1590,DKH1590,,,,,,,,,,,78063A
2026-09-05,active,,,Perth International,Australia/Perth,PER,YPPH,,,,2026-09-05T09:30:00+00:00,2026-09-05T09:30:00+00:00,,,,,,GSC,YGSC,,,,2026-09-05T11:29:00+00:00,,,,,,Hinterland Aviation,OI,HND,901,OI901,HND901,,,,,,,,,,,7C2505
2026-09-05,active,,,Perth International,Australia/Perth,PER,YPPH,,,,2026-09-05T09:00:00+00:00,2026-09-05T09:00:00+00:00,,2026-09-05T09:00:00+00:00,,,,GSC,YGSC,,,,2026-09-05T10:49:00+00:00,,,,,,empty,,,,,,,,,,,,,,,,7C71F7
2026-09-05,active,,,Mosnov,Europe/Prague,OSR,LKMT,,,,2026-09-05T04:00:00+00:00,2026-09-05T04:00:00+00:00,,,,Pyrzowice,Europe/Warsaw,KTW,EPKT,,,,2026-09-05T04:27:00+00:00,,,,,,AMC Aviation,,AMQ,573,,AMQ573,,,,,,,,,,,452138
2026-09-05,scheduled,,,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,,,2026-09-05T08:55:00+00:00,2026-09-05T08:55:00+00:00,,,,Rabil,Atlantic/Cape_Verde,BVC,GVBA,,,,2026-09-05T11:27:00+00:00,,,,,,TAP Air Portugal,TP,TAP,9024,TP9024,TAP9024,,,,,,,,,,,4952C7
2026-09-05,landed,,,Hakodate,Asia/Tokyo,HKD,RJCH,,3,3.0,2026-09-05T08:45:00+00:00,2026-09-05T08:45:00+00:00,2026-09-05T08:57:00+00:00,2026-09-05T08:57:00+00:00,2026-09-05T08:57:00+00:00,Okadama,Asia/Tokyo,OKD,RJCO,,,,2026-09-05T09:25:00+00:00,3.0,,2026-09-05T09:28:00+00:00,2026-09-05T09:28:00+00:00,2026-09-05T09:28:00+00:00,Japan Airlines,JL,JAL,2742,JL2742,JAL2742,,,,,,,,,,,846A16
2026-09-05,active,,,Okadama,Asia/Tokyo,OKD,RJCO,,1,8.0,2026-09-05T09:55:00+00:00,2026-09-05T09:55:00+00:00,2026-09-05T10:08:00+00:00,2026-09-05T10:08:00+00:00,2026-09-05T10:08:00+00:00,Nakashibetsu,Asia/Tokyo,SHB,RJCN,,,,2026-09-05T10:45:00+00:00,13.0,2026-09-05T10:53:00+00:00,,2026-09-05T10:53:00+00:00,,Japan Airlines,JL,JAL,2731,JL2731,JAL2731,,,,,,,,,,,846A16
2026-09-05,active,,,Naha,Asia/Tokyo,OKA,ROAH,I,,,2026-09-05T09:50:00+00:00,2026-09-05T09:50:00+00:00,2026-09-05T10:09:00+00:00,2026-09-05T10:09:00+00:00,2026-09-05T10:09:00+00:00,Cheongju,Asia/Seoul,CJJ,RKTU,,,1,2026-09-05T12:00:00+00:00,20.0,2026-09-05T12:00:00+00:00,,2026-09-05T12:00:00+00:00,,Aero K,RF,EOK,393,RF393,EOK393,,,,,,,,,,,71C540
2026-09-05,scheduled,,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,T2,,,2026-09-05T16:00:00+00:00,2026-09-05T16:00:00+00:00,,2026-09-05T16:50:00+00:00,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-09-05T17:40:00+00:00,50.0,,,,,Chengdu Airlines,EU,UEA,7244,EU7244,UEA7244,sichuan airlines,3u,csc,6748,3u6748,csc6748,,,,,7808F3
2026-09-05,scheduled,,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,T2,,,2026-09-05T16:00:00+00:00,2026-09-05T16:00:00+00:00,,2026-09-05T16:50:00+00:00,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-09-05T17:40:00+00:00,50.0,,,,,China Southern Airlines,CZ,CSN,4834,CZ4834,CSN4834,sichuan airlines,3u,csc,6748,3u6748,csc6748,,,,,7808F3
2026-09-05,scheduled,,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,T2,,,2026-09-05T15:55:00+00:00,2026-09-05T15:55:00+00:00,,2026-09-05T15:55:00+00:00,,Xianyang,Asia/Shanghai,XIY,ZLXY,5,,,2026-09-05T18:30:00+00:00,,,,,,Sichuan Airlines,3U,CSC,2055,3U2055,CSC2055,china southern airlines,cz,csn,8795,cz8795,csn8795,,,,,78074B
2026-09-05,scheduled,,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,T2,,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,,2026-09-05T15:30:00+00:00,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-05T18:50:00+00:00,,,,,,Sichuan Airlines,3U,CSC,1589,3U1589,CSC1589,china southern airlines,cz,csn,6283,cz6283,csn6283,,,,,
2026-09-05,scheduled,,,Barajas,Europe/Madrid,MAD,LEMD,,,,2026-09-05T08:25:00+00:00,2026-09-05T08:25:00+00:00,,,,Schiphol,Europe/Amsterdam,AMS,EHAM,,,,2026-09-05T11:05:00+00:00,,,,,,DHL Air,QY,BCS,,QY,BCS,,,,,,,,,,,3C5434
2026-09-05,scheduled,,,Barajas,Europe/Madrid,MAD,LEMD,4,H16,,2026-09-05T07:00:00+00:00,2026-09-05T07:00:00+00:00,,2026-09-05T07:12:00+00:00,,"Athens International Airport ""Eleftherios Venizelos""",Europe/Athens,ATH,LGAV,,,06,2026-09-05T11:45:00+00:00,12.0,,,,,American Airlines,AA,AAL,8590,AA8590,AAL8590,iberia,ib,ibe,841,ib841,ibe841,,,,,346303
2026-09-05,scheduled,,,Barajas,Europe/Madrid,MAD,LEMD,2,E78,,2026-09-05T07:00:00+00:00,2026-09-05T07:00:00+00:00,,2026-09-05T07:00:00+00:00,,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,1,,25,2026-09-05T09:30:00+00:00,,,,,,Aeromexico,AM,AMX,6862,AM6862,AMX6862,air europa,ux,aea,1043,ux1043,aea1043,,,,,3453CC
2026-09-05,scheduled,,,Barajas,Europe/Madrid,MAD,LEMD,2,E78,,2026-09-05T07:00:00+00:00,2026-09-05T07:00:00+00:00,,2026-09-05T07:00:00+00:00,,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,1,,25,2026-09-05T09:30:00+00:00,,,,,,Azul,AD,AZU,7894,AD7894,AZU7894,air europa,ux,aea,1043,ux1043,aea1043,,,,,3453CC
2026-09-05,scheduled,,,Faro,Europe/Lisbon,FAO,LPFR,,,,2026-09-05T11:05:00+00:00,2026-09-05T11:05:00+00:00,,,,Lisbon Portela,Europe/Lisbon,LIS,LPPT,,,,2026-09-05T07:55:00+00:00,,,,,,Fly2Sky,S4,RZO,9123,S49123,RZO9123,,,,,,,,,,,452135
2026-09-05,scheduled,,,Londolozi,Africa/Johannesburg,LDZ,FALD,,,,2026-09-05T10:00:00+00:00,2026-09-05T10:00:00+00:00,,,,Oliver Reginald Tambo International (Jan Smuts International),Africa/Johannesburg,JNB,FAOR,B,,,2026-09-05T12:30:00+00:00,,,,,,empty,,,204,,,,,,,,,,,,,
2026-09-05,active,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,C37,,2026-09-05T09:10:00+00:00,2026-09-05T09:10:00+00:00,,2026-09-05T09:10:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,30,15,2026-09-05T19:35:00+00:00,,,,,,Turkish Airlines,TK,THY,7963,TK7963,THY7963,malaysia airlines,mh,mas,141,mh141,mas141,,,,,750595
2026-09-05,active,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,C37,,2026-09-05T09:10:00+00:00,2026-09-05T09:10:00+00:00,,2026-09-05T09:10:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,30,15,2026-09-05T19:35:00+00:00,,,,,,Saudia,SV,SVA,6333,SV6333,SVA6333,malaysia airlines,mh,mas,141,mh141,mas141,,,,,750595
2026-09-05,active,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,C37,,2026-09-05T09:10:00+00:00,2026-09-05T09:10:00+00:00,,2026-09-05T09:10:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,30,15,2026-09-05T19:35:00+00:00,,,,,,Qatar Airways,QR,QTR,4977,QR4977,QTR4977,malaysia airlines,mh,mas,141,mh141,mas141,,,,,750595
2026-09-05,active,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,C37,,2026-09-05T09:10:00+00:00,2026-09-05T09:10:00+00:00,,2026-09-05T09:10:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,30,15,2026-09-05T19:35:00+00:00,,,,,,Qantas,QF,QFA,5134,QF5134,QFA5134,malaysia airlines,mh,mas,141,mh141,mas141,,,,,750595
2026-09-05,active,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,C37,,2026-09-05T09:10:00+00:00,2026-09-05T09:10:00+00:00,,2026-09-05T09:10:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,30,15,2026-09-05T19:35:00+00:00,,,,,,KLM,KL,KLM,4119,KL4119,KLM4119,malaysia airlines,mh,mas,141,mh141,mas141,,,,,750595
2026-09-05,active,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,C37,,2026-09-05T09:10:00+00:00,2026-09-05T09:10:00+00:00,,2026-09-05T09:10:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,30,15,2026-09-05T19:35:00+00:00,,,,,,Fly Sky Airlines,FY,FSQ,7143,FY7143,FSQ7143,malaysia airlines,mh,mas,141,mh141,mas141,,,,,750595
2026-09-05,active,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,C37,,2026-09-05T09:10:00+00:00,2026-09-05T09:10:00+00:00,,2026-09-05T09:10:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,30,15,2026-09-05T19:35:00+00:00,,,,,,Myanmar Airways International,8M,MMA,9629,8M9629,MMA9629,malaysia airlines,mh,mas,141,mh141,mas141,,,,,750595
2026-09-05,active,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,C33,,2026-09-05T09:10:00+00:00,2026-09-05T09:10:00+00:00,,2026-09-05T09:11:00+00:00,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-09-05T13:15:00+00:00,1.0,,,,,Qatar Airways,QR,QTR,5389,QR5389,QTR5389,malaysia airlines,mh,mas,72,mh72,mas72,,,,,7502B2
2026-09-05,active,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,C33,,2026-09-05T09:10:00+00:00,2026-09-05T09:10:00+00:00,,2026-09-05T09:11:00+00:00,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-09-05T13:15:00+00:00,1.0,,,,,Fly Sky Airlines,FY,FSQ,7050,FY7050,FSQ7050,malaysia airlines,mh,mas,72,mh72,mas72,,,,,7502B2
2026-09-05,active,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,C33,,2026-09-05T09:10:00+00:00,2026-09-05T09:10:00+00:00,,2026-09-05T09:11:00+00:00,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-09-05T13:15:00+00:00,1.0,,,,,Cathay Pacific,CX,CPA,6000,CX6000,CPA6000,malaysia airlines,mh,mas,72,mh72,mas72,,,,,7502B2
2026-09-05,active,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,C33,,2026-09-05T09:10:00+00:00,2026-09-05T09:10:00+00:00,,2026-09-05T09:11:00+00:00,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-09-05T13:15:00+00:00,1.0,,,,,Finnair,AY,FIN,6632,AY6632,FIN6632,malaysia airlines,mh,mas,72,mh72,mas72,,,,,7502B2
2026-09-05,active,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,G8,,2026-09-05T09:00:00+00:00,2026-09-05T09:00:00+00:00,,2026-09-05T08:56:00+00:00,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,15,2026-09-05T10:15:00+00:00,,,,,,Oman Air,WY,OMA,5683,WY5683,OMA5683,malaysia airlines,mh,mas,784,mh784,mas784,,,,,750591
2026-09-05,active,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,G8,,2026-09-05T09:00:00+00:00,2026-09-05T09:00:00+00:00,,2026-09-05T08:56:00+00:00,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,15,2026-09-05T10:15:00+00:00,,,,,,Thai Airways,TG,THA,4702,TG4702,THA4702,malaysia airlines,mh,mas,784,mh784,mas784,,,,,750591
2026-09-05,active,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,G8,,2026-09-05T09:00:00+00:00,2026-09-05T09:00:00+00:00,,2026-09-05T08:56:00+00:00,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,15,2026-09-05T10:15:00+00:00,,,,,,Qatar Airways,QR,QTR,5418,QR5418,QTR5418,malaysia airlines,mh,mas,784,mh784,mas784,,,,,750591
2026-09-05,active,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,G8,,2026-09-05T09:00:00+00:00,2026-09-05T09:00:00+00:00,,2026-09-05T08:56:00+00:00,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,15,2026-09-05T10:15:00+00:00,,,,,,Bangkok Airways,PG,BKP,4502,PG4502,BKP4502,malaysia airlines,mh,mas,784,mh784,mas784,,,,,750591
2026-09-05,active,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,G8,,2026-09-05T09:00:00+00:00,2026-09-05T09:00:00+00:00,,2026-09-05T08:56:00+00:00,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,15,2026-09-05T10:15:00+00:00,,,,,,Fly Sky Airlines,FY,FSQ,7488,FY7488,FSQ7488,malaysia airlines,mh,mas,784,mh784,mas784,,,,,750591
2026-09-05,active,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,G8,,2026-09-05T09:00:00+00:00,2026-09-05T09:00:00+00:00,,2026-09-05T08:56:00+00:00,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,15,2026-09-05T10:15:00+00:00,,,,,,Finnair,AY,FIN,6628,AY6628,FIN6628,malaysia airlines,mh,mas,784,mh784,mas784,,,,,750591
2026-09-05,active,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,G8,,2026-09-05T09:00:00+00:00,2026-09-05T09:00:00+00:00,,2026-09-05T08:56:00+00:00,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,15,2026-09-05T10:15:00+00:00,,,,,,Myanmar Airways International,8M,MMA,9520,8M9520,MMA9520,malaysia airlines,mh,mas,784,mh784,mas784,,,,,750591
