flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared
2026-06-20,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,9,,2026-06-20T07:30:00+00:00,2026-06-20T07:30:00+00:00,,,,Nagasaki,Asia/Tokyo,NGS,RJFU,,2,,2026-06-20T09:20:00+00:00,,,,,,Qatar Airways,QR,QTR,6053,QR6053,QTR6053,jet linx aviation,jl,jtl,605,jl605,jtl605,,,,,
2026-06-20,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,9,,2026-06-20T07:30:00+00:00,2026-06-20T07:30:00+00:00,,,,Nagasaki,Asia/Tokyo,NGS,RJFU,,2,,2026-06-20T09:20:00+00:00,,,,,,AlphaSky,AS,JAG,7913,AS7913,JAG7913,jet linx aviation,jl,jtl,605,jl605,jtl605,,,,,
2026-06-20,scheduled,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,4,,,2026-06-20T06:50:00+00:00,2026-06-20T06:50:00+00:00,,,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,,9,2026-06-20T09:55:00+00:00,,,,,,Shandong Airlines,SC,CDG,5553,SC5553,CDG5553,air china,ca,cca,1765,ca1765,cca1765,,,,,
2026-06-20,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-06-20T07:00:00+00:00,2026-06-20T07:00:00+00:00,,,,Cam Ranh,Asia/Ho_Chi_Minh,CXR,VVCR,1,,,2026-06-20T08:50:00+00:00,,,,,,,H1,H1,4453,H14453,H14453,vietjet air,vj,vjc,1771,vj1771,vjc1771,,,,,
2026-06-20,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-06-20T07:00:00+00:00,2026-06-20T07:00:00+00:00,,,,Cam Ranh,Asia/Ho_Chi_Minh,CXR,VVCR,1,,,2026-06-20T08:50:00+00:00,,,,,,,A1,A1,4771,A14771,A14771,vietjet air,vj,vjc,1771,vj1771,vjc1771,,,,,
2026-06-20,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-06-20T07:00:00+00:00,2026-06-20T07:00:00+00:00,,,,Cam Ranh,Asia/Ho_Chi_Minh,CXR,VVCR,1,,,2026-06-20T08:50:00+00:00,,,,,,Flexflight,W2,FXT,3771,W23771,FXT3771,vietjet air,vj,vjc,1771,vj1771,vjc1771,,,,,
2026-06-20,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-06-20T07:00:00+00:00,2026-06-20T07:00:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,3,,,2026-06-20T09:10:00+00:00,,,,,,Air Cambodia,K6,KHV,3207,K63207,KHV3207,vietnam airlines,vn,hvn,207,vn207,hvn207,,,,,
2026-06-20,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-06-20T07:00:00+00:00,2026-06-20T07:00:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,3,,,2026-06-20T09:10:00+00:00,,,,,,China Airlines,CI,CAL,8807,CI8807,CAL8807,vietnam airlines,vn,hvn,207,vn207,hvn207,,,,,
2026-06-20,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-06-20T07:00:00+00:00,2026-06-20T07:00:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,,2026-06-20T09:10:00+00:00,,,,,,,H1,H1,4102,H14102,H14102,vietjet air,vj,vjc,125,vj125,vjc125,,,,,
2026-06-20,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-06-20T07:00:00+00:00,2026-06-20T07:00:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,,2026-06-20T09:10:00+00:00,,,,,,Flexflight,W2,FXT,4125,W24125,FXT4125,vietjet air,vj,vjc,125,vj125,vjc125,,,,,
2026-06-20,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-06-20T07:00:00+00:00,2026-06-20T07:00:00+00:00,,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,,2026-06-20T09:10:00+00:00,,,,,,,A1,A1,2125,A12125,A12125,vietjet air,vj,vjc,125,vj125,vjc125,,,,,
2026-06-20,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,,2026-06-20T06:55:00+00:00,2026-06-20T06:55:00+00:00,,,,Kaoshiung International Airport,Asia/Taipei,KHH,RCKH,I,,1,2026-06-20T10:25:00+00:00,,,,,,China Airlines,CI,CAL,9584,CI9584,CAL9584,vietnam airlines,vn,hvn,584,vn584,hvn584,,,,,
2026-06-20,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,,2026-06-20T06:55:00+00:00,2026-06-20T06:55:00+00:00,,,,Kaoshiung International Airport,Asia/Taipei,KHH,RCKH,I,,1,2026-06-20T10:25:00+00:00,,,,,,Etihad Airways,EY,ETD,7320,EY7320,ETD7320,vietnam airlines,vn,hvn,584,vn584,hvn584,,,,,
2026-06-20,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-06-20T06:45:00+00:00,2026-06-20T06:45:00+00:00,,,,Can Tho,Asia/Ho_Chi_Minh,VCA,VVCT,,,,2026-06-20T08:55:00+00:00,,,,,,,H1,H1,4331,H14331,H14331,vietjet air,vj,vjc,461,vj461,vjc461,,,,,
2026-06-20,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-06-20T06:45:00+00:00,2026-06-20T06:45:00+00:00,,,,Can Tho,Asia/Ho_Chi_Minh,VCA,VVCT,,,,2026-06-20T08:55:00+00:00,,,,,,Flexflight,W2,FXT,4461,W24461,FXT4461,vietjet air,vj,vjc,461,vj461,vjc461,,,,,
2026-06-20,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-06-20T06:45:00+00:00,2026-06-20T06:45:00+00:00,,,,Can Tho,Asia/Ho_Chi_Minh,VCA,VVCT,,,,2026-06-20T08:55:00+00:00,,,,,,,A1,A1,2461,A12461,A12461,vietjet air,vj,vjc,461,vj461,vjc461,,,,,
2026-06-20,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-06-20T06:30:00+00:00,2026-06-20T06:30:00+00:00,,,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,1,,,2026-06-20T07:50:00+00:00,,,,,,Flexflight,W2,FXT,4531,W24531,FXT4531,vietjet air,vj,vjc,531,vj531,vjc531,,,,,
2026-06-20,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-06-20T06:30:00+00:00,2026-06-20T06:30:00+00:00,,,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,1,,,2026-06-20T07:50:00+00:00,,,,,,,A1,A1,2531,A12531,A12531,vietjet air,vj,vjc,531,vj531,vjc531,,,,,
2026-06-20,scheduled,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-06-20T06:30:00+00:00,2026-06-20T06:30:00+00:00,,,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,1,,,2026-06-20T07:50:00+00:00,,,,,,,H1,H1,4371,H14371,H14371,vietjet air,vj,vjc,531,vj531,vjc531,,,,,
2026-06-20,scheduled,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,15,,2026-06-20T02:05:00+00:00,2026-06-20T02:05:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,3,,,2026-06-20T07:20:00+00:00,,,,,,Vietnam Airlines,VN,HVN,3193,VN3193,HVN3193,virgin atlantic,vs,vir,303,vs303,vir303,,,,4080A2,
