flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-09-10,scheduled,,Sardar Vallabhbhai Patel International Airport,Asia/Kolkata,AMD,VAAH,1,,,2026-09-10T00:05:00+00:00,2026-09-10T00:05:00+00:00,,2026-09-10T00:15:00+00:00,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,07,2026-09-10T02:00:00+00:00,10.0,,,,,IndiGo,6E,IGO,5385,6E5385,IGO5385,,,,,80187D,,,,,,,
2026-09-10,scheduled,,Sardar Vallabhbhai Patel International Airport,Asia/Kolkata,AMD,VAAH,1,,,2026-09-10T00:05:00+00:00,2026-09-10T00:05:00+00:00,,2026-09-10T00:15:00+00:00,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,07,2026-09-10T02:00:00+00:00,10.0,,,,,Virgin Atlantic,VS,VIR,8219,VS8219,VIR8219,,,,,80187D,indigo,6e,igo,5385,6e5385,igo5385,
2026-09-10,scheduled,,Sardar Vallabhbhai Patel International Airport,Asia/Kolkata,AMD,VAAH,1,,,2026-09-10T00:05:00+00:00,2026-09-10T00:05:00+00:00,,2026-09-10T00:15:00+00:00,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,07,2026-09-10T02:00:00+00:00,10.0,,,,,Turkish Airlines,TK,THY,7782,TK7782,THY7782,,,,,80187D,indigo,6e,igo,5385,6e5385,igo5385,
2026-09-10,scheduled,,Sardar Vallabhbhai Patel International Airport,Asia/Kolkata,AMD,VAAH,1,,,2026-09-10T00:05:00+00:00,2026-09-10T00:05:00+00:00,,2026-09-10T00:15:00+00:00,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,07,2026-09-10T02:00:00+00:00,10.0,,,,,Qantas,QF,QFA,5203,QF5203,QFA5203,,,,,80187D,indigo,6e,igo,5385,6e5385,igo5385,
2026-09-10,scheduled,,Sardar Vallabhbhai Patel International Airport,Asia/Kolkata,AMD,VAAH,1,,,2026-09-10T00:05:00+00:00,2026-09-10T00:05:00+00:00,,2026-09-10T00:15:00+00:00,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,07,2026-09-10T02:00:00+00:00,10.0,,,,,Japan Airlines,JL,JTL,9057,JL9057,JTL9057,,,,,80187D,indigo,6e,igo,5385,6e5385,igo5385,
2026-09-10,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,D,32,,2026-09-10T07:00:00+00:00,2026-09-10T07:00:00+00:00,,2026-09-10T07:00:00+00:00,,Dunedin International,Pacific/Auckland,DUD,NZDN,,9,,2026-09-10T08:55:00+00:00,,,,,,Air New Zealand,NZ,ANZ,673,NZ673,ANZ673,,,,,C820F4,,,,,,,
2026-09-10,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,D,32,,2026-09-10T07:00:00+00:00,2026-09-10T07:00:00+00:00,,2026-09-10T07:00:00+00:00,,Dunedin International,Pacific/Auckland,DUD,NZDN,,9,,2026-09-10T08:55:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4374,SQ4374,SIA4374,,,,,C820F4,air new zealand,nz,anz,673,nz673,anz673,
2026-09-10,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,D,32,,2026-09-10T07:00:00+00:00,2026-09-10T07:00:00+00:00,,2026-09-10T07:00:00+00:00,,Dunedin International,Pacific/Auckland,DUD,NZDN,,9,,2026-09-10T08:55:00+00:00,,,,,,Qantas,QF,QFA,8457,QF8457,QFA8457,,,,,C820F4,air new zealand,nz,anz,673,nz673,anz673,
2026-09-10,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,D,32,,2026-09-10T07:00:00+00:00,2026-09-10T07:00:00+00:00,,2026-09-10T07:00:00+00:00,,Dunedin International,Pacific/Auckland,DUD,NZDN,,9,,2026-09-10T08:55:00+00:00,,,,,,Etihad Airways,EY,ETD,4575,EY4575,ETD4575,,,,,C820F4,air new zealand,nz,anz,673,nz673,anz673,
2026-09-10,scheduled,,Auckland International,Pacific/Auckland,AKL,NZAA,D,32,,2026-09-10T07:00:00+00:00,2026-09-10T07:00:00+00:00,,2026-09-10T07:00:00+00:00,,Dunedin International,Pacific/Auckland,DUD,NZDN,,9,,2026-09-10T08:55:00+00:00,,,,,,EVA Air,BR,EVA,3293,BR3293,EVA3293,,,,,C820F4,air new zealand,nz,anz,673,nz673,anz673,
