flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-07-18,scheduled,,,Bathurst Island,Australia/Darwin,BRT,YBTI,,,,2026-07-18T09:00:00+00:00,2026-07-18T09:00:00+00:00,,,,Darwin,Australia/Darwin,DRW,YPDN,,,,2026-07-17T09:21:00+00:00,,2026-07-17T08:40:00+00:00,,,,empty,,,,,,,,,,,,,,,,
2026-07-17,cancelled,,,Sharurah,Asia/Riyadh,SHW,OESH,,,,2026-07-17T08:50:00+00:00,2026-07-17T08:50:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-07-17T10:35:00+00:00,,,,,,Saudia,SV,SVA,1885,SV1885,SVA1885,,,,,,,,,,,
2026-07-17,cancelled,,,Sharurah,Asia/Riyadh,SHW,OESH,,,,2026-07-17T08:50:00+00:00,2026-07-17T08:50:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-07-17T10:35:00+00:00,,,,,,KLM,KL,KLM,3914,KL3914,KLM3914,,saudia,sv,sva,1885,sv1885,sva1885,,,,
2026-07-17,cancelled,,,Sharurah,Asia/Riyadh,SHW,OESH,,,,2026-07-17T08:50:00+00:00,2026-07-17T08:50:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-07-17T10:35:00+00:00,,,,,,Air France,AF,AFR,3961,AF3961,AFR3961,,saudia,sv,sva,1885,sv1885,sva1885,,,,
2026-07-17,scheduled,,,Sabiha Gokcen,Europe/Istanbul,SAW,LTFJ,,G1-G,,2026-07-17T11:05:00+00:00,2026-07-17T11:05:00+00:00,,,,,,DLM,LTBS,I,,,2026-07-17T12:40:00+00:00,,,,,,Pegasus,PC,PGT,2282,PC2282,PGT2282,,,,,,,,,,,
2026-07-17,scheduled,,,Sabiha Gokcen,Europe/Istanbul,SAW,LTFJ,,D1,,2026-07-17T11:05:00+00:00,2026-07-17T11:05:00+00:00,,,,San Pablo,Europe/Madrid,SVQ,LEZL,,,8,2026-07-17T14:40:00+00:00,,,,,,Pegasus,PC,PGT,1109,PC1109,PGT1109,,,,,,,,,,,
2026-07-17,scheduled,,,Sabiha Gokcen,Europe/Istanbul,SAW,LTFJ,,D1,,2026-07-17T11:05:00+00:00,2026-07-17T11:05:00+00:00,,,,Golubovci,Europe/Podgorica,TGD,LYPG,,,,2026-07-17T11:55:00+00:00,,,,,,Pegasus,PC,PGT,261,PC261,PGT261,,,,,,,,,,,
2026-07-17,scheduled,,,Sabiha Gokcen,Europe/Istanbul,SAW,LTFJ,,G1-G,,2026-07-17T11:00:00+00:00,2026-07-17T11:00:00+00:00,,,,Carsamba,Europe/Istanbul,SZF,LTFH,,,,2026-07-17T12:25:00+00:00,,,,,,Pegasus,PC,PGT,2792,PC2792,PGT2792,,,,,,,,,,,
2026-07-17,scheduled,,,Sabiha Gokcen,Europe/Istanbul,SAW,LTFJ,,G1-G,,2026-07-17T11:00:00+00:00,2026-07-17T11:00:00+00:00,,,,Carsamba,Europe/Istanbul,SZF,LTFH,,,,2026-07-17T12:25:00+00:00,,,,,,flynas,XY,KNE,5792,XY5792,KNE5792,,pegasus,pc,pgt,2792,pc2792,pgt2792,,,,
2026-07-17,scheduled,,,Sabiha Gokcen,Europe/Istanbul,SAW,LTFJ,,G1-G,,2026-07-17T11:00:00+00:00,2026-07-17T11:00:00+00:00,,,,Erkilet International Airport,Europe/Istanbul,ASR,LTAU,,,,2026-07-17T12:20:00+00:00,,,,,,Pegasus,PC,PGT,2734,PC2734,PGT2734,,,,,,,,,,,
