flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-06-22,scheduled,,Tindal,Australia/Darwin,KTR,YPTN,,,,2026-06-22T00:25:00+00:00,2026-06-22T00:25:00+00:00,,,,Darwin,Australia/Darwin,DRW,YPDN,,,,2026-06-22T01:19:00+00:00,,,,,,CareFlight,,CFH,29,,CFH29,,,,,7C74BD,,,,,,,
2026-06-22,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,81,,2026-06-22T00:05:00+00:00,2026-06-22T00:05:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-06-22T06:50:00+00:00,,,,,,Lufthansa,LH,DLH,7008,LH7008,DLH7008,,,,,780AA4,cathay pacific,cx,cpa,156,cx156,cpa156,
2026-06-22,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,81,,2026-06-22T00:05:00+00:00,2026-06-22T00:05:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-06-22T06:50:00+00:00,,,,,,Swiss,LX,SWR,9518,LX9518,SWR9518,,,,,780AA4,cathay pacific,cx,cpa,156,cx156,cpa156,
2026-06-22,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,81,,2026-06-22T00:05:00+00:00,2026-06-22T00:05:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-06-22T06:50:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,5632,OM5632,MGL5632,,,,,780AA4,cathay pacific,cx,cpa,156,cx156,cpa156,
2026-06-22,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,81,,2026-06-22T00:05:00+00:00,2026-06-22T00:05:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-06-22T06:50:00+00:00,,,,,,Japan Airlines,JL,JTL,7906,JL7906,JTL7906,,,,,780AA4,cathay pacific,cx,cpa,156,cx156,cpa156,
2026-06-22,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,81,,2026-06-22T00:05:00+00:00,2026-06-22T00:05:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-06-22T06:50:00+00:00,,,,,,British Airways,BA,BAW,4146,BA4146,BAW4146,,,,,780AA4,cathay pacific,cx,cpa,156,cx156,cpa156,
2026-06-22,scheduled,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,81,,2026-06-22T00:05:00+00:00,2026-06-22T00:05:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-06-22T06:50:00+00:00,,,,,,Finnair,AY,FIN,5850,AY5850,FIN5850,,,,,780AA4,cathay pacific,cx,cpa,156,cx156,cpa156,
2026-06-22,scheduled,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-06-22T01:05:00+00:00,2026-06-22T01:05:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-06-22T05:00:00+00:00,,,,,,Peach,MM,APJ,876,MM876,APJ876,,,,,,,,,,,,
2026-06-22,scheduled,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,K,,2026-06-22T01:05:00+00:00,2026-06-22T01:05:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,,,,2026-06-22T03:25:00+00:00,,,,,,Air China,CA,CCA,1082,CA1082,CCA1082,,,,,,,,,,,,
2026-06-22,scheduled,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-06-22T01:05:00+00:00,2026-06-22T01:05:00+00:00,,,,Schiphol,Europe/Amsterdam,AMS,EHAM,,,,2026-06-22T06:45:00+00:00,,,,,,Air China,CA,CCA,1033,CA1033,CCA1033,,,,,,,,,,,,
2026-06-22,scheduled,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-06-22T01:05:00+00:00,2026-06-22T01:05:00+00:00,,,,Ted Stevens Anchorage International Airport,America/Anchorage,ANC,PANC,,,,2026-06-21T17:40:00+00:00,10.0,,,,,Air China,CA,CCA,1011,CA1011,CCA1011,,,,,,,,,,,,
