flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-06-23,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,T2,,,2026-06-23T04:05:00+00:00,2026-06-23T04:05:00+00:00,,,,Dali,Asia/Shanghai,DLU,ZPDL,,,,2026-06-23T05:35:00+00:00,,,,,,Chongqing Airlines,OQ,CQN,2024,OQ2024,CQN2024,,,,,,,,,,,
2026-06-23,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,,,,2026-06-23T01:35:00+00:00,2026-06-23T01:35:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-06-23T06:16:00+00:00,,,,,,Sichuan Airlines,3U,CSC,,3U,CSC,,,,,780C2F,,,,,,
2026-06-23,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-06-23T03:55:00+00:00,2026-06-23T03:55:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-06-23T05:55:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9086,CF9086,CYZ9086,,,,,,,,,,,
2026-06-23,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-06-23T03:50:00+00:00,2026-06-23T03:50:00+00:00,,,,Novyy,Asia/Vladivostok,KHV,UHHH,,,,2026-06-23T08:45:00+00:00,,,,,,Aeroflot,SU,AFL,5431,SU5431,AFL5431,,,,,,,,,,,
2026-06-23,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-06-23T03:40:00+00:00,2026-06-23T03:40:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,2,,,2026-06-23T06:35:00+00:00,,,,,,Chongqing Airlines,OQ,CQN,2101,OQ2101,CQN2101,,,,,,,,,,,
2026-06-23,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-06-23T03:30:00+00:00,2026-06-23T03:30:00+00:00,,,,Krasnojarsk,Asia/Krasnoyarsk,KJA,UNKL,T1,,,2026-06-23T06:30:00+00:00,,,,,,Aeroflot,SU,AFL,6622,SU6622,AFL6622,,,,,,,,,,,
2026-06-23,scheduled,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-06-23T00:25:00+00:00,2026-06-23T00:25:00+00:00,,,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,,,,2026-06-23T03:40:00+00:00,,,,,,China Southern Airlines,CZ,CSN,2129,CZ2129,CSN2129,,,,,,chongqing airlines,oq,cqn,2129,oq2129,cqn2129
2026-06-23,scheduled,,,Yakutsk,Asia/Yakutsk,YKS,UEEE,,,,2026-06-23T04:20:00+00:00,2026-06-23T04:20:00+00:00,,,,Novyy,Asia/Vladivostok,KHV,UHHH,,,,2026-06-23T08:00:00+00:00,,,,,,Yakutia Airlines,R3,SYL,295,R3295,SYL295,,,,,,,,,,,
2026-06-23,scheduled,,,Xianyang,Asia/Shanghai,XIY,ZLXY,,,,2026-06-23T04:00:00+00:00,2026-06-23T04:00:00+00:00,,,,Zhengzhou,Asia/Shanghai,CGO,ZHCC,,,,2026-06-23T05:25:00+00:00,,,,,,Gridiron Air,GI,RZN,4105,GI4105,RZN4105,,,,,,,,,,,
2026-06-23,scheduled,,,Xiamen,Asia/Shanghai,XMN,ZSAM,,,,2026-06-23T03:30:00+00:00,2026-06-23T03:30:00+00:00,,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,,,2026-06-23T05:15:00+00:00,,,,,,EVA Air,BR,EVA,6312,BR6312,EVA6312,,,,,,,,,,,
