flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared
2026-09-14,scheduled,,,Raja Sansi International Airport,Asia/Kolkata,ATQ,VIAR,,,,2026-09-14T00:15:00+00:00,2026-09-14T00:15:00+00:00,,,,Dubai,Asia/Dubai,DXB,OMDB,2,,4,2026-09-14T02:55:00+00:00,,,,,,Air India,AI,AIC,9091,AI9091,AIC9091,air india express,ix,axb,191,ix191,axb191,,,,,
2026-09-14,scheduled,,,Amata Kabua International,Pacific/Majuro,MAJ,PKMJ,,,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,,,,,MJB,,,,,2026-09-14T08:05:00+00:00,,,,,,Air Marshall Islands,CW,CWM,420,CW420,CWM420,,,,,,,,,,,
2026-09-14,scheduled,,,Toowoomba,Australia/Brisbane,TWB,YTWB,,,,2026-09-14T00:30:00+00:00,2026-09-14T00:30:00+00:00,,2026-09-14T00:30:00+00:00,,Bundaberg,Australia/Brisbane,BDB,YBUD,,,,2026-09-14T01:10:00+00:00,,,,,,empty,,,,,,,,,,,,,,,,
2026-09-14,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,,"B,C",,2026-09-14T02:50:00+00:00,2026-09-14T02:50:00+00:00,,2026-09-14T02:50:00+00:00,,Don Muang,Asia/Bangkok,DMK,VTBD,1,,,2026-09-14T04:45:00+00:00,,,,,,AirAsia,AK,AXM,563,AK563,AXM563,,,,,,,,,,88044F,
2026-09-14,scheduled,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-09-14T02:20:00+00:00,2026-09-14T02:20:00+00:00,,2026-09-14T02:20:00+00:00,,Gimhae,Asia/Seoul,PUS,RKPK,I,,,2026-09-14T06:50:00+00:00,,,,,,Jeju Air,7C,JJA,5258,7C5258,JJA5258,,,,,,,,,,,
2026-09-14,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-14T03:00:00+00:00,2026-09-14T03:00:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-09-14T06:10:00+00:00,,,,,,JDL Airlines,JG,JDL,2997,JG2997,JDL2997,,,,,,,,,,,
2026-09-14,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-14T02:35:00+00:00,2026-09-14T02:35:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-09-14T06:10:00+00:00,,,,,,HK express,UO,HKE,235,UO235,HKE235,,,,,,,,,,789280,
2026-09-14,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-14T02:15:00+00:00,2026-09-14T02:15:00+00:00,,,,Novyy,Asia/Vladivostok,KHV,UHHH,,,,2026-09-14T07:10:00+00:00,,,,,,Aeroflot,SU,AFL,5431,SU5431,AFL5431,,,,,,,,,,,
2026-09-14,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-14T02:10:00+00:00,2026-09-14T02:10:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-14T05:30:00+00:00,,,,,,JDL Airlines,JG,JDL,2645,JG2645,JDL2645,,,,,,,,,,,
2026-09-14,scheduled,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,,2026-09-14T02:10:00+00:00,2026-09-14T02:10:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-09-14T05:30:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9020,CF9020,CYZ9020,,,,,,,,,,,
2026-09-14,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,37,9,2026-09-14T08:30:00+00:00,,,,,,Qantas,QF,QFA,124,QF124,QFA124,,,,,,,,,,7C7800,
2026-09-14,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,37,9,2026-09-14T08:30:00+00:00,,,,,,China Eastern Airlines,MU,CES,4128,MU4128,CES4128,qantas,qf,qfa,124,qf124,qfa124,,,,7C7800,
2026-09-14,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,37,9,2026-09-14T08:30:00+00:00,,,,,,IndiGo,6E,IGO,4920,6E4920,IGO4920,qantas,qf,qfa,124,qf124,qfa124,,,,7C7800,
2026-09-14,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,37,9,2026-09-14T08:30:00+00:00,,,,,,Finnair,AY,FIN,5038,AY5038,FIN5038,qantas,qf,qfa,124,qf124,qfa124,,,,7C7800,
2026-09-14,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,37,9,2026-09-14T08:30:00+00:00,,,,,,Emirates,EK,UAE,5021,EK5021,UAE5021,qantas,qf,qfa,124,qf124,qfa124,,,,7C7800,
2026-09-14,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,37,9,2026-09-14T08:30:00+00:00,,,,,,AlphaSky,AS,JAG,5024,AS5024,JAG5024,qantas,qf,qfa,124,qf124,qfa124,,,,7C7800,
2026-09-14,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,37,9,2026-09-14T08:30:00+00:00,,,,,,American Airlines,AA,AAL,7401,AA7401,AAL7401,qantas,qf,qfa,124,qf124,qfa124,,,,7C7800,
2026-09-14,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,2,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-14T08:50:00+00:00,,,,,,Air New Zealand,NZ,ANZ,638,NZ638,ANZ638,,,,,,,,,,C82268,
2026-09-14,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,2,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-14T08:50:00+00:00,,,,,,Turkish Airlines,TK,THY,8726,TK8726,THY8726,air new zealand,nz,anz,638,nz638,anz638,,,,C82268,
2026-09-14,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,2,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-14T08:50:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4457,SQ4457,SIA4457,air new zealand,nz,anz,638,nz638,anz638,,,,C82268,
2026-09-14,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,2,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-14T08:50:00+00:00,,,,,,All Nippon Airways,NH,ANA,7959,NH7959,ANA7959,air new zealand,nz,anz,638,nz638,anz638,,,,C82268,
2026-09-14,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,2,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-14T08:50:00+00:00,,,,,,Etihad Airways,EY,ETD,4580,EY4580,ETD4580,air new zealand,nz,anz,638,nz638,anz638,,,,C82268,
2026-09-14,scheduled,,,Queenstown,Pacific/Auckland,ZQN,NZQN,,2,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-14T08:50:00+00:00,,,,,,EVA Air,BR,EVA,3226,BR3226,EVA3226,air new zealand,nz,anz,638,nz638,anz638,,,,C82268,
2026-09-14,scheduled,,,Wuxi,Asia/Shanghai,WUX,ZSWX,,,,2026-09-14T02:55:00+00:00,2026-09-14T02:55:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-14T04:55:00+00:00,,,,,,JDL Airlines,JG,JDL,2862,JG2862,JDL2862,,,,,,,,,,,
2026-09-14,scheduled,,,Wattay International Airport,Asia/Vientiane,VTE,VLVT,I,1-25,,2026-09-14T01:45:00+00:00,2026-09-14T01:45:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,,,2026-09-14T05:15:00+00:00,,,,,,Sichuan Airlines,3U,CSC,3928,3U3928,CSC3928,,,,,,,,,,,
2026-09-14,scheduled,,,Woodbourne Air Station,Pacific/Auckland,BHE,NZWB,,,,2026-09-14T06:15:00+00:00,2026-09-14T06:15:00+00:00,,,,Wellington International,Pacific/Auckland,WLG,NZWN,,,,2026-09-14T06:45:00+00:00,,,,,,empty,,,260,,,,,,,,,,,,,
2026-09-14,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,,,2026-09-14T07:05:00+00:00,2026-09-14T07:05:00+00:00,,,,Woodbourne Air Station,Pacific/Auckland,BHE,NZWB,,,,2026-09-14T07:35:00+00:00,,,,,,empty,,,261,,,,,,,,,,,,,
2026-09-14,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,18,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Hamilton,Pacific/Auckland,HLZ,NZHN,,,,2026-09-14T08:15:00+00:00,,,,,,Air New Zealand,NZ,ANZ,5810,NZ5810,ANZ5810,,,,,,,,,,C8276B,
2026-09-14,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,15,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,31,2,2026-09-14T08:05:00+00:00,,,,,,Air New Zealand,NZ,ANZ,476,NZ476,ANZ476,,,,,,,,,,C81E27,
2026-09-14,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,15,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,31,2,2026-09-14T08:05:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4441,SQ4441,SIA4441,air new zealand,nz,anz,476,nz476,anz476,,,,C81E27,
2026-09-14,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,15,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,31,2,2026-09-14T08:05:00+00:00,,,,,,Etihad Airways,EY,ETD,4492,EY4492,ETD4492,air new zealand,nz,anz,476,nz476,anz476,,,,C81E27,
2026-09-14,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,15,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,31,2,2026-09-14T08:05:00+00:00,,,,,,EVA Air,BR,EVA,3238,BR3238,EVA3238,air new zealand,nz,anz,476,nz476,anz476,,,,C81E27,
2026-09-14,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,21,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D19,,2026-09-14T07:55:00+00:00,,,,,,Air New Zealand,NZ,ANZ,327,NZ327,ANZ327,,,,,,,,,,C8221A,
2026-09-14,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,21,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D19,,2026-09-14T07:55:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4541,SQ4541,SIA4541,air new zealand,nz,anz,327,nz327,anz327,,,,C8221A,
2026-09-14,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,21,,2026-09-14T07:00:00+00:00,2026-09-14T07:00:00+00:00,,2026-09-14T07:00:00+00:00,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D19,,2026-09-14T07:55:00+00:00,,,,,,Etihad Airways,EY,ETD,4538,EY4538,ETD4538,air new zealand,nz,anz,327,nz327,anz327,,,,C8221A,
2026-09-14,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,8,,2026-09-14T06:45:00+00:00,2026-09-14T06:45:00+00:00,,2026-09-14T06:45:00+00:00,,Rotorua,Pacific/Auckland,ROT,NZRO,,,,2026-09-14T08:00:00+00:00,,,,,,Air New Zealand,NZ,ANZ,5238,NZ5238,ANZ5238,,,,,,,,,,C81BB3,
2026-09-14,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,13,,2026-09-14T06:30:00+00:00,2026-09-14T06:30:00+00:00,,2026-09-14T06:30:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-14T07:35:00+00:00,,,,,,Air New Zealand,NZ,ANZ,406,NZ406,ANZ406,,,,,,,,,,C820F4,
2026-09-14,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,13,,2026-09-14T06:30:00+00:00,2026-09-14T06:30:00+00:00,,2026-09-14T06:30:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-14T07:35:00+00:00,,,,,,Qantas,QF,QFA,8535,QF8535,QFA8535,air new zealand,nz,anz,406,nz406,anz406,,,,C820F4,
2026-09-14,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,13,,2026-09-14T06:30:00+00:00,2026-09-14T06:30:00+00:00,,2026-09-14T06:30:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-14T07:35:00+00:00,,,,,,Etihad Airways,EY,ETD,4523,EY4523,ETD4523,air new zealand,nz,anz,406,nz406,anz406,,,,C820F4,
2026-09-14,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,13,,2026-09-14T06:30:00+00:00,2026-09-14T06:30:00+00:00,,2026-09-14T06:30:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-14T07:35:00+00:00,,,,,,EVA Air,BR,EVA,3302,BR3302,EVA3302,air new zealand,nz,anz,406,nz406,anz406,,,,C820F4,
2026-09-14,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,19,,2026-09-14T06:30:00+00:00,2026-09-14T06:30:00+00:00,,2026-09-14T06:30:00+00:00,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D7,,2026-09-14T07:35:00+00:00,,,,,,Air New Zealand,NZ,ANZ,5331,NZ5331,ANZ5331,,,,,,,,,,C81C9E,
2026-09-14,scheduled,,,Wellington International,Pacific/Auckland,WLG,NZWN,,19,,2026-09-14T06:30:00+00:00,2026-09-14T06:30:00+00:00,,2026-09-14T06:30:00+00:00,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D7,,2026-09-14T07:35:00+00:00,,,,,,Etihad Airways,EY,ETD,4550,EY4550,ETD4550,air new zealand,nz,anz,5331,nz5331,anz5331,,,,C81C9E,
2026-09-14,scheduled,,,Weihai,Asia/Shanghai,WEH,ZSWH,,,,2026-09-14T02:50:00+00:00,2026-09-14T02:50:00+00:00,,,,Zhengzhou,Asia/Shanghai,CGO,ZHCC,,,,2026-09-14T04:50:00+00:00,,,,,,Gridiron Air,GI,RZN,4012,GI4012,RZN4012,,,,,,,,,,,
2026-09-14,scheduled,,,Weifang,Asia/Shanghai,WEF,ZSWF,,,,2026-09-14T02:15:00+00:00,2026-09-14T02:15:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-09-14T05:15:00+00:00,,,,,,Central Airlines,I9,HLF,8846,I98846,HLF8846,,,,,,,,,,,
2026-09-14,scheduled,,,Wenzhou,Asia/Shanghai,WNZ,ZSWZ,,,,2026-09-14T02:10:00+00:00,2026-09-14T02:10:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-09-14T05:20:00+00:00,,,,,,YTO Cargo Airlines,YG,HYT,9051,YG9051,HYT9051,,,,,,,,,,,
2026-09-14,scheduled,,,Yulin,Asia/Shanghai,UYN,ZLYL,,,,2026-09-14T02:30:00+00:00,2026-09-14T02:30:00+00:00,,,,Xianyang,Asia/Shanghai,XIY,ZLXY,,,,2026-09-14T03:45:00+00:00,,,,,,Gridiron Air,GI,RZN,4104,GI4104,RZN4104,,,,,,,,,,,
2026-09-14,scheduled,,,Civil,Asia/Kolkata,TRZ,VOTR,,,,2026-09-14T00:15:00+00:00,2026-09-14T00:15:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-09-14T07:20:00+00:00,,,,,,Scoot,TR,TGW,759,TR759,TGW759,,,,,,,,,,,
2026-09-14,scheduled,,,Civil,Asia/Kolkata,TRZ,VOTR,,,,2026-09-14T00:15:00+00:00,2026-09-14T00:15:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-09-14T07:20:00+00:00,,,,,,Singapore Airlines,SQ,SIA,8415,SQ8415,SIA8415,scoot,tr,tgw,759,tr759,tgw759,,,,,
2026-09-14,scheduled,,,Civil,Asia/Kolkata,TRZ,VOTR,,,,2026-09-14T00:05:00+00:00,2026-09-14T00:05:00+00:00,,,,Sharjah,Asia/Dubai,SHJ,OMSJ,,,,2026-09-14T02:50:00+00:00,,,,,,Air India Express,IX,AXB,669,IX669,AXB669,,,,,,,,,,80044B,
2026-09-14,scheduled,,,Civil,Asia/Kolkata,TRZ,VOTR,,,,2026-09-14T00:05:00+00:00,2026-09-14T00:05:00+00:00,,,,Sharjah,Asia/Dubai,SHJ,OMSJ,,,,2026-09-14T02:50:00+00:00,,,,,,Air India,AI,AIC,9259,AI9259,AIC9259,air india express,ix,axb,669,ix669,axb669,,,,80044B,
2026-09-14,scheduled,,,Civil,Asia/Kolkata,TRZ,VOTR,,,,2026-09-14T00:05:00+00:00,2026-09-14T00:05:00+00:00,,,,Sharjah,Asia/Dubai,SHJ,OMSJ,,,,2026-09-14T02:50:00+00:00,,,,,,Air India,AI,AIC,9223,AI9223,AIC9223,air india express,ix,axb,669,ix669,axb669,,,,80044B,
2026-09-14,scheduled,,,Thiruvananthapuram International,Asia/Kolkata,TRV,VOTV,2,,,2026-09-14T00:25:00+00:00,2026-09-14T00:25:00+00:00,,2026-09-14T00:25:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,2,,,2026-09-14T07:05:00+00:00,,,,,,AirAsia,AK,AXM,8,AK8,AXM8,,,,,,,,,,750413,
2026-09-14,scheduled,,,Thiruvananthapuram International,Asia/Kolkata,TRV,VOTV,2,,,2026-09-14T00:05:00+00:00,2026-09-14T00:05:00+00:00,,2026-09-14T00:05:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-09-14T06:45:00+00:00,,,,,,Malaysia Airlines,MH,MAS,117,MH117,MAS117,,,,,,,,,,,
2026-09-14,scheduled,,,Newport News Railway,America/New_York,URC,ZWWW,,,,2026-09-14T02:15:00+00:00,2026-09-14T02:15:00+00:00,,,,Alama Iqbal International,Asia/Karachi,LHE,OPLA,,,,2026-09-14T02:45:00+00:00,,,,,,YTO Cargo Airlines,YG,HYT,9181,YG9181,HYT9181,,,,,,,,,,,
2026-09-14,scheduled,,,Newport News Railway,America/New_York,URC,ZWWW,,,,2026-09-14T02:10:00+00:00,2026-09-14T02:10:00+00:00,,,,Novo Alexeyevka International,Asia/Tbilisi,TBS,UGTB,,,,2026-09-14T03:15:00+00:00,,,,,,YTO Cargo Airlines,YG,HYT,9179,YG9179,HYT9179,,,,,,,,,,,
2026-09-14,scheduled,,,Hasanudin,Asia/Makassar,UPG,WAAA,,,,2026-09-14T02:55:00+00:00,2026-09-14T02:55:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,,,,2026-09-14T05:20:00+00:00,,,,,,Rimbun Air,RI,OEY,321,RI321,OEY321,,,,,,,,,,,
2026-09-14,scheduled,,,Hasanudin,Asia/Makassar,UPG,WAAA,,,,2026-09-14T02:40:00+00:00,2026-09-14T02:40:00+00:00,,,,Jefman,Asia/Jayapura,SOQ,WASS,,,,2026-09-14T06:00:00+00:00,,,,,,Lion Air,JT,LNI,788,JT788,LNI788,,,,,,,,,,,
2026-09-14,scheduled,,,Hasanudin,Asia/Makassar,UPG,WAAA,,D9-D,,2026-09-14T02:40:00+00:00,2026-09-14T02:40:00+00:00,,2026-09-14T02:40:00+00:00,,Jefman,Asia/Jayapura,SOQ,WASS,,,,2026-09-14T06:00:00+00:00,,,,,,Lion Air,JT,LNI,940,JT940,LNI940,,,,,,,,,,,
2026-09-14,scheduled,,,Hasanudin,Asia/Makassar,UPG,WAAA,,D9-D,,2026-09-14T02:35:00+00:00,2026-09-14T02:35:00+00:00,,2026-09-14T02:35:00+00:00,,Mopah,Asia/Jayapura,MKQ,WAKK,,,,2026-09-14T07:05:00+00:00,,,,,,Lion Air,JT,LNI,1948,JT1948,LNI1948,,,,,,,,,,,
