flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-07-03,cancelled,,,Khudzhand,Asia/Dushanbe,LBD,UTDL,,,,2026-07-03T05:05:00+00:00,2026-07-03T05:05:00+00:00,,,,Koltsovo International,Asia/Yekaterinburg,SVX,USSS,,,,2026-07-03T08:05:00+00:00,,,,,,Ural Airlines,U6,SVR,2956,U62956,SVR2956,,,,,,,,,,,
2026-07-03,scheduled,,,Kazan,Europe/Moscow,KZN,UWKD,1A 2,,,2026-07-03T02:45:00+00:00,2026-07-03T02:45:00+00:00,,,,Novy Urengoy,Asia/Yekaterinburg,NUX,USMU,,,,2026-07-03T07:45:00+00:00,,,,,,Red Wings,WZ,RWZ,1507,WZ1507,RWZ1507,,,,,,,,,,,
2026-07-03,scheduled,,,Kazan,Europe/Moscow,KZN,UWKD,1A,,,2026-07-03T02:10:00+00:00,2026-07-03T02:10:00+00:00,,,,Belgrade Nikola Tesla,Europe/Belgrade,BEG,LYBE,2,A7,,2026-07-03T05:10:00+00:00,10.0,,,,,AirSERBIA,JU,ASL,189,JU189,ASL189,,,,,4C01E1,,,,,,
2026-07-03,scheduled,,,Halle,Europe/Berlin,LEJ,EDDP,,,,2026-07-03T02:05:00+00:00,2026-07-03T02:05:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-07-03T05:45:00+00:00,,,,,,Chrono Jet,MB,MBK,9408,MB9408,MBK9408,,,,,,,,,,,
2026-07-03,scheduled,,,Halle,Europe/Berlin,LEJ,EDDP,,,,2026-07-03T01:35:00+00:00,2026-07-03T01:35:00+00:00,,,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,,2026-07-03T02:55:00+00:00,15.0,,,,,DHL Air,D0,DHK,118,D0118,DHK118,,,,,440BCF,,,,,,
2026-07-03,scheduled,,,Pulkovo,Europe/Moscow,LED,ULLI,1,,,2026-07-03T02:55:00+00:00,2026-07-03T02:55:00+00:00,,,,Sabiha Gokcen,Europe/Istanbul,SAW,LTFJ,,,,2026-07-03T06:45:00+00:00,,,,,,Pegasus,PC,PGT,399,PC399,PGT399,,,,,,,,,,,
2026-07-03,scheduled,,,Pulkovo,Europe/Moscow,LED,ULLI,1,,,2026-07-03T02:35:00+00:00,2026-07-03T02:35:00+00:00,,,,Bolshoye Savino,Asia/Yekaterinburg,PEE,USPP,,,,2026-07-03T06:55:00+00:00,,,,,,Smartavia,5N,AUL,583,5N583,AUL583,,,,,,,,,,,
2026-07-03,scheduled,,,Pulkovo,Europe/Moscow,LED,ULLI,1,,,2026-07-03T02:30:00+00:00,2026-07-03T02:30:00+00:00,,,,Dushanbe,Asia/Dushanbe,DYU,UTDD,,,,2026-07-03T09:30:00+00:00,,,,,,Somon Air,SZ,SMR,204,SZ204,SMR204,,,,,,,,,,,
2026-07-03,scheduled,,,Pulkovo,Europe/Moscow,LED,ULLI,1,,,2026-07-03T02:25:00+00:00,2026-07-03T02:25:00+00:00,,,,Chelyabinsk,Asia/Yekaterinburg,CEK,USCC,,,,2026-07-03T07:20:00+00:00,,,,,,Smartavia,5N,AUL,527,5N527,AUL527,,,,,,,,,,,
2026-07-03,scheduled,,,Pulkovo,Europe/Moscow,LED,ULLI,,,,2026-07-03T02:25:00+00:00,2026-07-03T02:25:00+00:00,,,,Sharm el-Sheikh International Airport,Africa/Cairo,SSH,HESH,1,,,2026-07-03T07:10:00+00:00,,,,,,Red Sea Airlines,4S,RSX,328,4S328,RSX328,,,,,,,,,,,
