flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared
2026-07-19,scheduled,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,1,E9-E,,2026-07-19T00:30:00+00:00,2026-07-19T00:30:00+00:00,,,,Quaid-e-azam International,Asia/Karachi,KHI,OPKC,,,,2026-07-19T07:00:00+00:00,,,,,,Saudia,SV,SVA,6901,SV6901,SVA6901,flyadeal,f3,fad,829,f3829,fad829,,,,711504,,
2026-07-19,scheduled,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,1,E36-,,2026-07-19T00:15:00+00:00,2026-07-19T00:15:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,3,,,2026-07-19T01:55:00+00:00,,,,,,Saudia,SV,SVA,6561,SV6561,SVA6561,flyadeal,f3,fad,152,f3152,fad152,,,,710DC3,,
2026-07-19,scheduled,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,1,E36-,,2026-07-19T00:10:00+00:00,2026-07-19T00:10:00+00:00,,,,King Fahd International Airport,Asia/Riyadh,DMM,OEDF,,115,B7,2026-07-19T02:15:00+00:00,,,,,,Saudia,SV,SVA,4083,SV4083,SVA4083,flyadeal,f3,fad,321,f3321,fad321,,,,710020,,
2026-07-19,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,15,,2026-07-19T07:20:00+00:00,2026-07-19T07:20:00+00:00,,,,Naha,Asia/Tokyo,OKA,ROAH,D,,,2026-07-19T09:50:00+00:00,,,,,,Qatar Airways,QR,QTR,6075,QR6075,QTR6075,jet linx aviation,jl,jtl,903,jl903,jtl903,,,,,,
2026-07-19,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,15,,2026-07-19T07:20:00+00:00,2026-07-19T07:20:00+00:00,,,,Naha,Asia/Tokyo,OKA,ROAH,D,,,2026-07-19T09:50:00+00:00,,,,,,AlphaSky,AS,JAG,7523,AS7523,JAG7523,jet linx aviation,jl,jtl,903,jl903,jtl903,,,,,,
2026-07-19,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,18,,2026-07-19T07:20:00+00:00,2026-07-19T07:20:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-07-19T08:35:00+00:00,,,,,,Qantas,QF,QFA,3542,QF3542,QFA3542,jet linx aviation,jl,jtl,221,jl221,jtl221,,,,,,
2026-07-19,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,18,,2026-07-19T07:20:00+00:00,2026-07-19T07:20:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-07-19T08:35:00+00:00,,,,,,AlphaSky,AS,JAG,7479,AS7479,JAG7479,jet linx aviation,jl,jtl,221,jl221,jtl221,,,,,,
2026-07-19,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,18,,2026-07-19T07:20:00+00:00,2026-07-19T07:20:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-07-19T08:35:00+00:00,,,,,,Malaysia Airlines,MH,MAS,9167,MH9167,MAS9167,jet linx aviation,jl,jtl,221,jl221,jtl221,,,,,,
2026-07-19,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,18,,2026-07-19T07:20:00+00:00,2026-07-19T07:20:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-07-19T08:35:00+00:00,,,,,,Qatar Airways,QR,QTR,6045,QR6045,QTR6045,jet linx aviation,jl,jtl,221,jl221,jtl221,,,,,,
2026-07-19,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,35,,2026-07-19T07:20:00+00:00,2026-07-19T07:20:00+00:00,,,,Junmachi,Asia/Tokyo,GAJ,RJSC,,,,2026-07-19T08:15:00+00:00,,,,,,Qatar Airways,QR,QTR,4852,QR4852,QTR4852,jet linx aviation,jl,jtl,175,jl175,jtl175,,,,,,
2026-07-19,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,35,,2026-07-19T07:20:00+00:00,2026-07-19T07:20:00+00:00,,,,Junmachi,Asia/Tokyo,GAJ,RJSC,,,,2026-07-19T08:15:00+00:00,,,,,,China Airlines,CI,CAL,9975,CI9975,CAL9975,jet linx aviation,jl,jtl,175,jl175,jtl175,,,,,,
