flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-06-13,scheduled,,Sanliurfa GAP,Europe/Istanbul,GNY,LTCS,,,,2026-06-13T02:00:00+00:00,2026-06-13T02:00:00+00:00,,,,Esenboga International,Europe/Istanbul,ESB,LTAC,,,,2026-06-13T03:05:00+00:00,,,,,,empty,,,,,,,,,,4BB92C,,,,,,,
2026-06-13,scheduled,,Esenboga International,Europe/Istanbul,ESB,LTAC,,,,2026-06-13T00:30:00+00:00,2026-06-13T00:30:00+00:00,,,,Sanliurfa GAP,Europe/Istanbul,GNY,LTCS,,,,2026-06-13T01:31:00+00:00,,,,,,empty,,,,,,,,,,4BB92C,,,,,,,
2026-06-13,scheduled,,Dubai,Asia/Dubai,DXB,OMDB,3,C17,,2026-06-13T03:10:00+00:00,2026-06-13T03:10:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,C27,,2026-06-13T14:25:00+00:00,,,,,,TAP Air Portugal,TP,TAP,6354,TP6354,TAP6354,,,,,,,emirates,ek,uae,346,ek346,uae346
2026-06-13,scheduled,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,17,,2026-06-13T04:35:00+00:00,2026-06-13T04:35:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,2,91,,2026-06-13T16:15:00+00:00,,,,,,Japan Airlines,JL,JAL,740,JL740,JAL740,,,,,86D59C,,,,,,,
2026-06-13,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,3G,,2026-06-13T07:35:00+00:00,2026-06-13T07:35:00+00:00,,,,Fenghuang International (Phoenix International),Asia/Shanghai,SYX,ZJSY,T3,,,2026-06-13T09:55:00+00:00,,,,,,West Air,PN,CHB,6213,PN6213,CHB6213,,,,,780EF2,,,,,,,
2026-06-13,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,3D,,2026-06-13T06:50:00+00:00,2026-06-13T06:50:00+00:00,,,,Changzhou,Asia/Shanghai,CZX,ZSCG,,,,2026-06-13T08:55:00+00:00,,,,,,China Southern Airlines,CZ,CSN,4961,CZ4961,CSN4961,,,,,781DE1,,sichuan airlines,3u,csc,8097,3u8097,csc8097
2026-06-13,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,M18,,2026-06-13T06:50:00+00:00,2026-06-13T06:50:00+00:00,,,,,,HUZ,ZGHZ,,,,2026-06-13T08:50:00+00:00,,,,,,Sichuan Airlines,3U,CSC,5439,3U5439,CSC5439,,,,,780F45,,china eastern airlines,mu,ces,6691,mu6691,ces6691
2026-06-13,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,G28,,2026-06-13T06:50:00+00:00,2026-06-13T06:50:00+00:00,,,,,,JIC,ZLJC,,,,2026-06-13T09:05:00+00:00,,,,,,Shandong Airlines,SC,CDG,3535,SC3535,CDG3535,,,,,781067,,china express airlines,g5,hxa,4789,g54789,hxa4789
2026-06-13,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,G28,,2026-06-13T06:50:00+00:00,2026-06-13T06:50:00+00:00,,,,,,JIC,ZLJC,,,,2026-06-13T09:05:00+00:00,,,,,,Hainan Airlines,HU,CHH,1023,HU1023,CHH1023,,,,,781067,,china express airlines,g5,hxa,4789,g54789,hxa4789
2026-06-13,scheduled,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,G28,,2026-06-13T06:50:00+00:00,2026-06-13T06:50:00+00:00,,,,,,JIC,ZLJC,,,,2026-06-13T09:05:00+00:00,,,,,,Xiamen Air,MF,CXA,4025,MF4025,CXA4025,,,,,781067,,china express airlines,g5,hxa,4789,g54789,hxa4789
