flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared
2026-07-15,active,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,126,,2026-07-15T08:00:00+00:00,2026-07-15T08:00:00+00:00,2026-07-15T08:18:00+00:00,2026-07-15T08:18:00+00:00,2026-07-15T08:18:00+00:00,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-07-15T10:40:00+00:00,19.0,2026-07-15T10:35:00+00:00,,,,China Express Airlines,G5,HXA,8885,G58885,HXA8885,sichuan airlines,3u,csc,6991,3u6991,csc6991,,,,7806A9,,
2026-07-15,active,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,126,,2026-07-15T08:00:00+00:00,2026-07-15T08:00:00+00:00,2026-07-15T08:18:00+00:00,2026-07-15T08:18:00+00:00,2026-07-15T08:18:00+00:00,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-07-15T10:40:00+00:00,19.0,2026-07-15T10:35:00+00:00,,,,China Eastern Airlines,MU,CES,3361,MU3361,CES3361,sichuan airlines,3u,csc,6991,3u6991,csc6991,,,,7806A9,,
2026-07-15,active,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,126,,2026-07-15T08:00:00+00:00,2026-07-15T08:00:00+00:00,2026-07-15T08:18:00+00:00,2026-07-15T08:18:00+00:00,2026-07-15T08:18:00+00:00,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,,2026-07-15T10:40:00+00:00,19.0,2026-07-15T10:35:00+00:00,,,,Xiamen Air,MF,CXA,4819,MF4819,CXA4819,sichuan airlines,3u,csc,6991,3u6991,csc6991,,,,7806A9,,
2026-07-15,scheduled,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,D63,,2026-07-15T13:45:00+00:00,2026-07-15T13:45:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-07-15T15:55:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,1208,ZH1208,CSZ1208,air china,ca,cca,1208,ca1208,cca1208,,,,780D86,,
2026-07-15,scheduled,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,D63,,2026-07-15T13:45:00+00:00,2026-07-15T13:45:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-07-15T15:55:00+00:00,,,,,,Air New Zealand,NZ,ANZ,3903,NZ3903,ANZ3903,air china,ca,cca,1208,ca1208,cca1208,,,,780D86,,
2026-07-15,scheduled,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,D59,,2026-07-15T13:40:00+00:00,2026-07-15T13:40:00+00:00,,,,,,URC,ZWWW,2,,,2026-07-15T16:40:00+00:00,,,,,,Sichuan Airlines,3U,CSC,4697,3U4697,CSC4697,qingdao airlines,qw,qda,9799,qw9799,qda9799,,,,,,
2026-07-15,scheduled,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,D59,,2026-07-15T13:40:00+00:00,2026-07-15T13:40:00+00:00,,,,,,URC,ZWWW,2,,,2026-07-15T16:40:00+00:00,,,,,,China Southern Airlines,CZ,CSN,9485,CZ9485,CSN9485,qingdao airlines,qw,qda,9799,qw9799,qda9799,,,,,,
2026-07-15,scheduled,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,B29,,2026-07-15T13:35:00+00:00,2026-07-15T13:35:00+00:00,,,,Harbin,Asia/Shanghai,HRB,ZYHB,T2,,,2026-07-15T16:45:00+00:00,,,,,,Qingdao Airlines,QW,QDA,9934,QW9934,QDA9934,sichuan airlines,3u,csc,3316,3u3316,csc3316,,,,,,
2026-07-15,scheduled,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,B29,,2026-07-15T13:35:00+00:00,2026-07-15T13:35:00+00:00,,,,Harbin,Asia/Shanghai,HRB,ZYHB,T2,,,2026-07-15T16:45:00+00:00,,,,,,Xiamen Air,MF,CXA,4562,MF4562,CXA4562,sichuan airlines,3u,csc,3316,3u3316,csc3316,,,,,,
2026-07-15,scheduled,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,B29,,2026-07-15T13:35:00+00:00,2026-07-15T13:35:00+00:00,,,,Harbin,Asia/Shanghai,HRB,ZYHB,T2,,,2026-07-15T16:45:00+00:00,,,,,,China Express Airlines,G5,HXA,8644,G58644,HXA8644,sichuan airlines,3u,csc,3316,3u3316,csc3316,,,,,,
2026-07-15,scheduled,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,T3,B29,,2026-07-15T13:35:00+00:00,2026-07-15T13:35:00+00:00,,,,Harbin,Asia/Shanghai,HRB,ZYHB,T2,,,2026-07-15T16:45:00+00:00,,,,,,Chengdu Airlines,EU,UEA,7142,EU7142,UEA7142,sichuan airlines,3u,csc,3316,3u3316,csc3316,,,,,,
2026-07-15,scheduled,,"Duqm International Airport
",,DQM,OODQ,,,,2026-07-15T10:15:00+00:00,2026-07-15T10:15:00+00:00,,,,Seeb,Asia/Muscat,MCT,OOMS,,,,2026-07-15T11:30:00+00:00,,,,,,SalamAir,OV,OMS,134,OV134,OMS134,,,,,,,,,,,,
2026-07-15,scheduled,,"Duqm International Airport
",,DQM,OODQ,,,,2026-07-15T10:15:00+00:00,2026-07-15T10:15:00+00:00,,,,Seeb,Asia/Muscat,MCT,OOMS,,,,2026-07-15T11:30:00+00:00,,,,,,Oman Air,WY,OMA,5150,WY5150,OMA5150,salamair,ov,oms,134,ov134,oms134,,,,,,
2026-07-15,scheduled,,Zhuhai Airport,Asia/Shanghai,ZUH,ZGSD,,,,2026-07-15T14:45:00+00:00,2026-07-15T14:45:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-07-15T17:10:00+00:00,,,,,,Sichuan Airlines,3U,CSC,1339,3U1339,CSC1339,china southern airlines,cz,csn,3729,cz3729,csn3729,,,,,,
2026-07-15,scheduled,,Zhuhai Airport,Asia/Shanghai,ZUH,ZGSD,,A,,2026-07-15T14:45:00+00:00,2026-07-15T14:45:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,3,2026-07-15T17:20:00+00:00,,,,,,Etihad Airways,EY,ETD,6007,EY6007,ETD6007,china eastern airlines,mu,ces,5290,mu5290,ces5290,,,,78084D,,
2026-07-15,scheduled,,Zhuhai Airport,Asia/Shanghai,ZUH,ZGSD,,,,2026-07-15T14:25:00+00:00,2026-07-15T14:25:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,2,,9,2026-07-15T16:40:00+00:00,,,,,,Shandong Airlines,SC,CDG,9076,SC9076,CDG9076,shenzhen airlines,zh,csz,8594,zh8594,csz8594,,,,78165F,,
2026-07-15,scheduled,,Zhuhai Airport,Asia/Shanghai,ZUH,ZGSD,,,,2026-07-15T14:25:00+00:00,2026-07-15T14:25:00+00:00,,,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-07-15T16:30:00+00:00,,,,,,Sichuan Airlines,3U,CSC,1981,3U1981,CSC1981,china southern airlines,cz,csn,8295,cz8295,csn8295,,,,,,
2026-07-15,active,,Brisbane International,Australia/Brisbane,BNE,YBBN,I,73B,,2026-07-15T08:10:00+00:00,2026-07-15T08:10:00+00:00,2026-07-15T08:38:00+00:00,2026-07-15T08:38:00+00:00,2026-07-15T08:38:00+00:00,Queenstown,Pacific/Auckland,ZQN,NZQN,,9,,2026-07-15T13:40:00+00:00,,2026-07-15T13:38:00+00:00,,,,Qatar Airways,QR,QTR,4253,QR4253,QTR4253,virgin australia,va,voz,115,va115,voz115,,,,7C7AB1,,
2026-07-15,landed,,Auckland International,Pacific/Auckland,AKL,NZAA,D,31,,2026-07-15T10:25:00+00:00,2026-07-15T10:25:00+00:00,2026-07-15T10:39:00+00:00,2026-07-15T10:39:00+00:00,2026-07-15T10:39:00+00:00,Queenstown,Pacific/Auckland,ZQN,NZQN,,,,2026-07-15T12:20:00+00:00,,2026-07-15T12:12:00+00:00,2026-07-15T12:12:00+00:00,2026-07-15T12:12:00+00:00,2026-07-15T12:12:00+00:00,Air China,CA,CCA,5917,CA5917,CCA5917,air new zealand,nz,anz,617,nz617,anz617,,,,C8210D,,
