flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-06-21,scheduled,,,Lehigh Valley International,America/New_York,ABE,KABE,,,,2026-06-21T01:25:00+00:00,2026-06-21T01:25:00+00:00,,,,Fort Worth Alliance,America/Chicago,AFW,KAFW,,,,2026-06-21T03:46:00+00:00,,,,,,Air Transport International,8C,ATN,3344,8C3344,ATN3344,,,,,,,,,,,
2026-06-21,scheduled,,,Al Ain,Asia/Dubai,AAN,OMAL,,,,2026-06-21T12:50:00+00:00,2026-06-21T12:50:00+00:00,,,,Kozhikode Airport,Asia/Kolkata,CCJ,VOCL,,,,2026-06-21T18:35:00+00:00,,,,,,Air India Express,IX,AXB,336,IX336,AXB336,,,,,800B9A,,,,,,
2026-06-21,scheduled,,,Al Ain,Asia/Dubai,AAN,OMAL,,,,2026-06-21T12:50:00+00:00,2026-06-21T12:50:00+00:00,,,,Kozhikode Airport,Asia/Kolkata,CCJ,VOCL,,,,2026-06-21T18:35:00+00:00,,,,,,Air India,AI,AIC,9056,AI9056,AIC9056,,,,,800B9A,air india express,ix,axb,336,ix336,axb336
2026-06-21,scheduled,,,Aalborg,Europe/Copenhagen,AAL,EKYT,,4,,2026-06-21T10:30:00+00:00,2026-06-21T10:30:00+00:00,,,,Schiphol,Europe/Amsterdam,AMS,EHAM,,A04,,2026-06-21T11:55:00+00:00,,,,,,KLM,KL,KLM,1284,KL1284,KLM1284,,,,,,,,,,,
2026-06-21,scheduled,,,Aalborg,Europe/Copenhagen,AAL,EKYT,,4,,2026-06-21T10:30:00+00:00,2026-06-21T10:30:00+00:00,,,,Schiphol,Europe/Amsterdam,AMS,EHAM,,A04,,2026-06-21T11:55:00+00:00,,,,,,Kenya Airways,KQ,KQA,1330,KQ1330,KQA1330,,,,,,klm,kl,klm,1284,kl1284,klm1284
2026-06-21,scheduled,,,Aalborg,Europe/Copenhagen,AAL,EKYT,,4,,2026-06-21T10:30:00+00:00,2026-06-21T10:30:00+00:00,,,,Schiphol,Europe/Amsterdam,AMS,EHAM,,A04,,2026-06-21T11:55:00+00:00,,,,,,GOL,G3,GLO,5504,G35504,GLO5504,,,,,,klm,kl,klm,1284,kl1284,klm1284
2026-06-21,scheduled,,,Aalborg,Europe/Copenhagen,AAL,EKYT,,4,,2026-06-21T10:30:00+00:00,2026-06-21T10:30:00+00:00,,,,Schiphol,Europe/Amsterdam,AMS,EHAM,,A04,,2026-06-21T11:55:00+00:00,,,,,,Delta Air Lines,DL,DAL,9172,DL9172,DAL9172,,,,,,klm,kl,klm,1284,kl1284,klm1284
2026-06-21,scheduled,,,Aalborg,Europe/Copenhagen,AAL,EKYT,,4,,2026-06-21T10:30:00+00:00,2026-06-21T10:30:00+00:00,,,,Schiphol,Europe/Amsterdam,AMS,EHAM,,A04,,2026-06-21T11:55:00+00:00,,,,,,Air France,AF,AFR,3120,AF3120,AFR3120,,,,,,klm,kl,klm,1284,kl1284,klm1284
2026-06-21,active,,,Okadama,Asia/Tokyo,OKD,RJCO,,1,,2026-06-21T10:45:00+00:00,2026-06-21T10:45:00+00:00,2026-06-21T10:59:00+00:00,2026-06-21T10:59:00+00:00,2026-06-21T10:59:00+00:00,Akita,Asia/Tokyo,AXT,RJSK,,,,2026-06-21T11:55:00+00:00,,,,,,Hokkaido Air System,NTH,NTH,2823,NTH2823,NTH2823,,,,,8462EE,,,,,,
2026-06-21,scheduled,,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,2,C1,,2026-06-21T10:05:00+00:00,2026-06-21T10:05:00+00:00,,,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,,,,2026-06-21T12:35:00+00:00,,,,,,Etihad Airways,EY,ETD,1013,EY1013,ETD1013,,,,,801587,akasa air,qp,akj,590,qp590,akj590
2026-06-21,active,,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,,,2026-06-21T06:10:00+00:00,2026-06-21T06:10:00+00:00,,,,Faisalabad,Asia/Karachi,LYP,OPFA,,,,2026-06-21T10:20:00+00:00,,,,,,Air Arabia,G9,ABY,315,G9315,ABY315,,,,,896633,,,,,,
2026-06-21,scheduled,,,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,1,B43,,2026-06-21T08:55:00+00:00,2026-06-21T08:55:00+00:00,,,,Pablo Ruiz Picasso,Europe/Madrid,AGP,LEMG,,,35,2026-06-21T10:40:00+00:00,,,,,,Qatar Airways,QR,QTR,3523,QR3523,QTR3523,,,,,342396,vueling,vy,vlg,2111,vy2111,vlg2111
2026-06-21,scheduled,,,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,1,B43,,2026-06-21T08:55:00+00:00,2026-06-21T08:55:00+00:00,,,,Pablo Ruiz Picasso,Europe/Madrid,AGP,LEMG,,,35,2026-06-21T10:40:00+00:00,,,,,,Miami Air International,LL,BSK,5192,LL5192,BSK5192,,,,,342396,vueling,vy,vlg,2111,vy2111,vlg2111
2026-06-21,scheduled,,,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,1,B43,,2026-06-21T08:55:00+00:00,2026-06-21T08:55:00+00:00,,,,Pablo Ruiz Picasso,Europe/Madrid,AGP,LEMG,,,35,2026-06-21T10:40:00+00:00,,,,,,Iberia,IB,IBE,5037,IB5037,IBE5037,,,,,342396,vueling,vy,vlg,2111,vy2111,vlg2111
2026-06-21,scheduled,,,Bush Field,America/New_York,AGS,KAGS,,,,2026-06-21T05:00:00+00:00,2026-06-21T05:00:00+00:00,,,,Charlotte Douglas,America/New_York,CLT,KCLT,,E42,8,2026-06-21T06:15:00+00:00,,,,,,American Airlines,AA,AAL,5892,AA5892,AAL5892,,,,,A90AAA,,,,,,
2026-06-21,scheduled,,,Pablo Ruiz Picasso,Europe/Madrid,AGP,LEMG,,215,,2026-06-21T11:05:00+00:00,2026-06-21T11:05:00+00:00,,,,East Midlands,Europe/London,EMA,EGNX,,,,2026-06-21T12:55:00+00:00,15.0,,,,,TUI fly,X3,TUI,7795,X37795,TUI7795,,,,,407FAE,,,,,,
2026-06-21,scheduled,,,Pablo Ruiz Picasso,Europe/Madrid,AGP,LEMG,,221,,2026-06-21T11:05:00+00:00,2026-06-21T11:05:00+00:00,,,,Newcastle Airport,Europe/London,NCL,EGNT,,,,2026-06-21T13:10:00+00:00,,,,,,TUI fly,X3,TUI,1733,X31733,TUI1733,,,,,40832B,,,,,,
2026-06-21,scheduled,,,Pablo Ruiz Picasso,Europe/Madrid,AGP,LEMG,,233,,2026-06-21T11:05:00+00:00,2026-06-21T11:05:00+00:00,,,,Gardermoen,Europe/Oslo,OSL,ENGM,,D4,,2026-06-21T15:05:00+00:00,,,,,,SAS,SK,SAS,4684,SK4684,SAS4684,,,,,,,,,,,
2026-06-21,scheduled,,,Pablo Ruiz Picasso,Europe/Madrid,AGP,LEMG,,334,,2026-06-21T11:05:00+00:00,2026-06-21T11:05:00+00:00,,,,Helsinki-vantaa,Europe/Helsinki,HEL,EFHK,,,4,2026-06-21T16:40:00+00:00,,,,,,Norwegian,DY,NOZ,2883,DY2883,NOZ2883,,,,,4ACA8A,,,,,,
2026-06-21,scheduled,,,Pablo Ruiz Picasso,Europe/Madrid,AGP,LEMG,,,,2026-06-21T11:00:00+00:00,2026-06-21T11:00:00+00:00,,,,Lajes Ab,Atlantic/Azores,TER,LPLA,,,,2026-06-21T11:51:00+00:00,75.0,,,,,Airmedic,,MDC,999,,MDC999,,,,,C05213,,,,,,
2026-06-21,scheduled,,,Pablo Ruiz Picasso,Europe/Madrid,AGP,LEMG,,C,,2026-06-21T11:00:00+00:00,2026-06-21T11:00:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,5,,,2026-06-21T12:55:00+00:00,,,,,,British Airways,BA,BAW,421,BA421,BAW421,,,,,4075FF,,,,,,
2026-06-21,scheduled,,,Pablo Ruiz Picasso,Europe/Madrid,AGP,LEMG,,C,,2026-06-21T11:00:00+00:00,2026-06-21T11:00:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,5,,,2026-06-21T12:55:00+00:00,,,,,,Vueling,VY,VLG,9517,VY9517,VLG9517,,,,,4075FF,british airways,ba,baw,421,ba421,baw421
2026-06-21,scheduled,,,Pablo Ruiz Picasso,Europe/Madrid,AGP,LEMG,,C,,2026-06-21T11:00:00+00:00,2026-06-21T11:00:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,5,,,2026-06-21T12:55:00+00:00,,,,,,Qatar Airways,QR,QTR,9788,QR9788,QTR9788,,,,,4075FF,british airways,ba,baw,421,ba421,baw421
2026-06-21,scheduled,,,Pablo Ruiz Picasso,Europe/Madrid,AGP,LEMG,,C,,2026-06-21T11:00:00+00:00,2026-06-21T11:00:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,5,,,2026-06-21T12:55:00+00:00,,,,,,Qantas,QF,QFA,3526,QF3526,QFA3526,,,,,4075FF,british airways,ba,baw,421,ba421,baw421
