flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-08-18,scheduled,,,Ballina Byron Gateway,Australia/Sydney,BNK,YBNA,,,,2026-08-18T10:15:00+00:00,2026-08-18T10:15:00+00:00,,,,Gold Coast (coolangatta),Australia/Brisbane,OOL,YBCG,,,,2026-08-17T11:54:00+00:00,,,,,,empty,,,,,,,,,,,,,,,,
2026-08-17,scheduled,,,Tolmachevo,Asia/Novosibirsk,OVB,UNNT,,,,2026-08-17T13:15:00+00:00,2026-08-17T13:15:00+00:00,,,,Vnukovo,Europe/Moscow,VKO,UUWW,A,,,2026-08-17T13:35:00+00:00,,,,,,Rusline,7R,RLU,6543,7R6543,RLU6543,,alrosa,6r,dru,543,6r543,dru543,,,,
2026-08-17,active,,,Don Muang,Asia/Bangkok,DMK,VTBD,2,72,,2026-08-17T07:00:00+00:00,2026-08-17T07:00:00+00:00,2026-08-17T07:15:00+00:00,2026-08-17T07:15:00+00:00,2026-08-17T07:15:00+00:00,Nakhon Si Thammarat,Asia/Bangkok,NST,VTSF,,,,2026-08-17T08:20:00+00:00,,2026-08-17T08:14:00+00:00,,,,Thai Lion Air,SL,TLM,782,SL782,TLM782,,,,,,,,,,,8830E9
2026-08-17,scheduled,,,Novy Urengoy,Asia/Yekaterinburg,NUX,USMU,,,,2026-08-17T11:40:00+00:00,2026-08-17T11:40:00+00:00,,,,Salekhard,Asia/Yekaterinburg,SLY,USDD,,,,2026-08-17T12:40:00+00:00,,,,,,Yamal Airlines,YC,LLM,22,YC22,LLM22,,,,,,,,,,,
2026-08-17,scheduled,,,Novy Urengoy,Asia/Yekaterinburg,NUX,USMU,,,,2026-08-17T10:25:00+00:00,2026-08-17T10:25:00+00:00,,,,Koltsovo International,Asia/Yekaterinburg,SVX,USSS,,,,2026-08-17T12:35:00+00:00,,,,,,Yamal Airlines,YC,LLM,222,YC222,LLM222,,,,,,,,,,,
2026-08-17,scheduled,,,Novy Urengoy,Asia/Yekaterinburg,NUX,USMU,,,,2026-08-17T09:10:00+00:00,2026-08-17T09:10:00+00:00,,,,Ufa International Airport,Asia/Yekaterinburg,UFA,UWUU,1,,,2026-08-17T12:20:00+00:00,,,,,,Red Wings,WZ,RWZ,1082,WZ1082,RWZ1082,,,,,,,,,,,
2026-08-17,scheduled,,,Novy Urengoy,Asia/Yekaterinburg,NUX,USMU,,,,2026-08-17T08:55:00+00:00,2026-08-17T08:55:00+00:00,,,,Kurumoch,Europe/Samara,KUF,UWWW,,,,2026-08-17T11:15:00+00:00,,,,,,Red Wings,WZ,RWZ,2304,WZ2304,RWZ2304,,,,,,,,,,,
2026-08-17,scheduled,,,Novy Urengoy,Asia/Yekaterinburg,NUX,USMU,,,,2026-08-17T08:40:00+00:00,2026-08-17T08:40:00+00:00,,,,Pulkovo,Europe/Moscow,LED,ULLI,1,,,2026-08-17T10:30:00+00:00,,,,,,Yamal Airlines,YC,LLM,845,YC845,LLM845,,,,,,,,,,,
2026-08-17,scheduled,,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,T2,,,2026-08-17T14:55:00+00:00,2026-08-17T14:55:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-17T16:50:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,4768,ZH4768,CSZ4768,,air china,ca,cca,2668,ca2668,cca2668,,,,
2026-08-17,scheduled,,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,T2,,,2026-08-17T14:50:00+00:00,2026-08-17T14:50:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,3,2026-08-17T17:35:00+00:00,,,,,,China Eastern Airlines,MU,CES,8468,MU8468,CES8468,,shanghai airlines,fm,csh,9386,fm9386,csh9386,,,,
2026-08-17,scheduled,,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,T2,,,2026-08-17T14:45:00+00:00,2026-08-17T14:45:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,1,,102,2026-08-17T17:10:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,5194,ZH5194,CSZ5194,,juneyao air,ho,dkh,1756,ho1756,dkh1756,,,,781585
2026-08-17,scheduled,,,Zhongshan Ferry Port,Asia/Shanghai,NNG,ZGNN,T2,,,2026-08-17T14:45:00+00:00,2026-08-17T14:45:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,1,,102,2026-08-17T17:10:00+00:00,,,,,,China Eastern Airlines,MU,CES,3851,MU3851,CES3851,,juneyao air,ho,dkh,1756,ho1756,dkh1756,,,,781585
2026-08-17,active,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,1,113,,2026-08-17T09:10:00+00:00,2026-08-17T09:10:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-17T11:50:00+00:00,26.0,,,,,Shenzhen Airlines,ZH,CSZ,4080,ZH4080,CSZ4080,,air china,ca,cca,2618,ca2618,cca2618,,,,
2026-08-17,active,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,1,113,,2026-08-17T09:10:00+00:00,2026-08-17T09:10:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-08-17T11:50:00+00:00,26.0,,,,,Shandong Airlines,SC,CDG,5676,SC5676,CDG5676,,air china,ca,cca,2618,ca2618,cca2618,,,,
2026-08-17,active,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,2,46,,2026-08-17T09:00:00+00:00,2026-08-17T09:00:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-08-17T11:20:00+00:00,14.0,,,,,Xiamen Air,MF,CXA,3375,MF3375,CXA3375,,china eastern airlines,mu,ces,2663,mu2663,ces2663,,,,79A078
2026-08-17,active,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,2,46,,2026-08-17T09:00:00+00:00,2026-08-17T09:00:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-08-17T11:20:00+00:00,14.0,,,,,Sichuan Airlines,3U,CSC,5077,3U5077,CSC5077,,china eastern airlines,mu,ces,2663,mu2663,ces2663,,,,79A078
