flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-08-30,scheduled,,Mérignac,Europe/Paris,BOD,LFBD,,,,2026-08-30T00:20:00+00:00,2026-08-30T00:20:00+00:00,,,,Bron,Europe/Paris,LYN,LFLY,,,,2026-08-30T01:21:00+00:00,,,,,,Oyonnair,,OYO,11,,OYO11,,,,,39B054,,,,,,,
2026-08-30,active,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,N,,2026-08-30T02:00:00+00:00,2026-08-30T02:00:00+00:00,,,,Krasnojarsk,Asia/Krasnoyarsk,KJA,UNKL,1,,,2026-08-30T06:45:00+00:00,,,,,,Rossiya,FV,SDM,6638,FV6638,SDM6638,,,,,151DE3,,,,,,,
2026-08-30,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,A8,,2026-08-30T07:00:00+00:00,2026-08-30T07:00:00+00:00,,2026-08-30T07:00:00+00:00,,Sukhothai,Asia/Bangkok,THS,VTPO,,,,2026-08-30T08:20:00+00:00,,,,,,China Airlines,CI,CAL,9611,CI9611,CAL9611,,,,,,,bangkok airways,pg,bkp,211,pg211,bkp211
2026-08-30,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-08-30T06:40:00+00:00,2026-08-30T06:40:00+00:00,,2026-08-30T06:59:00+00:00,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-08-30T12:40:00+00:00,19.0,,,,,Thai Airways,TG,THA,7549,TG7549,THA7549,,,,,4BB192,,turkish airlines,tk,thy,59,tk59,thy59
2026-08-30,scheduled,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-08-30T06:40:00+00:00,2026-08-30T06:40:00+00:00,,2026-08-30T06:59:00+00:00,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-08-30T12:40:00+00:00,19.0,,,,,Air Cambodia,K6,KHV,4059,K64059,KHV4059,,,,,4BB192,,turkish airlines,tk,thy,59,tk59,thy59
2026-08-30,scheduled,,Baubau,Asia/Makassar,BUW,WAAB,,,,2026-08-30T08:35:00+00:00,2026-08-30T08:35:00+00:00,,,,Hasanudin,Asia/Makassar,UPG,WAAA,,,,2026-08-30T09:45:00+00:00,,,,,,Wings Air,IW,WON,1309,IW1309,WON1309,,,,,,,,,,,,
2026-08-30,scheduled,,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,1,,,2026-08-30T01:30:00+00:00,2026-08-30T01:30:00+00:00,,2026-08-30T01:40:00+00:00,,Ezeiza Ministro Pistarini,America/Argentina/Buenos_Aires,EZE,SAEZ,IA,,,2026-08-30T09:55:00+00:00,10.0,,,,,Level,LL,LVL,2601,LL2601,LVL2601,,,,,346605,,,,,,,
2026-08-30,scheduled,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,B14,,2026-08-30T03:45:00+00:00,2026-08-30T03:45:00+00:00,,2026-08-30T04:08:00+00:00,,Kastrup,Europe/Copenhagen,CPH,EKCH,2,,,2026-08-30T08:45:00+00:00,23.0,,,,,SAS,SK,SAS,6528,SK6528,SAS6528,,,,,896534,,etihad airways,ey,etd,177,ey177,etd177
2026-08-30,scheduled,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,B14,,2026-08-30T03:45:00+00:00,2026-08-30T03:45:00+00:00,,2026-08-30T04:08:00+00:00,,Kastrup,Europe/Copenhagen,CPH,EKCH,2,,,2026-08-30T08:45:00+00:00,23.0,,,,,Asiana Airlines,OZ,AAR,6982,OZ6982,AAR6982,,,,,896534,,etihad airways,ey,etd,177,ey177,etd177
2026-08-30,scheduled,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,D46,,2026-08-30T03:20:00+00:00,2026-08-30T03:20:00+00:00,,2026-08-30T03:43:00+00:00,,Zurich,Europe/Zurich,ZRH,LSZH,2,,,2026-08-30T08:30:00+00:00,23.0,,,,,Swiss,LX,SWR,4201,LX4201,SWR4201,,,,,8966AA,,etihad airways,ey,etd,143,ey143,etd143
