flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared,aircraft
2026-07-12,scheduled,,Henri Coanda International,Europe/Bucharest,OTP,LROP,,,,2026-07-12T00:40:00+00:00,2026-07-12T00:40:00+00:00,,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-07-12T01:29:00+00:00,,,,,,,A1,A1,3193,A13193,A13193,hisky,h7,hym,482,h7482,hym482,,,,4A5DF7,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-07-12T08:05:00+00:00,2026-07-12T08:05:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,D,,,2026-07-12T09:10:00+00:00,,,,,,Korean Air,KE,KAL,1807,KE1807,KAL1807,,,,,,,,,,71C315,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-07-12T08:05:00+00:00,2026-07-12T08:05:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,D,,,2026-07-12T09:10:00+00:00,,,,,,KLM,KL,KLM,9845,KL9845,KLM9845,korean air,ke,kal,1807,ke1807,kal1807,,,,71C315,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,I,35,,2026-07-12T08:00:00+00:00,2026-07-12T08:00:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-07-12T10:15:00+00:00,,,,,,Japan Airlines,JL,JTL,90,JL90,JTL90,,,,,,,,,,,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,I,35,,2026-07-12T08:00:00+00:00,2026-07-12T08:00:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-07-12T10:15:00+00:00,,,,,,Korean Air,KE,KAL,5711,KE5711,KAL5711,jet linx aviation,jl,jtl,90,jl90,jtl90,,,,,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,,,,2026-07-12T07:50:00+00:00,2026-07-12T07:50:00+00:00,,,,Jeju Airport,Asia/Seoul,CJU,RKPC,,,,2026-07-12T09:05:00+00:00,,,,,,T'way Air,TW,TWB,705,TW705,TWB705,,,,,,,,,,,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-07-12T07:45:00+00:00,2026-07-12T07:45:00+00:00,,,,Yeosu,Asia/Seoul,RSU,RKJY,,,,2026-07-12T08:45:00+00:00,,,,,,Jin Air,LJ,JNA,671,LJ671,JNA671,,,,,,,,,,,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-07-12T07:45:00+00:00,2026-07-12T07:45:00+00:00,,,,Yeosu,Asia/Seoul,RSU,RKJY,,,,2026-07-12T08:45:00+00:00,,,,,,Korean Air,KE,KAL,5129,KE5129,KAL5129,jin air,lj,jna,671,lj671,jna671,,,,,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,I,,,2026-07-12T07:40:00+00:00,2026-07-12T07:40:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-07-12T09:50:00+00:00,,,,,,All Nippon Airways,NH,ANA,862,NH862,ANA862,,,,,,,,,,,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,I,,,2026-07-12T07:40:00+00:00,2026-07-12T07:40:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-07-12T09:50:00+00:00,,,,,,Asiana Airlines,OZ,AAR,9128,OZ9128,AAR9128,all nippon airways,nh,ana,862,nh862,ana862,,,,,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-07-12T07:40:00+00:00,2026-07-12T07:40:00+00:00,,,,Jeju Airport,Asia/Seoul,CJU,RKPC,,,,2026-07-12T08:55:00+00:00,,,,,,Eastar Jet,ZE,ESR,271,ZE271,ESR271,,,,,,,,,,,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-07-12T07:35:00+00:00,2026-07-12T07:35:00+00:00,,,,Jeju Airport,Asia/Seoul,CJU,RKPC,,,,2026-07-12T08:50:00+00:00,,,,,,Jeju Air,7C,JJA,107,7C107,JJA107,,,,,,,,,,,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-07-12T07:35:00+00:00,2026-07-12T07:35:00+00:00,,,,Jeju Airport,Asia/Seoul,CJU,RKPC,,,,2026-07-12T08:50:00+00:00,,,,,,Eastar Jet,ZE,ESR,207,ZE207,ESR207,,,,,,,,,,,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-07-12T07:25:00+00:00,2026-07-12T07:25:00+00:00,,,,Jeju Airport,Asia/Seoul,CJU,RKPC,,,,2026-07-12T08:40:00+00:00,,,,,,Jin Air,LJ,JNA,505,LJ505,JNA505,,,,,,,,,,,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-07-12T07:25:00+00:00,2026-07-12T07:25:00+00:00,,,,Jeju Airport,Asia/Seoul,CJU,RKPC,,,,2026-07-12T08:40:00+00:00,,,,,,Korean Air,KE,KAL,5163,KE5163,KAL5163,jin air,lj,jna,505,lj505,jna505,,,,,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-07-12T07:20:00+00:00,2026-07-12T07:20:00+00:00,,,,Ulsan,Asia/Seoul,USN,RKPU,,,,2026-07-12T08:20:00+00:00,,,,,,Korean Air,KE,KAL,1843,KE1843,KAL1843,,,,,,,,,,71C314,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-07-12T07:20:00+00:00,2026-07-12T07:20:00+00:00,,,,Ulsan,Asia/Seoul,USN,RKPU,,,,2026-07-12T08:20:00+00:00,,,,,,KLM,KL,KLM,4246,KL4246,KLM4246,korean air,ke,kal,1843,ke1843,kal1843,,,,71C314,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-07-12T07:20:00+00:00,2026-07-12T07:20:00+00:00,,,,Jeju Airport,Asia/Seoul,CJU,RKPC,,,,2026-07-12T08:35:00+00:00,,,,,,Korean Air,KE,KAL,1023,KE1023,KAL1023,,,,,,,,,,71BF16,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-07-12T07:20:00+00:00,2026-07-12T07:20:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,D,,,2026-07-12T08:30:00+00:00,,,,,,Air Busan,BX,ABL,8803,BX8803,ABL8803,,,,,,,,,,,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-07-12T07:20:00+00:00,2026-07-12T07:20:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,D,,,2026-07-12T08:30:00+00:00,,,,,,Asiana Airlines,OZ,AAR,8803,OZ8803,AAR8803,air busan,bx,abl,8803,bx8803,abl8803,,,,,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-07-12T07:20:00+00:00,2026-07-12T07:20:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,D,,,2026-07-12T08:30:00+00:00,,,,,,Jin Air,LJ,JNA,1431,LJ1431,JNA1431,air busan,bx,abl,8803,bx8803,abl8803,,,,,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-07-12T07:10:00+00:00,2026-07-12T07:10:00+00:00,,,,Jeju Airport,Asia/Seoul,CJU,RKPC,,,,2026-07-12T08:25:00+00:00,,,,,,Korean Air,KE,KAL,1019,KE1019,KAL1019,,,,,,,,,,71BA00,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-07-12T07:10:00+00:00,2026-07-12T07:10:00+00:00,,,,Jeju Airport,Asia/Seoul,CJU,RKPC,,,,2026-07-12T08:30:00+00:00,,,,,,Air Busan,BX,ABL,8013,BX8013,ABL8013,,,,,,,,,,,,
2026-07-12,scheduled,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-07-12T07:10:00+00:00,2026-07-12T07:10:00+00:00,,,,Jeju Airport,Asia/Seoul,CJU,RKPC,,,,2026-07-12T08:30:00+00:00,,,,,,Asiana Airlines,OZ,AAR,8013,OZ8013,AAR8013,air busan,bx,abl,8013,bx8013,abl8013,,,,,,
2026-07-12,scheduled,,Jazan,Asia/Riyadh,GIZ,OEGN,T1,,,2026-07-12T01:25:00+00:00,2026-07-12T01:25:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-07-12T03:20:00+00:00,,,,,,Saudia,SV,SVA,1804,SV1804,SVA1804,,,,,,,,,,710118,,
2026-07-12,scheduled,,Jazan,Asia/Riyadh,GIZ,OEGN,T1,,,2026-07-12T01:25:00+00:00,2026-07-12T01:25:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,4,,,2026-07-12T03:20:00+00:00,,,,,,Air India,AI,AIC,6446,AI6446,AIC6446,saudia,sv,sva,1804,sv1804,sva1804,,,,710118,,
2026-07-12,scheduled,,Gisborne,Pacific/Auckland,GIS,NZGS,,,,2026-07-12T10:10:00+00:00,2026-07-12T10:10:00+00:00,,,,Auckland International,Pacific/Auckland,AKL,NZAA,D,39,3,2026-07-12T11:20:00+00:00,,,,,,Air New Zealand,NZ,ANZ,5164,NZ5164,ANZ5164,,,,,,,,,,C81959,,
2026-07-12,scheduled,,Gisborne,Pacific/Auckland,GIS,NZGS,,,,2026-07-12T10:10:00+00:00,2026-07-12T10:10:00+00:00,,,,Auckland International,Pacific/Auckland,AKL,NZAA,D,39,3,2026-07-12T11:20:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4387,SQ4387,SIA4387,air new zealand,nz,anz,5164,nz5164,anz5164,,,,C81959,,
2026-07-12,scheduled,,Gisborne,Pacific/Auckland,GIS,NZGS,,,,2026-07-12T10:10:00+00:00,2026-07-12T10:10:00+00:00,,,,Auckland International,Pacific/Auckland,AKL,NZAA,D,39,3,2026-07-12T11:20:00+00:00,,,,,,Qantas,QF,QFA,8494,QF8494,QFA8494,air new zealand,nz,anz,5164,nz5164,anz5164,,,,C81959,,
2026-07-12,scheduled,,Gisborne,Pacific/Auckland,GIS,NZGS,,,,2026-07-12T10:10:00+00:00,2026-07-12T10:10:00+00:00,,,,Auckland International,Pacific/Auckland,AKL,NZAA,D,39,3,2026-07-12T11:20:00+00:00,,,,,,Air China,CA,CCA,5928,CA5928,CCA5928,air new zealand,nz,anz,5164,nz5164,anz5164,,,,C81959,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,,,2026-07-12T08:05:00+00:00,2026-07-12T08:05:00+00:00,,,,Naha,Asia/Tokyo,OKA,ROAH,D,NORT,,2026-07-12T09:45:00+00:00,,,,,,Skymark Airlines,BC,SKY,501,BC501,SKY501,,,,,,,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,10,,2026-07-12T08:05:00+00:00,2026-07-12T08:05:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-07-12T09:50:00+00:00,,,,,,Japan Airlines,JL,JTL,304,JL304,JTL304,,,,,,,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,10,,2026-07-12T08:05:00+00:00,2026-07-12T08:05:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-07-12T09:50:00+00:00,,,,,,Qantas,QF,QFA,3742,QF3742,QFA3742,jet linx aviation,jl,jtl,304,jl304,jtl304,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,10,,2026-07-12T08:05:00+00:00,2026-07-12T08:05:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-07-12T09:50:00+00:00,,,,,,AlphaSky,AS,JAG,7430,AS7430,JAG7430,jet linx aviation,jl,jtl,304,jl304,jtl304,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,11,,2026-07-12T08:00:00+00:00,2026-07-12T08:00:00+00:00,,,,Sendai,Asia/Tokyo,SDJ,RJSS,,,,2026-07-12T09:50:00+00:00,,,,,,Starflyer,7G,SFJ,97,7G97,SFJ97,,,,,,,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,11,,2026-07-12T08:00:00+00:00,2026-07-12T08:00:00+00:00,,,,Sendai,Asia/Tokyo,SDJ,RJSS,,,,2026-07-12T09:50:00+00:00,,,,,,All Nippon Airways,NH,ANA,3897,NH3897,ANA3897,starflyer,7g,sfj,97,7g97,sfj97,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,1,,2026-07-12T08:00:00+00:00,2026-07-12T08:00:00+00:00,,,,Chitose,Asia/Tokyo,CTS,RJCC,D,,,2026-07-12T10:30:00+00:00,,,,,,All Nippon Airways,NH,ANA,1277,NH1277,ANA1277,,,,,,,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,12,,2026-07-12T08:00:00+00:00,2026-07-12T08:00:00+00:00,,,,Naha,Asia/Tokyo,OKA,ROAH,D,,,2026-07-12T09:40:00+00:00,,,,,,All Nippon Airways,NH,ANA,1203,NH1203,ANA1203,,,,,,,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,,,2026-07-12T08:00:00+00:00,2026-07-12T08:00:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,,,2026-07-12T10:05:00+00:00,,,,,,Peach,MM,APJ,348,MM348,APJ348,,,,,,,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,,,2026-07-12T08:00:00+00:00,2026-07-12T08:00:00+00:00,,,,Matsumoto,Asia/Tokyo,MMJ,RJAF,,,,2026-07-12T09:30:00+00:00,,,,,,Fuji Dream Airlines,JH,FDA,200,JH200,FDA200,,,,,,,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,,,2026-07-12T08:00:00+00:00,2026-07-12T08:00:00+00:00,,,,Matsumoto,Asia/Tokyo,MMJ,RJAF,,,,2026-07-12T09:30:00+00:00,,,,,,Japan Airlines,JL,JTL,3543,JL3543,JTL3543,fuji dream airlines,jh,fda,200,jh200,fda200,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,1,,2026-07-12T07:55:00+00:00,2026-07-12T07:55:00+00:00,,,,Chu-Bu Centrair International (Central Japan International),Asia/Tokyo,NGO,RJGG,1,6,,2026-07-12T09:20:00+00:00,,,,,,Jetstar Japan,GK,JJP,580,GK580,JJP580,,,,,,,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,1,,2026-07-12T07:55:00+00:00,2026-07-12T07:55:00+00:00,,,,Chu-Bu Centrair International (Central Japan International),Asia/Tokyo,NGO,RJGG,1,6,,2026-07-12T09:20:00+00:00,,,,,,Japan Airlines,JL,JTL,6210,JL6210,JTL6210,jetstar japan,gk,jjp,580,gk580,jjp580,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,81,,2026-07-12T07:50:00+00:00,2026-07-12T07:50:00+00:00,,,,Itami,Asia/Tokyo,ITM,RJOO,,,,2026-07-12T08:55:00+00:00,,,,,,Japan Airlines,JL,JTL,2050,JL2050,JTL2050,,,,,,,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,7,,2026-07-12T07:45:00+00:00,2026-07-12T07:45:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,2,,,2026-07-12T09:30:00+00:00,,,,,,All Nippon Airways,NH,ANA,242,NH242,ANA242,,,,,,,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,7,,2026-07-12T07:45:00+00:00,2026-07-12T07:45:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,2,,,2026-07-12T09:30:00+00:00,,,,,,SAS,SK,SAS,9483,SK9483,SAS9483,all nippon airways,nh,ana,242,nh242,ana242,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,,,2026-07-12T07:45:00+00:00,2026-07-12T07:45:00+00:00,,,,Chitose,Asia/Tokyo,CTS,RJCC,D,,,2026-07-12T10:10:00+00:00,,,,,,Fuji Dream Airlines,JH,FDA,511,JH511,FDA511,,,,,,,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,,,2026-07-12T07:45:00+00:00,2026-07-12T07:45:00+00:00,,,,Chitose,Asia/Tokyo,CTS,RJCC,D,,,2026-07-12T10:10:00+00:00,,,,,,Japan Airlines,JL,JTL,4471,JL4471,JTL4471,fuji dream airlines,jh,fda,511,jh511,fda511,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,,,2026-07-12T07:45:00+00:00,2026-07-12T07:45:00+00:00,,,,Tsushima,Asia/Tokyo,TSJ,RJDT,,,,2026-07-12T08:20:00+00:00,,,,,,Oriental Air Bridge,OC,ORC,79,OC79,ORC79,,,,,,,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,,,2026-07-12T07:45:00+00:00,2026-07-12T07:45:00+00:00,,,,Tsushima,Asia/Tokyo,TSJ,RJDT,,,,2026-07-12T08:20:00+00:00,,,,,,All Nippon Airways,NH,ANA,4679,NH4679,ANA4679,oriental air bridge,oc,orc,79,oc79,orc79,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,,,2026-07-12T07:30:00+00:00,2026-07-12T07:30:00+00:00,,,,Miyazaki,Asia/Tokyo,KMI,RJFM,,,,2026-07-12T08:10:00+00:00,,,,,,Oriental Air Bridge,OC,ORC,59,OC59,ORC59,,,,,,,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,,,2026-07-12T07:30:00+00:00,2026-07-12T07:30:00+00:00,,,,Miyazaki,Asia/Tokyo,KMI,RJFM,,,,2026-07-12T08:10:00+00:00,,,,,,All Nippon Airways,NH,ANA,4659,NH4659,ANA4659,oriental air bridge,oc,orc,59,oc59,orc59,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,,,2026-07-12T07:25:00+00:00,2026-07-12T07:25:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,2,,,2026-07-12T08:40:00+00:00,,,,,,Peach,MM,APJ,152,MM152,APJ152,,,,,,,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,9,,2026-07-12T07:20:00+00:00,2026-07-12T07:20:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-07-12T09:05:00+00:00,,,,,,Japan Airlines,JL,JTL,302,JL302,JTL302,,,,,,,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,9,,2026-07-12T07:20:00+00:00,2026-07-12T07:20:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-07-12T09:05:00+00:00,,,,,,Garuda Indonesia,GA,GIA,9155,GA9155,GIA9155,jet linx aviation,jl,jtl,302,jl302,jtl302,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,9,,2026-07-12T07:20:00+00:00,2026-07-12T07:20:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-07-12T09:05:00+00:00,,,,,,AlphaSky,AS,JAG,7428,AS7428,JAG7428,jet linx aviation,jl,jtl,302,jl302,jtl302,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,9,,2026-07-12T07:20:00+00:00,2026-07-12T07:20:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-07-12T09:05:00+00:00,,,,,,LATAM Airlines,LA,LAN,7476,LA7476,LAN7476,jet linx aviation,jl,jtl,302,jl302,jtl302,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,9,,2026-07-12T07:20:00+00:00,2026-07-12T07:20:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,,,2026-07-12T09:05:00+00:00,,,,,,British Airways,BA,BAW,4618,BA4618,BAW4618,jet linx aviation,jl,jtl,302,jl302,jtl302,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,,,2026-07-12T07:20:00+00:00,2026-07-12T07:20:00+00:00,,,,Chu-Bu Centrair International (Central Japan International),Asia/Tokyo,NGO,RJGG,1,,,2026-07-12T08:45:00+00:00,,,,,,Oriental Air Bridge,OC,ORC,56,OC56,ORC56,,,,,,,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,,,2026-07-12T07:20:00+00:00,2026-07-12T07:20:00+00:00,,,,Chu-Bu Centrair International (Central Japan International),Asia/Tokyo,NGO,RJGG,1,,,2026-07-12T08:45:00+00:00,,,,,,All Nippon Airways,NH,ANA,4656,NH4656,ANA4656,oriental air bridge,oc,orc,56,oc56,orc56,,,,,,
2026-07-12,scheduled,,Fukuoka,Asia/Tokyo,FUK,RJFF,D,,,2026-07-12T07:20:00+00:00,2026-07-12T07:20:00+00:00,,,,Komatsu,Asia/Tokyo,KMQ,RJNK,,,,2026-07-12T08:45:00+00:00,,,,,,Oriental Air Bridge,OC,ORC,46,OC46,ORC46,,,,,,,,,,,,
