flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-07-15,scheduled,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-07-15T04:50:00+00:00,2026-07-15T04:50:00+00:00,,,,Halle,Europe/Berlin,LEJ,EDDP,,,,2026-07-15T11:29:00+00:00,,,,,,AeroLogic,3S,BOX,565,3S565,BOX565,,,,,3C4589,,,,,,,
2026-07-15,scheduled,,Perth International,Australia/Perth,PER,YPPH,1,47B,,2026-07-15T07:00:00+00:00,2026-07-15T07:00:00+00:00,,,,Kalgoorlie,Australia/Perth,KGI,YPKG,,,,2026-07-15T08:05:00+00:00,,,,,,Singapore Airlines,SQ,SIA,6786,SQ6786,SIA6786,,,,,7C6D30,virgin australia,va,voz,1851,va1851,voz1851,
2026-07-15,scheduled,,Perth International,Australia/Perth,PER,YPPH,1,47B,,2026-07-15T07:00:00+00:00,2026-07-15T07:00:00+00:00,,,,Kalgoorlie,Australia/Perth,KGI,YPKG,,,,2026-07-15T08:05:00+00:00,,,,,,Qatar Airways,QR,QTR,7165,QR7165,QTR7165,,,,,7C6D30,virgin australia,va,voz,1851,va1851,voz1851,
2026-07-15,scheduled,,Perth International,Australia/Perth,PER,YPPH,1,51B,,2026-07-15T06:50:00+00:00,2026-07-15T06:50:00+00:00,,,,Ngurah Rai International,Asia/Makassar,DPS,WADD,I,,5,2026-07-15T10:30:00+00:00,,,,,,Qantas,QF,QFA,5685,QF5685,QFA5685,,,,,,jetstar,jq,jst,110,jq110,jst110,
2026-07-15,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,17-3,,2026-07-15T07:00:00+00:00,2026-07-15T07:00:00+00:00,,,,Barajas,Europe/Madrid,MAD,LEMD,1,,,2026-07-15T12:50:00+00:00,,,,,,LATAM Airlines,LA,LAN,8783,LA8783,LAN8783,,,,,,air china,ca,cca,865,ca865,cca865,
2026-07-15,scheduled,,Milano Malpensa,Europe/Rome,MXP,LIMC,,,,2026-07-15T00:50:00+00:00,2026-07-15T00:50:00+00:00,,,,Doha International,Asia/Qatar,DOH,OTHH,,,,2026-07-15T08:07:00+00:00,66.0,,,,,Qatar Airways,QR,QTR,8250,QR8250,QTR8250,,,,,06A1EB,,,,,,,
2026-07-15,scheduled,,Milano Malpensa,Europe/Rome,MXP,LIMC,,,,2026-07-15T00:45:00+00:00,2026-07-15T00:45:00+00:00,,,,Stansted,Europe/London,STN,EGSS,,,,2026-07-15T01:27:00+00:00,17.0,,,,,DHL Air,D0,DHK,,D0,DHK,,,,,440BCA,,,,,,,
2026-07-15,scheduled,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,1,,,2026-07-15T07:00:00+00:00,2026-07-15T07:00:00+00:00,,,,Chu-Bu Centrair International (Central Japan International),Asia/Tokyo,NGO,RJGG,1,,,2026-07-15T12:10:00+00:00,,,,,,All Nippon Airways,NH,ANA,5326,NH5326,ANA5326,,,,,,philippine airlines,pr,pal,438,pr438,pal438,
2026-07-15,scheduled,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,3,,,2026-07-15T06:55:00+00:00,2026-07-15T06:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-07-15T10:30:00+00:00,,,,,,Singapore Airlines,SQ,SIA,8637,SQ8637,SIA8637,,,,,,scoot,tr,tgw,589,tr589,tgw589,
2026-07-15,scheduled,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,3,,,2026-07-15T06:55:00+00:00,2026-07-15T06:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-07-15T10:30:00+00:00,,,,,,Air Canada,AC,ACA,5936,AC5936,ACA5936,,,,,,scoot,tr,tgw,589,tr589,tgw589,
2026-07-15,scheduled,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,3,,,2026-07-15T06:55:00+00:00,2026-07-15T06:55:00+00:00,,,,Perth International,Australia/Perth,PER,YPPH,1,,,2026-07-15T14:05:00+00:00,,,,,,Qantas,QF,QFA,5896,QF5896,QFA5896,,,,,,jetstar,jq,jst,80,jq80,jst80,
2026-07-15,scheduled,,Barajas,Europe/Madrid,MAD,LEMD,,,,2026-07-15T00:05:00+00:00,2026-07-15T00:05:00+00:00,,,,Ezeiza Ministro Pistarini,America/Argentina/Buenos_Aires,EZE,SAEZ,,,,2026-07-15T07:23:00+00:00,,,,,,Iberia,IB,IBE,5103,IB5103,IBE5103,,,,,3475C7,,,,,,,
2026-07-15,scheduled,,Halle,Europe/Berlin,LEJ,EDDP,,,,2026-07-15T00:50:00+00:00,2026-07-15T00:50:00+00:00,,,,Cologne/bonn,Europe/Berlin,CGN,EDDK,,,,2026-07-15T01:45:00+00:00,,,,,,DHL Air,D0,DHK,162,D0162,DHK162,,,,,440BCC,,,,,,,
2026-07-15,scheduled,,Halle,Europe/Berlin,LEJ,EDDP,,,,2026-07-15T00:35:00+00:00,2026-07-15T00:35:00+00:00,,,,Stansted,Europe/London,STN,EGSS,,,,2026-07-15T01:00:00+00:00,,,,,,DHL Air,D0,DHK,2210,D02210,DHK2210,,,,,440BC3,,,,,,,
2026-07-15,scheduled,,Halle,Europe/Berlin,LEJ,EDDP,,,,2026-07-15T00:30:00+00:00,2026-07-15T00:30:00+00:00,,,,Pyrzowice,Europe/Warsaw,KTW,EPKT,,,,2026-07-15T01:43:00+00:00,,,,,,DHL Air,D0,DHK,5914,D05914,DHK5914,,,,,440BC0,,,,,,,
2026-07-15,scheduled,,Kwajalein,Pacific/Kwajalein,KWA,PKWA,,,,2026-07-15T10:50:00+00:00,2026-07-15T10:50:00+00:00,,,,Amata Kabua International,Pacific/Majuro,MAJ,PKMJ,,,,2026-07-15T12:10:00+00:00,,,,,,Air Marshall Islands,CW,CWM,514,CW514,CWM514,,,,,,,,,,,,
2026-07-15,scheduled,,Kwajalein,Pacific/Kwajalein,KWA,PKWA,,,,2026-07-15T09:35:00+00:00,2026-07-15T09:35:00+00:00,,,,,,WTO,CWTO,,,,2026-07-15T10:20:00+00:00,,,,,,Air Marshall Islands,CW,CWM,8511,CW8511,CWM8511,,,,,,,,,,,,
2026-07-15,scheduled,,Kwajalein,Pacific/Kwajalein,KWA,PKWA,,,,2026-07-15T08:45:00+00:00,2026-07-15T08:45:00+00:00,,,,,,EAL,,,,,2026-07-15T09:05:00+00:00,,,,,,Air Marshall Islands,CW,CWM,511,CW511,CWM511,,,,,,,,,,,,
2026-07-15,scheduled,,John Paul II Balice International,Europe/Warsaw,KRK,EPKK,,,,2026-07-15T00:05:00+00:00,2026-07-15T00:05:00+00:00,,,,Nikos Kazantzakis Airport,Europe/Athens,HER,LGIR,,,,2026-07-15T03:31:00+00:00,,,,,,Ryanair,FR,RYR,,FR,RYR,,,,,48E9F2,,,,,,,
2026-07-15,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,5B,,2026-07-15T07:25:00+00:00,2026-07-15T07:25:00+00:00,,,,Hiroshima Airport,Asia/Tokyo,HIJ,RJOA,,,,2026-07-15T08:45:00+00:00,,,,,,Qatar Airways,QR,QTR,6025,QR6025,QTR6025,,,,,,jet linx aviation,jl,jtl,253,jl253,jtl253,
2026-07-15,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,2,,2026-07-15T07:20:00+00:00,2026-07-15T07:20:00+00:00,,,,Ube,Asia/Tokyo,UBJ,RJDC,,,,2026-07-15T09:00:00+00:00,,,,,,All Nippon Airways,NH,ANA,3811,NH3811,ANA3811,,,,,,starflyer,7g,sfj,11,7g11,sfj11,
2026-07-15,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,7,,2026-07-15T07:20:00+00:00,2026-07-15T07:20:00+00:00,,,,Naha,Asia/Tokyo,OKA,ROAH,D,,,2026-07-15T09:50:00+00:00,,,,,,China Airlines,CI,CAL,8363,CI8363,CAL8363,,,,,,jet linx aviation,jl,jtl,903,jl903,jtl903,
2026-07-15,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,7,,2026-07-15T07:20:00+00:00,2026-07-15T07:20:00+00:00,,,,Naha,Asia/Tokyo,OKA,ROAH,D,,,2026-07-15T09:50:00+00:00,,,,,,Qatar Airways,QR,QTR,6075,QR6075,QTR6075,,,,,,jet linx aviation,jl,jtl,903,jl903,jtl903,
2026-07-15,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,7,,2026-07-15T07:20:00+00:00,2026-07-15T07:20:00+00:00,,,,Naha,Asia/Tokyo,OKA,ROAH,D,,,2026-07-15T09:50:00+00:00,,,,,,AlphaSky,AS,JAG,7523,AS7523,JAG7523,,,,,,jet linx aviation,jl,jtl,903,jl903,jtl903,
2026-07-15,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,17,,2026-07-15T07:20:00+00:00,2026-07-15T07:20:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-07-15T08:35:00+00:00,,,,,,Qantas,QF,QFA,3542,QF3542,QFA3542,,,,,,jet linx aviation,jl,jtl,221,jl221,jtl221,
2026-07-15,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,17,,2026-07-15T07:20:00+00:00,2026-07-15T07:20:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-07-15T08:35:00+00:00,,,,,,AlphaSky,AS,JAG,7479,AS7479,JAG7479,,,,,,jet linx aviation,jl,jtl,221,jl221,jtl221,
2026-07-15,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,17,,2026-07-15T07:20:00+00:00,2026-07-15T07:20:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-07-15T08:35:00+00:00,,,,,,Malaysia Airlines,MH,MAS,9167,MH9167,MAS9167,,,,,,jet linx aviation,jl,jtl,221,jl221,jtl221,
2026-07-15,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,17,,2026-07-15T07:20:00+00:00,2026-07-15T07:20:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-07-15T08:35:00+00:00,,,,,,Qatar Airways,QR,QTR,6045,QR6045,QTR6045,,,,,,jet linx aviation,jl,jtl,221,jl221,jtl221,
2026-07-15,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,33,,2026-07-15T07:20:00+00:00,2026-07-15T07:20:00+00:00,,,,Junmachi,Asia/Tokyo,GAJ,RJSC,,,,2026-07-15T08:15:00+00:00,,,,,,Qatar Airways,QR,QTR,4852,QR4852,QTR4852,,,,,,jet linx aviation,jl,jtl,175,jl175,jtl175,
2026-07-15,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,33,,2026-07-15T07:20:00+00:00,2026-07-15T07:20:00+00:00,,,,Junmachi,Asia/Tokyo,GAJ,RJSC,,,,2026-07-15T08:15:00+00:00,,,,,,China Airlines,CI,CAL,9975,CI9975,CAL9975,,,,,,jet linx aviation,jl,jtl,175,jl175,jtl175,
2026-07-15,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,33,,2026-07-15T07:20:00+00:00,2026-07-15T07:20:00+00:00,,,,Junmachi,Asia/Tokyo,GAJ,RJSC,,,,2026-07-15T08:15:00+00:00,,,,,,AlphaSky,AS,JAG,7997,AS7997,JAG7997,,,,,,jet linx aviation,jl,jtl,175,jl175,jtl175,
2026-07-15,scheduled,,Haneda Airport,Asia/Tokyo,HND,RJTT,2,502,,2026-07-15T07:15:00+00:00,2026-07-15T07:15:00+00:00,,,,Kumamoto,Asia/Tokyo,KMJ,RJFT,,,,2026-07-15T09:00:00+00:00,,,,,,All Nippon Airways,NH,ANA,2411,NH2411,ANA2411,,,,,,solaseed air,6j,snj,11,6j11,snj11,
2026-07-15,active,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,110,,2026-07-15T01:20:00+00:00,2026-07-15T01:20:00+00:00,,,,Suvarnabhumi International,Asia/Bangkok,BKK,VTBS,,,,2026-07-15T05:45:00+00:00,,,,,,Japan Airlines,JL,JAL,33,JL33,JAL33,,,,,86E7A2,,,,,,,
2026-07-15,scheduled,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,1,,,2026-07-15T06:05:00+00:00,2026-07-15T06:05:00+00:00,,,,Qui Nhon,Asia/Ho_Chi_Minh,UIH,VVPC,,,,2026-07-15T07:40:00+00:00,,,,,,Flexflight,W2,FXT,4431,W24431,FXT4431,,,,,,vietjet air,vj,vjc,431,vj431,vjc431,
2026-07-15,scheduled,,Flinders Island,Australia/Hobart,FLS,YFLI,,,,2026-07-15T09:05:00+00:00,2026-07-15T09:05:00+00:00,,,,Launceston,Australia/Hobart,LST,YMLT,,,,2026-07-15T09:40:00+00:00,,,,,,SolitAir,SH,CGS,802,SH802,CGS802,,,,,,,,,,,,
2026-07-15,scheduled,,Flinders Island,Australia/Hobart,FLS,YFLI,,,,2026-07-15T09:05:00+00:00,2026-07-15T09:05:00+00:00,,,,Launceston,Australia/Hobart,LST,YMLT,,,,2026-07-15T09:40:00+00:00,,,,,,empty,,,2372,,,,,,,,,,,,,,
