flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-08-05,scheduled,,Palm Island,Australia/Brisbane,PMK,YPAM,,,,2026-08-05T08:48:00+00:00,2026-08-05T08:48:00+00:00,,,,Townsville International,Australia/Brisbane,TSV,YBTL,,,,2026-08-04T16:58:00+00:00,,,,,,empty,,,,,,,,,,7C7622,,,,,,,
2026-08-04,scheduled,,Dubrovnik,Europe/Zagreb,DBV,LDDU,,,,2026-08-04T10:05:00+00:00,2026-08-04T10:05:00+00:00,,,,"Athens International Airport ""Eleftherios Venizelos""",Europe/Athens,ATH,LGAV,,,09,2026-08-04T12:30:00+00:00,,,,,,Aegean Airlines,A3,AEE,785,A3785,AEE785,,,,,46B8B6,,,,,,,
2026-08-04,scheduled,,Dubrovnik,Europe/Zagreb,DBV,LDDU,,,,2026-08-04T10:05:00+00:00,2026-08-04T10:05:00+00:00,,,,"Athens International Airport ""Eleftherios Venizelos""",Europe/Athens,ATH,LGAV,,,09,2026-08-04T12:30:00+00:00,,,,,,Volotea,V7,VOE,5159,V75159,VOE5159,,,,,46B8B6,aegean airlines,a3,aee,785,a3785,aee785,
2026-08-04,scheduled,,Dubrovnik,Europe/Zagreb,DBV,LDDU,,,,2026-08-04T09:55:00+00:00,2026-08-04T09:55:00+00:00,,,,Orly,Europe/Paris,ORY,LFPO,2,,,2026-08-04T12:20:00+00:00,,,,,,easyJet,EC,EJU,4892,EC4892,EJU4892,,,,,4400EC,,,,,,,
2026-08-04,scheduled,,Dubrovnik,Europe/Zagreb,DBV,LDDU,,,,2026-08-04T09:15:00+00:00,2026-08-04T09:15:00+00:00,,,,Frederic Chopin,Europe/Warsaw,WAW,EPWA,,,,2026-08-04T11:08:00+00:00,10.0,,,,,LOT,LO,LOT,6572,LO6572,LOT6572,,,,,48E95E,,,,,,,
2026-08-04,scheduled,,Dubrovnik,Europe/Zagreb,DBV,LDDU,,,,2026-08-04T09:15:00+00:00,2026-08-04T09:15:00+00:00,,,,Marseille Provence Airport,Europe/Paris,MRS,LFML,1,,8,2026-08-04T11:15:00+00:00,10.0,,,,,Volotea,V7,VOE,2251,V72251,VOE2251,,,,,3455D8,,,,,,,
2026-08-04,scheduled,,Dubrovnik,Europe/Zagreb,DBV,LDDU,,,,2026-08-04T09:10:00+00:00,2026-08-04T09:10:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-08-04T12:05:00+00:00,,,,,,Turkish Airlines,TK,THY,438,TK438,THY438,,,,,,,,,,,,
2026-08-04,scheduled,,Dubrovnik,Europe/Zagreb,DBV,LDDU,,,,2026-08-04T09:10:00+00:00,2026-08-04T09:10:00+00:00,,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,,,2026-08-04T12:05:00+00:00,,,,,,Croatia Airlines,OU,CTN,5356,OU5356,CTN5356,,,,,,turkish airlines,tk,thy,438,tk438,thy438,
2026-08-04,scheduled,,Dubbo,Australia/Sydney,DBO,YSDU,,,,2026-08-04T18:00:00+00:00,2026-08-04T18:00:00+00:00,,,,Raglan,Australia/Sydney,BHS,YBTH,,,,2026-08-04T18:30:00+00:00,,,,,,empty,,,,,,,,,,7C01F6,,,,,,,
2026-08-04,scheduled,,Dubbo,Australia/Sydney,DBO,YSDU,,,,2026-08-04T17:15:00+00:00,2026-08-04T17:15:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,2,AG7,D6,2026-08-04T18:25:00+00:00,,,,,,Rex,ZL,RXA,6833,ZL6833,RXA6833,,,,,7C81E0,,,,,,,
