flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-08-20,scheduled,,,Norseman,Australia/Perth,NSM,YNSM,,,,2026-08-20T02:10:00+00:00,2026-08-20T02:10:00+00:00,,,,Kalgoorlie,Australia/Perth,KGI,YPKG,,,,2026-08-20T02:36:00+00:00,,,,,,empty,,,,,,,,,,,,,,,,
2026-08-20,scheduled,,,Niigata,Asia/Tokyo,KIJ,RJSN,,B,,2026-08-20T08:05:00+00:00,2026-08-20T08:05:00+00:00,,,,Itami,Asia/Tokyo,ITM,RJOO,,,,2026-08-20T09:15:00+00:00,,,,,,All Nippon Airways,NH,ANA,1658,NH1658,ANA1658,,,,,,,,,,,
2026-08-20,scheduled,,,Niigata,Asia/Tokyo,KIJ,RJSN,,A,,2026-08-20T07:35:00+00:00,2026-08-20T07:35:00+00:00,,,,Chitose,Asia/Tokyo,CTS,RJCC,D,,,2026-08-20T08:55:00+00:00,,,,,,All Nippon Airways,NH,ANA,1857,NH1857,ANA1857,,,,,,,,,,,
2026-08-20,scheduled,,,Novyy,Asia/Vladivostok,KHV,UHHH,,,,2026-08-20T08:35:00+00:00,2026-08-20T08:35:00+00:00,,,,Tolmachevo,Asia/Novosibirsk,OVB,UNNT,,,,2026-08-20T10:50:00+00:00,,,,,,S7 Airlines,S7,SBI,5238,S75238,SBI5238,,,,,,,,,,,
2026-08-20,scheduled,,,Novyy,Asia/Vladivostok,KHV,UHHH,,,,2026-08-20T08:20:00+00:00,2026-08-20T08:20:00+00:00,,,,Vladivostok,Asia/Vladivostok,VVO,UHWW,,,,2026-08-20T09:40:00+00:00,,,,,,Aeroflot,SU,AFL,5603,SU5603,AFL5603,,,,,,,,,,,
2026-08-20,scheduled,,,Novyy,Asia/Vladivostok,KHV,UHHH,,,,2026-08-20T08:15:00+00:00,2026-08-20T08:15:00+00:00,,,,Blagoveschensk,Asia/Yakutsk,BQS,UHBB,,,,2026-08-20T08:55:00+00:00,,,,,,Aurora,HZ,SHU,4106,HZ4106,SHU4106,,,,,,,,,,,
2026-08-20,scheduled,,,Novyy,Asia/Vladivostok,KHV,UHHH,,,,2026-08-20T08:15:00+00:00,2026-08-20T08:15:00+00:00,,,,Blagoveschensk,Asia/Yakutsk,BQS,UHBB,,,,2026-08-20T08:55:00+00:00,,,,,,Aeroflot,SU,AFL,4611,SU4611,AFL4611,,aurora,hz,shu,4106,hz4106,shu4106,,,,
2026-08-20,scheduled,,,Novyy,Asia/Vladivostok,KHV,UHHH,,,,2026-08-20T08:10:00+00:00,2026-08-20T08:10:00+00:00,,,,Yuzhno-Sakhalinsk,Asia/Sakhalin,UUS,UHSS,,,,2026-08-20T10:30:00+00:00,,,,,,Aeroflot,SU,AFL,5626,SU5626,AFL5626,,,,,,,,,,,
2026-08-20,scheduled,,,Nanchang,Asia/Shanghai,KHN,ZSCN,T2,221,,2026-08-20T07:05:00+00:00,2026-08-20T07:05:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,35,2026-08-20T09:25:00+00:00,,,,,,China Eastern Airlines,MU,CES,5173,MU5173,CES5173,,,,,,,,,,,79A05E
2026-08-20,scheduled,,,Nanchang,Asia/Shanghai,KHN,ZSCN,T2,221,,2026-08-20T07:05:00+00:00,2026-08-20T07:05:00+00:00,,,,Beijing Daxing International Airport,+8,PKX,ZBAD,,,35,2026-08-20T09:25:00+00:00,,,,,,Xiamen Air,MF,CXA,3619,MF3619,CXA3619,,china eastern airlines,mu,ces,5173,mu5173,ces5173,,,,79A05E
