flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-08-30,scheduled,,Horn Island,Australia/Brisbane,HID,YHID,,,,2026-08-30T12:00:00+00:00,2026-08-30T12:00:00+00:00,,,,Coconut Island,Australia/Brisbane,CNC,YCCT,,,,2026-08-30T12:30:00+00:00,,,,,,empty,,,,,,,,,,7C4707,,,,,,,
2026-08-30,scheduled,,Coconut Island,Australia/Brisbane,CNC,YCCT,,,,2026-08-30T13:00:00+00:00,2026-08-30T13:00:00+00:00,,,,Horn Island,Australia/Brisbane,HID,YHID,,,,2026-08-30T13:26:00+00:00,,,,,,empty,,,,,,,,,,7C4707,,,,,,,
2026-08-30,active,,Carnarvon,Australia/Perth,CVQ,YCAR,,,,2026-08-30T09:20:00+00:00,2026-08-30T09:20:00+00:00,2026-08-30T09:43:00+00:00,2026-08-30T09:43:00+00:00,2026-08-30T09:43:00+00:00,Carnarvon,Australia/Perth,CVQ,YCAR,,,,2026-08-30T13:57:00+00:00,,,,,,empty,,,,,,,,,,7C8098,,,,,,,
2026-08-30,scheduled,,Logan International,America/New_York,BOS,KBOS,E,E12,,2026-08-30T01:45:00+00:00,2026-08-30T01:45:00+00:00,,2026-08-30T01:45:00+00:00,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-08-31T05:00:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,5811,OM5811,MGL5811,,,,,,,cathay pacific,cx,cpa,811,cx811,cpa811
2026-08-30,scheduled,,Logan International,America/New_York,BOS,KBOS,E,E12,,2026-08-30T01:45:00+00:00,2026-08-30T01:45:00+00:00,,2026-08-30T01:45:00+00:00,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-08-31T05:00:00+00:00,,,,,,Malaysia Airlines,MH,MAS,3346,MH3346,MAS3346,,,,,,,cathay pacific,cx,cpa,811,cx811,cpa811
2026-08-30,scheduled,,Hervey Bay,Australia/Brisbane,HVB,YHBA,,,,2026-08-30T13:50:00+00:00,2026-08-30T13:50:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,,,,2026-08-30T14:24:00+00:00,,,,,,QantasLink,,QLK,,,QLK,,,,,7CB059,,,,,,,
2026-08-30,scheduled,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,10,,2026-08-30T12:05:00+00:00,2026-08-30T12:05:00+00:00,,2026-08-30T12:05:00+00:00,,Brisbane International,Australia/Brisbane,BNE,YBBN,D,24,D02,2026-08-30T13:40:00+00:00,,,,,,AlphaSky,AS,JAG,5031,AS5031,JAG5031,,,,,7C146E,,qantas,qf,qfa,524,qf524,qfa524
2026-08-30,scheduled,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,10,,2026-08-30T12:05:00+00:00,2026-08-30T12:05:00+00:00,,2026-08-30T12:05:00+00:00,,Brisbane International,Australia/Brisbane,BNE,YBBN,D,24,D02,2026-08-30T13:40:00+00:00,,,,,,China Eastern Airlines,MU,CES,4067,MU4067,CES4067,,,,,7C146E,,qantas,qf,qfa,524,qf524,qfa524
2026-08-30,scheduled,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,10,,2026-08-30T12:05:00+00:00,2026-08-30T12:05:00+00:00,,2026-08-30T12:05:00+00:00,,Brisbane International,Australia/Brisbane,BNE,YBBN,D,24,D02,2026-08-30T13:40:00+00:00,,,,,,Emirates,EK,UAE,5560,EK5560,UAE5560,,,,,7C146E,,qantas,qf,qfa,524,qf524,qfa524
2026-08-30,scheduled,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,10,,2026-08-30T12:05:00+00:00,2026-08-30T12:05:00+00:00,,2026-08-30T12:05:00+00:00,,Brisbane International,Australia/Brisbane,BNE,YBBN,D,24,D02,2026-08-30T13:40:00+00:00,,,,,,IndiGo,6E,IGO,4715,6E4715,IGO4715,,,,,7C146E,,qantas,qf,qfa,524,qf524,qfa524
