flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared
2026-07-05,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,A2,,2026-07-05T01:15:00+00:00,2026-07-05T01:15:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,24,2026-07-05T06:35:00+00:00,,,,,,Air China,CA,CCA,5287,CA5287,CCA5287,singapore airlines,sq,sia,826,sq826,sia826,,,,,
2026-07-05,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,C17,,2026-07-05T01:15:00+00:00,2026-07-05T01:15:00+00:00,,,,Jinan,Asia/Shanghai,TNA,ZSJN,,,,2026-07-05T07:10:00+00:00,,,,,,Air China,CA,CCA,8864,CA8864,CCA8864,shandong airlines,sc,cdg,8062,sc8062,cdg8062,,,,,
2026-07-05,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,F35,,2026-07-05T01:10:00+00:00,2026-07-05T01:10:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,,,2026-07-05T05:55:00+00:00,,,,,,China Southern Airlines,CZ,CSN,1549,CZ1549,CSN1549,sichuan airlines,3u,csc,3920,3u3920,csc3920,,,,,
2026-07-05,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,A15,,2026-07-05T01:10:00+00:00,2026-07-05T01:10:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,38,2026-07-05T07:15:00+00:00,,,,,,Virgin Australia,VA,VOZ,5780,VA5780,VOZ5780,singapore airlines,sq,sia,800,sq800,sia800,,,,,
2026-07-05,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,A15,,2026-07-05T01:10:00+00:00,2026-07-05T01:10:00+00:00,,,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,38,2026-07-05T07:15:00+00:00,,,,,,Air China,CA,CCA,5286,CA5286,CCA5286,singapore airlines,sq,sia,800,sq800,sia800,,,,,
2026-07-05,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,C20,,2026-07-05T01:05:00+00:00,2026-07-05T01:05:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,2,,,2026-07-05T08:00:00+00:00,,,,,,TAP Air Portugal,TP,TAP,8400,TP8400,TAP8400,singapore airlines,sq,sia,306,sq306,sia306,,,,76CDB9,
2026-07-05,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,C20,,2026-07-05T01:05:00+00:00,2026-07-05T01:05:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,2,,,2026-07-05T08:00:00+00:00,,,,,,SAS,SK,SAS,8036,SK8036,SAS8036,singapore airlines,sq,sia,306,sq306,sia306,,,,76CDB9,
2026-07-05,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,C20,,2026-07-05T01:05:00+00:00,2026-07-05T01:05:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,2,,,2026-07-05T08:00:00+00:00,,,,,,Air New Zealand,NZ,ANZ,3306,NZ3306,ANZ3306,singapore airlines,sq,sia,306,sq306,sia306,,,,76CDB9,
2026-07-05,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,C20,,2026-07-05T01:05:00+00:00,2026-07-05T01:05:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,2,,,2026-07-05T08:00:00+00:00,,,,,,Malaysia Airlines,MH,MAS,5754,MH5754,MAS5754,singapore airlines,sq,sia,306,sq306,sia306,,,,76CDB9,
2026-07-05,active,,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,C20,,2026-07-05T01:05:00+00:00,2026-07-05T01:05:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,2,,,2026-07-05T08:00:00+00:00,,,,,,Fiji Airways,FJ,FJI,5949,FJ5949,FJI5949,singapore airlines,sq,sia,306,sq306,sia306,,,,76CDB9,
