flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2026-07-25,scheduled,,,Madang,Pacific/Port_Moresby,MAG,AYMD,,,,2026-07-25T09:15:00+00:00,2026-07-25T09:15:00+00:00,,,,Nadzab,Pacific/Port_Moresby,LAE,AYNZ,,,,2026-07-25T11:10:00+00:00,,,,,,PNG Air,CG,TOK,8639,CG8639,TOK8639,,,,,,,,,,,
2026-07-25,scheduled,,,Barajas,Europe/Madrid,MAD,LEMD,4S,,,2026-07-25T01:45:00+00:00,2026-07-25T01:45:00+00:00,,,,Jorge Chavez International,America/Lima,LIM,SPJC,,,,2026-07-25T06:30:00+00:00,,,,,,LATAM Airlines,LA,LAN,2485,LA2485,LAN2485,,,,,E80447,,,,,,
2026-07-25,scheduled,,,Barajas,Europe/Madrid,MAD,LEMD,1,A7,,2026-07-25T01:40:00+00:00,2026-07-25T01:40:00+00:00,,,,Silvio Pettirossi,America/Asuncion,ASU,SGAS,,,,2026-07-25T08:20:00+00:00,,,,,,Air Europa,UX,AEA,125,UX125,AEA125,,,,,345353,,,,,,
2026-07-25,scheduled,,,Barajas,Europe/Madrid,MAD,LEMD,1,A3,,2026-07-25T01:40:00+00:00,2026-07-25T01:40:00+00:00,,,,Mariscal Sucre,America/Guayaquil,UIO,SEQM,,,,2026-07-25T05:45:00+00:00,,,,,,Air Europa,UX,AEA,137,UX137,AEA137,,,,,345352,,,,,,
2026-07-25,scheduled,,,Barajas,Europe/Madrid,MAD,LEMD,1,,,2026-07-25T01:40:00+00:00,2026-07-25T01:40:00+00:00,,,,Mariscal Sucre,America/Guayaquil,UIO,SEQM,,,,2026-07-25T05:45:00+00:00,,,,,,euroairlines,Q4,ELE,1370,Q41370,ELE1370,,,,,,,,,,,
2026-07-25,scheduled,,,Barajas,Europe/Madrid,MAD,LEMD,1,,,2026-07-25T01:20:00+00:00,2026-07-25T01:20:00+00:00,,,,"Athens International Airport ""Eleftherios Venizelos""",Europe/Athens,ATH,LGAV,,,07,2026-07-25T05:45:00+00:00,,,,,,Aegean Airlines,A3,AEE,703,A3703,AEE703,,,,,46B837,,,,,,
2026-07-25,scheduled,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,2,,,2026-07-25T05:35:00+00:00,2026-07-25T05:35:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,5,,,2026-07-25T12:10:00+00:00,25.0,,,,,British Airways,BA,BAW,36,BA36,BAW36,,,,,4074E3,,,,,,
2026-07-25,scheduled,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,2,,,2026-07-25T05:35:00+00:00,2026-07-25T05:35:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,5,,,2026-07-25T12:10:00+00:00,25.0,,,,,Finnair,AY,FIN,6592,AY6592,FIN6592,,,,,4074E3,british airways,ba,baw,36,ba36,baw36
2026-07-25,scheduled,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,2,,,2026-07-25T05:35:00+00:00,2026-07-25T05:35:00+00:00,,,,Heathrow,Europe/London,LHR,EGLL,5,,,2026-07-25T12:10:00+00:00,25.0,,,,,American Airlines,AA,AAL,6670,AA6670,AAL6670,,,,,4074E3,british airways,ba,baw,36,ba36,baw36
2026-07-25,scheduled,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,1,,,2026-07-25T05:25:00+00:00,2026-07-25T05:25:00+00:00,,,,Netaji Subhas Chandra,Asia/Kolkata,CCU,VECC,,,,2026-07-25T07:45:00+00:00,10.0,,,,,IndiGo,6E,IGO,987,6E987,IGO987,,,,,8015CB,,,,,,
2026-07-25,scheduled,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,4,,,2026-07-25T05:05:00+00:00,2026-07-25T05:05:00+00:00,,,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,,,2026-07-25T07:45:00+00:00,,,,,,Air Arabia Abu Dhabi,3L,ADY,142,3L142,ADY142,,,,,,,,,,,
2026-07-25,scheduled,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,4,,,2026-07-25T05:05:00+00:00,2026-07-25T05:05:00+00:00,,,,Abu Dhabi International,Asia/Dubai,AUH,OMAA,A,,,2026-07-25T07:45:00+00:00,,,,,,Etihad Airways,EY,ETD,1383,EY1383,ETD1383,,,,,,air arabia abu dhabi,3l,ady,142,3l142,ady142
2026-07-25,scheduled,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,1,,,2026-07-25T05:00:00+00:00,2026-07-25T05:00:00+00:00,,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-07-25T06:55:00+00:00,10.0,,,,,IndiGo,6E,IGO,5093,6E5093,IGO5093,,,,,801775,,,,,,
2026-07-25,scheduled,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,1,,,2026-07-25T05:00:00+00:00,2026-07-25T05:00:00+00:00,,,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,1,,,2026-07-25T06:55:00+00:00,10.0,,,,,Virgin Atlantic,VS,VIR,9460,VS9460,VIR9460,,,,,801775,indigo,6e,igo,5093,6e5093,igo5093
