flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared
2026-08-05,scheduled,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,2,,,2026-08-05T13:45:00+00:00,2026-08-05T13:45:00+00:00,,,,Zamboanga International,Asia/Manila,ZAM,RPMZ,,,,2026-08-05T15:30:00+00:00,,,,,,Singapore Airlines,SQ,SIA,5107,SQ5107,SIA5107,philippine airlines,pr,pal,2997,pr2997,pal2997,,,,,
2026-08-05,scheduled,,,Zamboanga International,Asia/Manila,ZAM,RPMZ,,,,2026-08-05T15:50:00+00:00,2026-08-05T15:50:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,2,,,2026-08-05T17:35:00+00:00,,,,,,Philippine Airlines,PR,PAL,1998,PR1998,PAL1998,,,,,,,,,,,
2026-08-05,scheduled,,,Zamboanga International,Asia/Manila,ZAM,RPMZ,,,,2026-08-05T15:30:00+00:00,2026-08-05T15:30:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,3,,,2026-08-05T17:20:00+00:00,,,,,,Cebu Pacific,5J,CEB,850,5J850,CEB850,,,,,,,,,,,
2026-08-05,scheduled,,,Tanegashima,Asia/Tokyo,TNE,RJFG,,1,,2026-08-05T17:00:00+00:00,2026-08-05T17:00:00+00:00,,,,Itami,Asia/Tokyo,ITM,RJOO,,,,2026-08-05T18:10:00+00:00,,,,,,Japan Airlines,JL,JTL,2456,JL2456,JTL2456,,,,,,,,,,,
2026-08-05,scheduled,,,Aguemar,Africa/Algiers,TMR,DAAT,,,,2026-08-05T08:15:00+00:00,2026-08-05T08:15:00+00:00,,,,Newark Liberty International,Africa/Algiers,INF,DATG,,,,2026-08-05T09:30:00+00:00,,,,,,Air Algerie,AH,DAH,6284,AH6284,DAH6284,,,,,,,,,,,
2026-08-05,scheduled,,,Aguemar,Africa/Algiers,TMR,DAAT,,,,2026-08-05T08:10:00+00:00,2026-08-05T08:10:00+00:00,,,,Bordj Badji Mokhtar,Africa/Algiers,BMW,DATM,,,,2026-08-05T09:25:00+00:00,,,,,,Air Algerie,AH,DAH,6461,AH6461,DAH6461,,,,,,,,,,,
2026-08-05,scheduled,,,Tachilek,Asia/Yangon,THL,VYTL,,,,2026-08-05T14:30:00+00:00,2026-08-05T14:30:00+00:00,,,,Mingaladon,Asia/Yangon,RGN,VYYY,,,,2026-08-05T17:15:00+00:00,,,,,,Air Thanlwin,ST,RTL,728,ST728,RTL728,,,,,,,,,,,
2026-08-05,scheduled,,,Dong Tac,Asia/Ho_Chi_Minh,TBB,VVTH,,,,2026-08-05T14:10:00+00:00,2026-08-05T14:10:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T1,,,2026-08-05T15:55:00+00:00,,,,,,Vietnam Airlines,VN,HVN,1650,VN1650,HVN1650,,,,,,,,,,,
2026-08-05,scheduled,,,Peace,Asia/Shanghai,RKZ,ZURK,,"2,3",,2026-08-05T10:25:00+00:00,2026-08-05T10:25:00+00:00,,,,Xianyang,Asia/Shanghai,XIY,ZLXY,3,,,2026-08-05T13:40:00+00:00,1.0,,,,,Kunming Airlines,KY,KNA,6826,KY6826,KNA6826,tibet airlines,tv,tba,6060,tv6060,tba6060,,,,,
2026-08-05,scheduled,,,Peace,Asia/Shanghai,RKZ,ZURK,,"2,3",,2026-08-05T10:25:00+00:00,2026-08-05T10:25:00+00:00,,,,Xianyang,Asia/Shanghai,XIY,ZLXY,3,,,2026-08-05T13:40:00+00:00,1.0,,,,,Loong Air,GJ,CDC,5524,GJ5524,CDC5524,tibet airlines,tv,tba,6060,tv6060,tba6060,,,,,
2026-08-05,scheduled,,,Peace,Asia/Shanghai,RKZ,ZURK,,"2,3",,2026-08-05T10:25:00+00:00,2026-08-05T10:25:00+00:00,,,,Xianyang,Asia/Shanghai,XIY,ZLXY,3,,,2026-08-05T13:40:00+00:00,1.0,,,,,Chengdu Airlines,EU,UEA,7882,EU7882,UEA7882,tibet airlines,tv,tba,6060,tv6060,tba6060,,,,,
2026-08-05,scheduled,,,Peace,Asia/Shanghai,RKZ,ZURK,,"2,3",,2026-08-05T10:25:00+00:00,2026-08-05T10:25:00+00:00,,,,Xianyang,Asia/Shanghai,XIY,ZLXY,3,,,2026-08-05T13:40:00+00:00,1.0,,,,,Shandong Airlines,SC,CDG,6182,SC6182,CDG6182,tibet airlines,tv,tba,6060,tv6060,tba6060,,,,,
2026-08-05,scheduled,,,Peace,Asia/Shanghai,RKZ,ZURK,,"2,3",,2026-08-05T10:25:00+00:00,2026-08-05T10:25:00+00:00,,,,Xianyang,Asia/Shanghai,XIY,ZLXY,3,,,2026-08-05T13:40:00+00:00,1.0,,,,,Shenzhen Airlines,ZH,CSZ,3276,ZH3276,CSZ3276,tibet airlines,tv,tba,6060,tv6060,tba6060,,,,,
2026-08-05,scheduled,,,Peace,Asia/Shanghai,RKZ,ZURK,,"2,3",,2026-08-05T10:25:00+00:00,2026-08-05T10:25:00+00:00,,,,Xianyang,Asia/Shanghai,XIY,ZLXY,3,,,2026-08-05T13:40:00+00:00,1.0,,,,,Air China,CA,CCA,5586,CA5586,CCA5586,tibet airlines,tv,tba,6060,tv6060,tba6060,,,,,
2026-08-05,active,,,Peace,Asia/Shanghai,RKZ,ZURK,,"2,3",,2026-08-05T09:50:00+00:00,2026-08-05T09:50:00+00:00,,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,,,2026-08-05T12:20:00+00:00,,,,,,Kunming Airlines,KY,KNA,6807,KY6807,KNA6807,tibet airlines,tv,tba,9975,tv9975,tba9975,,,,,
2026-08-05,active,,,Peace,Asia/Shanghai,RKZ,ZURK,,"2,3",,2026-08-05T09:50:00+00:00,2026-08-05T09:50:00+00:00,,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,,,2026-08-05T12:20:00+00:00,,,,,,Loong Air,GJ,CDC,5487,GJ5487,CDC5487,tibet airlines,tv,tba,9975,tv9975,tba9975,,,,,
2026-08-05,active,,,Peace,Asia/Shanghai,RKZ,ZURK,,"2,3",,2026-08-05T09:50:00+00:00,2026-08-05T09:50:00+00:00,,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,,,2026-08-05T12:20:00+00:00,,,,,,Chengdu Airlines,EU,UEA,7845,EU7845,UEA7845,tibet airlines,tv,tba,9975,tv9975,tba9975,,,,,
2026-08-05,active,,,Peace,Asia/Shanghai,RKZ,ZURK,,"2,3",,2026-08-05T09:50:00+00:00,2026-08-05T09:50:00+00:00,,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,,,2026-08-05T12:20:00+00:00,,,,,,Shandong Airlines,SC,CDG,6145,SC6145,CDG6145,tibet airlines,tv,tba,9975,tv9975,tba9975,,,,,
2026-08-05,active,,,Peace,Asia/Shanghai,RKZ,ZURK,,"2,3",,2026-08-05T09:50:00+00:00,2026-08-05T09:50:00+00:00,,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,,,2026-08-05T12:20:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,2047,ZH2047,CSZ2047,tibet airlines,tv,tba,9975,tv9975,tba9975,,,,,
2026-08-05,active,,,Peace,Asia/Shanghai,RKZ,ZURK,,"2,3",,2026-08-05T09:50:00+00:00,2026-08-05T09:50:00+00:00,,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,,,2026-08-05T12:20:00+00:00,,,,,,Air China,CA,CCA,3911,CA3911,CCA3911,tibet airlines,tv,tba,9975,tv9975,tba9975,,,,,
2026-08-05,scheduled,,,Biard,Europe/Paris,PIS,LFBI,,,,2026-08-05T08:50:00+00:00,2026-08-05T08:50:00+00:00,,,,Stansted,Europe/London,STN,EGSS,,44,,2026-08-05T09:15:00+00:00,,,,,,Ryanair,RK,RUK,2480,RK2480,RUK2480,,,,,,,,,,407CB4,
2026-08-05,scheduled,,,Pagadian,Asia/Manila,PAG,RPMP,,,,2026-08-05T15:45:00+00:00,2026-08-05T15:45:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,3,,,2026-08-05T17:35:00+00:00,,,,,,Cebu Pacific,5J,CEB,774,5J774,CEB774,,,,,,,,,,75874B,
2026-08-05,scheduled,,,Labo,Asia/Manila,OZC,RPMO,,,,2026-08-05T16:05:00+00:00,2026-08-05T16:05:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,3,,,2026-08-05T17:50:00+00:00,,,,,,Cebu Pacific,5J,CEB,784,5J784,CEB784,,,,,,,,,,,
2026-08-05,scheduled,,,Paro,Asia/Thimphu,PBH,VQPR,,,,2026-08-05T09:40:00+00:00,2026-08-05T09:40:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,14,2026-08-05T11:30:00+00:00,,,,,,,X1,X1,5443,X15443,X15443,drukair,kb,drk,200,kb200,drk200,,,,,
2026-08-05,scheduled,,,Paro,Asia/Thimphu,PBH,VQPR,,,,2026-08-05T09:40:00+00:00,2026-08-05T09:40:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,14,2026-08-05T11:30:00+00:00,,,,,,,A1,A1,6190,A16190,A16190,drukair,kb,drk,200,kb200,drk200,,,,,
2026-08-05,scheduled,,,Nanyuki,Africa/Nairobi,NYK,HKNY,,,,2026-08-05T10:55:00+00:00,2026-08-05T10:55:00+00:00,,,,Samburu,Africa/Nairobi,UAS,HKSB,,,,2026-08-05T11:25:00+00:00,,,,,,Sky Shuttle Helicopters,A7,HHK,124,A7124,HHK124,,,,,,,,,,,
2026-08-05,scheduled,,,Nanyuki,Africa/Nairobi,NYK,HKNY,,,,2026-08-05T10:55:00+00:00,2026-08-05T10:55:00+00:00,,,,Samburu,Africa/Nairobi,UAS,HKSB,,,,2026-08-05T11:25:00+00:00,,,,,,Sky Shuttle Helicopters,A7,HHK,123,A7123,HHK123,,,,,,,,,,,
2026-08-05,scheduled,,,Haneda Airport,Asia/Tokyo,HND,RJTT,1,8,,2026-08-05T14:55:00+00:00,2026-08-05T14:55:00+00:00,,,,Misawa,Asia/Tokyo,MSJ,RJSM,,,,2026-08-05T16:10:00+00:00,,,,,,China Airlines,CI,CAL,8437,CI8437,CAL8437,jet linx aviation,jl,jtl,157,jl157,jtl157,,,,,
2026-08-05,scheduled,,,Lahad Datu,Asia/Kuching,LDU,WBKD,,,,2026-08-05T15:15:00+00:00,2026-08-05T15:15:00+00:00,,,,Kota-Kinabalu International Airport,Asia/Kuching,BKI,WBKK,1,,,2026-08-05T16:10:00+00:00,,,,,,AirBorneo,MY,MWG,3017,MY3017,MWG3017,,,,,,,,,,750069,
2026-08-05,scheduled,,,Luang Prabang,Asia/Vientiane,LPQ,VLLB,,,,2026-08-05T15:00:00+00:00,2026-08-05T15:00:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T2,,,2026-08-05T16:05:00+00:00,,,,,,Vietnam Airlines,VN,HVN,930,VN930,HVN930,,,,,,,,,,,
2026-08-05,scheduled,,,Luang Prabang,Asia/Vientiane,LPQ,VLLB,,,,2026-08-05T15:00:00+00:00,2026-08-05T15:00:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,T2,,,2026-08-05T16:05:00+00:00,,,,,,Air Cambodia,K6,KHV,3930,K63930,KHV3930,vietnam airlines,vn,hvn,930,vn930,hvn930,,,,,
2026-08-05,scheduled,,,Libo,Asia/Shanghai,LLB,ZULB,,"1,2",,2026-08-05T15:10:00+00:00,2026-08-05T15:10:00+00:00,,,,Guiyang,Asia/Shanghai,KWE,ZUGY,2,,,2026-08-05T15:55:00+00:00,,,,,,Colorful Guizhou Airlines,GY,CGZ,7220,GY7220,CGZ7220,,,,,,,,,,7812EF,
2026-08-05,scheduled,,,Supadio,Asia/Pontianak,PNK,WIOO,,,,2026-08-05T14:10:00+00:00,2026-08-05T14:10:00+00:00,,,,Ketapang,Asia/Pontianak,KTG,WIOK,,,,2026-08-05T15:00:00+00:00,,,,,,Wings Air,IW,WON,1340,IW1340,WON1340,,,,,,,,,,,
2026-08-05,scheduled,,,Kowanyama,Australia/Brisbane,KWM,YKOW,,,,2026-08-05T17:15:00+00:00,2026-08-05T17:15:00+00:00,,,,Cairns,Australia/Brisbane,CNS,YBCS,2,,,2026-08-05T18:35:00+00:00,,,,,,Skytrans Australia,QN,SKP,78,QN78,SKP78,,,,,,,,,,,
2026-08-05,scheduled,,,Kowanyama,Australia/Brisbane,KWM,YKOW,,,,2026-08-05T17:15:00+00:00,2026-08-05T17:15:00+00:00,,,,Cairns,Australia/Brisbane,CNS,YBCS,2,,,2026-08-05T18:35:00+00:00,,,,,,Flexflight,W2,FXT,2328,W22328,FXT2328,skytrans australia,qn,skp,78,qn78,skp78,,,,,
2026-08-05,scheduled,,,Jinzhou,Asia/Shanghai,JNZ,ZYJZ,,4-6,,2026-08-05T14:00:00+00:00,2026-08-05T14:00:00+00:00,,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,3,,,2026-08-05T16:55:00+00:00,,,,,,China Eastern Airlines,MU,CES,2466,MU2466,CES2466,,,,,,,,,,780CAB,
2026-08-05,scheduled,,,Ilaam,Asia/Tehran,IIL,OICI,,,,2026-08-05T10:50:00+00:00,2026-08-05T10:50:00+00:00,,,,Mashad,Asia/Tehran,MHD,OIMM,,,,2026-08-05T12:50:00+00:00,,,,,,Iran Aseman Airlines,EP,IRC,3901,EP3901,IRC3901,,,,,,,,,,,
2026-08-05,scheduled,,,Schiphol,Europe/Amsterdam,AMS,EHAM,2,D29,,2026-08-05T07:55:00+00:00,2026-08-05T07:55:00+00:00,,,,Glasgow International,Europe/London,GLA,EGPF,M,,,2026-08-05T08:25:00+00:00,,,,,,IndiGo,6E,IGO,3382,6E3382,IGO3382,klm,kl,klm,935,kl935,klm935,,,,484B90,
2026-08-05,scheduled,,,Schiphol,Europe/Amsterdam,AMS,EHAM,2,D29,,2026-08-05T07:55:00+00:00,2026-08-05T07:55:00+00:00,,,,Glasgow International,Europe/London,GLA,EGPF,M,,,2026-08-05T08:25:00+00:00,,,,,,Virgin Atlantic,VS,VIR,6988,VS6988,VIR6988,klm,kl,klm,935,kl935,klm935,,,,484B90,
2026-08-05,scheduled,,,Schiphol,Europe/Amsterdam,AMS,EHAM,2,D29,,2026-08-05T07:55:00+00:00,2026-08-05T07:55:00+00:00,,,,Glasgow International,Europe/London,GLA,EGPF,M,,,2026-08-05T08:25:00+00:00,,,,,,China Eastern Airlines,MU,CES,1629,MU1629,CES1629,klm,kl,klm,935,kl935,klm935,,,,484B90,
2026-08-05,scheduled,,,Schiphol,Europe/Amsterdam,AMS,EHAM,2,D29,,2026-08-05T07:55:00+00:00,2026-08-05T07:55:00+00:00,,,,Glasgow International,Europe/London,GLA,EGPF,M,,,2026-08-05T08:25:00+00:00,,,,,,Xiamen Air,MF,CXA,9759,MF9759,CXA9759,klm,kl,klm,935,kl935,klm935,,,,484B90,
2026-08-05,scheduled,,,Schiphol,Europe/Amsterdam,AMS,EHAM,2,D29,,2026-08-05T07:55:00+00:00,2026-08-05T07:55:00+00:00,,,,Glasgow International,Europe/London,GLA,EGPF,M,,,2026-08-05T08:25:00+00:00,,,,,,Delta Air Lines,DL,DAL,9683,DL9683,DAL9683,klm,kl,klm,935,kl935,klm935,,,,484B90,
2026-08-05,cancelled,,,King Abdulaziz International,Asia/Riyadh,JED,OEJN,1,,,2026-08-05T09:30:00+00:00,2026-08-05T09:30:00+00:00,,,,Jazan,Asia/Riyadh,GIZ,OEGN,T1,,,2026-08-05T11:05:00+00:00,,,,,,Malaysia Airlines,MH,MAS,4816,MH4816,MAS4816,saudia,sv,sva,1766,sv1766,sva1766,,,,710417,
2026-08-05,scheduled,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,34,34,,2026-08-05T17:05:00+00:00,2026-08-05T17:05:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,2,,,2026-08-05T18:50:00+00:00,,,,,,Peach,MM,APJ,740,MM740,APJ740,,,,,,,,,,,
2026-08-05,scheduled,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-08-05T16:55:00+00:00,2026-08-05T16:55:00+00:00,,,,Sacheon,Asia/Seoul,HIN,RKPS,,,1,2026-08-05T18:00:00+00:00,,,,,,Jin Air,LJ,JNA,653,LJ653,JNA653,,,,,,,,,,,
2026-08-05,scheduled,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-08-05T16:55:00+00:00,2026-08-05T16:55:00+00:00,,,,Sacheon,Asia/Seoul,HIN,RKPS,,,1,2026-08-05T18:00:00+00:00,,,,,,Korean Air,KE,KAL,5127,KE5127,KAL5127,jin air,lj,jna,653,lj653,jna653,,,,,
2026-08-05,scheduled,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,17,,2026-08-05T16:45:00+00:00,2026-08-05T16:45:00+00:00,,,,Jeju Airport,Asia/Seoul,CJU,RKPC,,2,2,2026-08-05T18:00:00+00:00,,,,,,Jeju Air,7C,JJA,133,7C133,JJA133,,,,,,,,,,,
2026-08-05,scheduled,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,11,,2026-08-05T16:40:00+00:00,2026-08-05T16:40:00+00:00,,,,Yeosu,Asia/Seoul,RSU,RKJY,,,1,2026-08-05T17:40:00+00:00,,,,,,Asiana Airlines,OZ,AAR,8735,OZ8735,AAR8735,,,,,,,,,,,
2026-08-05,scheduled,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,4,,2026-08-05T16:40:00+00:00,2026-08-05T16:40:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,D,2,2,2026-08-05T17:45:00+00:00,,,,,,Air Busan,BX,ABL,8821,BX8821,ABL8821,,,,,,,,,,,
2026-08-05,scheduled,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,4,,2026-08-05T16:40:00+00:00,2026-08-05T16:40:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,D,2,2,2026-08-05T17:45:00+00:00,,,,,,Asiana Airlines,OZ,AAR,8821,OZ8821,AAR8821,air busan,bx,abl,8821,bx8821,abl8821,,,,,
2026-08-05,scheduled,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,4,,2026-08-05T16:40:00+00:00,2026-08-05T16:40:00+00:00,,,,Gimhae,Asia/Seoul,PUS,RKPK,D,2,2,2026-08-05T17:45:00+00:00,,,,,,Jin Air,LJ,JNA,1447,LJ1447,JNA1447,air busan,bx,abl,8821,bx8821,abl8821,,,,,
2026-08-05,scheduled,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,,,2026-08-05T16:35:00+00:00,2026-08-05T16:35:00+00:00,,,,Jeju Airport,Asia/Seoul,CJU,RKPC,,3,3,2026-08-05T17:50:00+00:00,,,,,,Korean Air,KE,KAL,1165,KE1165,KAL1165,,,,,,,,,,71BF06,
2026-08-05,scheduled,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,I,37,,2026-08-05T16:30:00+00:00,2026-08-05T16:30:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-08-05T18:25:00+00:00,,,,,,Korean Air,KE,KAL,2119,KE2119,KAL2119,,,,,,,,,,,
2026-08-05,scheduled,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,I,37,,2026-08-05T16:30:00+00:00,2026-08-05T16:30:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-08-05T18:25:00+00:00,,,,,,Japan Airlines,JL,JTL,5150,JL5150,JTL5150,korean air,ke,kal,2119,ke2119,kal2119,,,,,
2026-08-05,scheduled,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,14,,2026-08-05T16:25:00+00:00,2026-08-05T16:25:00+00:00,,,,Jeju Airport,Asia/Seoul,CJU,RKPC,,1,1,2026-08-05T17:40:00+00:00,,,,,,Eastar Jet,ZE,ESR,225,ZE225,ESR225,,,,,,,,,,,
2026-08-05,scheduled,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,I,40,,2026-08-05T16:20:00+00:00,2026-08-05T16:20:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-08-05T18:35:00+00:00,,,,,,Korean Air,KE,KAL,2103,KE2103,KAL2103,,,,,,,,,,,
2026-08-05,scheduled,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,I,40,,2026-08-05T16:20:00+00:00,2026-08-05T16:20:00+00:00,,,,Haneda Airport,Asia/Tokyo,HND,RJTT,3,,,2026-08-05T18:35:00+00:00,,,,,,Japan Airlines,JL,JTL,5236,JL5236,JTL5236,korean air,ke,kal,2103,ke2103,kal2103,,,,,
2026-08-05,scheduled,,,Gladstone,Australia/Brisbane,GLT,YGLA,,,,2026-08-05T17:35:00+00:00,2026-08-05T17:35:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,D,43,D06,2026-08-05T18:45:00+00:00,,,,,,Alliance Airlines,QQ,UTY,1720,QQ1720,UTY1720,,,,,,,,,,7C6782,
2026-08-05,scheduled,,,Gladstone,Australia/Brisbane,GLT,YGLA,,,,2026-08-05T17:35:00+00:00,2026-08-05T17:35:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,D,43,D06,2026-08-05T18:45:00+00:00,,,,,,Singapore Airlines,SQ,SIA,6475,SQ6475,SIA6475,alliance airlines,qq,uty,1720,qq1720,uty1720,,,,7C6782,
2026-08-05,scheduled,,,Gladstone,Australia/Brisbane,GLT,YGLA,,,,2026-08-05T17:35:00+00:00,2026-08-05T17:35:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,D,43,D06,2026-08-05T18:45:00+00:00,,,,,,Qatar Airways,QR,QTR,4264,QR4264,QTR4264,alliance airlines,qq,uty,1720,qq1720,uty1720,,,,7C6782,
2026-08-05,scheduled,,,Gladstone,Australia/Brisbane,GLT,YGLA,,,,2026-08-05T17:35:00+00:00,2026-08-05T17:35:00+00:00,,,,Brisbane International,Australia/Brisbane,BNE,YBBN,D,43,D06,2026-08-05T18:45:00+00:00,,,,,,Air Niugini,PX,ANG,3308,PX3308,ANG3308,alliance airlines,qq,uty,1720,qq1720,uty1720,,,,7C6782,
