flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft
2026-09-27,diverted,,Canberra,Australia/Sydney,CBR,YSCB,,,0.0,2026-09-27T07:30:00+00:00,2026-09-27T07:30:00+00:00,2026-09-26T07:42:00+00:00,2026-09-26T07:42:00+00:00,2026-09-26T07:42:00+00:00,Canberra,Australia/Sydney,CBR,YSCB,,,,2026-09-26T10:42:00+00:00,42.0,2026-09-26T11:24:00+00:00,,2026-09-26T11:24:00+00:00,,empty,,,,,,,,,,7C3466,,,,,,,
2026-09-26,scheduled,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,1,D8,10.0,2026-09-26T12:00:00+00:00,2026-09-26T12:00:00+00:00,,2026-09-26T12:10:00+00:00,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-09-26T14:15:00+00:00,,,,,,Virgin Atlantic,VS,VIR,8331,VS8331,VIR8331,,,,,801792,indigo,6e,igo,6676,6e6676,igo6676,
2026-09-26,scheduled,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,1,D8,10.0,2026-09-26T12:00:00+00:00,2026-09-26T12:00:00+00:00,,2026-09-26T12:10:00+00:00,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-09-26T14:15:00+00:00,,,,,,Qantas,QF,QFA,5284,QF5284,QFA5284,,,,,801792,indigo,6e,igo,6676,6e6676,igo6676,
2026-09-26,scheduled,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,1,D8,10.0,2026-09-26T12:00:00+00:00,2026-09-26T12:00:00+00:00,,2026-09-26T12:10:00+00:00,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-09-26T14:15:00+00:00,,,,,,Japan Airlines,JL,JTL,9265,JL9265,JTL9265,,,,,801792,indigo,6e,igo,6676,6e6676,igo6676,
2026-09-26,scheduled,,Bakula Rimpoche,Asia/Kolkata,IXL,VILH,,,5.0,2026-09-26T11:10:00+00:00,2026-09-26T11:10:00+00:00,,2026-09-26T11:15:00+00:00,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-09-26T13:55:00+00:00,,,,,,IndiGo,6E,IGO,648,6E648,IGO648,,,,,80190C,,,,,,,
2026-09-26,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,F50,15.0,2026-09-26T10:45:00+00:00,2026-09-26T10:45:00+00:00,,2026-09-26T11:00:00+00:00,,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,BOM,VABB,2,,,2026-09-26T13:40:00+00:00,,,,,,Qantas,QF,QFA,5981,QF5981,QFA5981,,,,,8018A8,indigo,6e,igo,1340,6e1340,igo1340,
2026-09-26,scheduled,,Roumanieres,Europe/Paris,EGC,LFBE,,,15.0,2026-09-26T09:25:00+00:00,2026-09-26T09:25:00+00:00,,2026-09-26T09:40:00+00:00,,Bournemouth International,Europe/London,BOH,EGHH,,,,2026-09-26T09:45:00+00:00,,,,,,Ryanair,FR,RYR,7099,FR7099,RYR7099,,,,,4D236A,,,,,,,
2026-09-26,scheduled,,Logan International,America/New_York,BOS,KBOS,B,B18,0.0,2026-09-26T05:00:00+00:00,2026-09-26T05:00:00+00:00,,2026-09-26T05:00:00+00:00,,Miami International Airport,America/New_York,MIA,KMIA,N,D8,2,2026-09-26T08:28:00+00:00,,,,,,American Airlines,AA,AAL,1865,AA1865,AAL1865,,,,,AC0DD9,,,,,,,
2026-09-26,scheduled,,Logan International,America/New_York,BOS,KBOS,B,B18,0.0,2026-09-26T05:00:00+00:00,2026-09-26T05:00:00+00:00,,2026-09-26T05:00:00+00:00,,Miami International Airport,America/New_York,MIA,KMIA,N,D8,2,2026-09-26T08:28:00+00:00,,,,,,Japan Airlines,JL,JTL,7610,JL7610,JTL7610,,,,,AC0DD9,american airlines,aa,aal,1865,aa1865,aal1865,
2026-09-26,scheduled,,Logan International,America/New_York,BOS,KBOS,B,B35,0.0,2026-09-26T05:00:00+00:00,2026-09-26T05:00:00+00:00,,2026-09-26T05:00:00+00:00,,Nashville International,America/Chicago,BNA,KBNA,,D5,,2026-09-26T06:35:00+00:00,,,,,,Southwest Airlines,WN,SWA,725,WN725,SWA725,,,,,AC429B,,,,,,,
2026-09-26,scheduled,,Logan International,America/New_York,BOS,KBOS,E,E12,0.0,2026-09-26T01:45:00+00:00,2026-09-26T01:45:00+00:00,,2026-09-26T01:45:00+00:00,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-09-27T05:00:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,5811,OM5811,MGL5811,,,,,,cathay pacific,cx,cpa,811,cx811,cpa811,
2026-09-26,scheduled,,Logan International,America/New_York,BOS,KBOS,E,E12,0.0,2026-09-26T01:45:00+00:00,2026-09-26T01:45:00+00:00,,2026-09-26T01:45:00+00:00,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-09-27T05:00:00+00:00,,,,,,Malaysia Airlines,MH,MAS,3346,MH3346,MAS3346,,,,,,cathay pacific,cx,cpa,811,cx811,cpa811,
2026-09-26,scheduled,,Bodo,Europe/Oslo,BOO,ENBO,,12,0.0,2026-09-26T10:55:00+00:00,2026-09-26T10:55:00+00:00,,2026-09-26T10:55:00+00:00,,Helle,Europe/Oslo,SVJ,ENSH,,,,2026-09-26T11:20:00+00:00,,,,,,Wideroe,WF,WIF,824,WF824,WIF824,,,,,478096,,,,,,,
2026-09-26,scheduled,,Bodo,Europe/Oslo,BOO,ENBO,,16,0.0,2026-09-26T10:55:00+00:00,2026-09-26T10:55:00+00:00,,2026-09-26T10:55:00+00:00,,Leknes,Europe/Oslo,LKN,ENLK,,,,2026-09-26T11:20:00+00:00,,,,,,Wideroe,WF,WIF,804,WF804,WIF804,,,,,47808F,,,,,,,
