flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared
2026-06-17,scheduled,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,B92,,2026-06-17T06:45:00+00:00,2026-06-17T06:45:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:50:00+00:00,,,,,,Tibet Airlines,TV,TBA,2357,TV2357,TBA2357,loong air,gj,cdc,8163,gj8163,cdc8163,,,,7820B7,
2026-06-17,scheduled,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,B92,,2026-06-17T06:45:00+00:00,2026-06-17T06:45:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:50:00+00:00,,,,,,China Southern Airlines,CZ,CSN,7041,CZ7041,CSN7041,loong air,gj,cdc,8163,gj8163,cdc8163,,,,7820B7,
2026-06-17,scheduled,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,B92,,2026-06-17T06:45:00+00:00,2026-06-17T06:45:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:50:00+00:00,,,,,,China Express Airlines,G5,HXA,6353,G56353,HXA6353,loong air,gj,cdc,8163,gj8163,cdc8163,,,,7820B7,
2026-06-17,scheduled,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,B92,,2026-06-17T06:45:00+00:00,2026-06-17T06:45:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:50:00+00:00,,,,,,Sichuan Airlines,3U,CSC,4767,3U4767,CSC4767,loong air,gj,cdc,8163,gj8163,cdc8163,,,,7820B7,
2026-06-17,scheduled,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,3,B92,,2026-06-17T06:45:00+00:00,2026-06-17T06:45:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:50:00+00:00,,,,,,Chengdu Airlines,EU,UEA,9057,EU9057,UEA9057,loong air,gj,cdc,8163,gj8163,cdc8163,,,,7820B7,
2026-06-17,scheduled,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,"C,D",,2026-06-17T07:05:00+00:00,2026-06-17T07:05:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:20:00+00:00,,,,,,Qingdao Airlines,QW,QDA,9948,QW9948,QDA9948,sichuan airlines,3u,csc,6710,3u6710,csc6710,,,,7803E2,
2026-06-17,scheduled,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,"C,D",,2026-06-17T07:05:00+00:00,2026-06-17T07:05:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:20:00+00:00,,,,,,China Eastern Airlines,MU,CES,3280,MU3280,CES3280,sichuan airlines,3u,csc,6710,3u6710,csc6710,,,,7803E2,
2026-06-17,scheduled,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,"C,D",,2026-06-17T07:05:00+00:00,2026-06-17T07:05:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:20:00+00:00,,,,,,Xiamen Air,MF,CXA,4712,MF4712,CXA4712,sichuan airlines,3u,csc,6710,3u6710,csc6710,,,,7803E2,
2026-06-17,scheduled,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,"C,D",,2026-06-17T07:05:00+00:00,2026-06-17T07:05:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:20:00+00:00,,,,,,China Express Airlines,G5,HXA,8844,G58844,HXA8844,sichuan airlines,3u,csc,6710,3u6710,csc6710,,,,7803E2,
2026-06-17,scheduled,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,"C,D",,2026-06-17T07:05:00+00:00,2026-06-17T07:05:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:20:00+00:00,,,,,,Chengdu Airlines,EU,UEA,7236,EU7236,UEA7236,sichuan airlines,3u,csc,6710,3u6710,csc6710,,,,7803E2,
2026-06-17,scheduled,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,"C,D",,2026-06-17T07:05:00+00:00,2026-06-17T07:05:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:20:00+00:00,,,,,,China Southern Airlines,CZ,CSN,4818,CZ4818,CSN4818,sichuan airlines,3u,csc,6710,3u6710,csc6710,,,,7803E2,
2026-06-17,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-06-17T05:00:00+00:00,2026-06-17T05:00:00+00:00,,,,Henri Coanda International,Europe/Bucharest,OTP,LROP,,,,2026-06-17T06:15:00+00:00,9.0,,,,,Tarom,RO,ROT,210,RO210,ROT210,,,,,,,,,,4A068D,
2026-06-17,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-06-17T05:00:00+00:00,2026-06-17T05:00:00+00:00,,,,Henri Coanda International,Europe/Bucharest,OTP,LROP,,,,2026-06-17T06:15:00+00:00,9.0,,,,,El Al,LY,ELY,9502,LY9502,ELY9502,tarom,ro,rot,210,ro210,rot210,,,,4A068D,
2026-06-17,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-06-17T05:00:00+00:00,2026-06-17T05:00:00+00:00,,,,Henri Coanda International,Europe/Bucharest,OTP,LROP,,,,2026-06-17T06:15:00+00:00,9.0,,,,,KLM,KL,KLM,2735,KL2735,KLM2735,tarom,ro,rot,210,ro210,rot210,,,,4A068D,
2026-06-17,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-06-17T05:00:00+00:00,2026-06-17T05:00:00+00:00,,,,Henri Coanda International,Europe/Bucharest,OTP,LROP,,,,2026-06-17T06:15:00+00:00,9.0,,,,,Air France,AF,AFR,6635,AF6635,AFR6635,tarom,ro,rot,210,ro210,rot210,,,,4A068D,
2026-06-17,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-06-17T04:45:00+00:00,2026-06-17T04:45:00+00:00,,,,Milas,Europe/Istanbul,BJV,LTFE,I,,02,2026-06-17T06:50:00+00:00,11.0,,,,,Pegasus,PC,PGT,1837,PC1837,PGT1837,,,,,,,,,,4BC841,
2026-06-17,scheduled,,,International Airport Chisinau,Europe/Chisinau,RMO,LUKK,,,,2026-06-17T04:15:00+00:00,2026-06-17T04:15:00+00:00,,,,Antalya,Europe/Istanbul,AYT,LTAI,2,,,2026-06-17T06:30:00+00:00,18.0,,,,,Freebird Airlines,FH,FHY,1898,FH1898,FHY1898,,,,,,,,,,4B9906,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T10:05:00+00:00,2026-06-17T10:05:00+00:00,,,,Karamay,Asia/Shanghai,KRY,ZWKM,,,,2026-06-17T13:55:00+00:00,,,,,,Sichuan Airlines,3U,CSC,6585,3U6585,CSC6585,,,,,,,,,,,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T10:00:00+00:00,2026-06-17T10:00:00+00:00,,,,Kunming,Asia/Shanghai,KMG,ZPPP,,,,2026-06-17T11:25:00+00:00,,,,,,China Eastern Airlines,MU,CES,5854,MU5854,CES5854,,,,,,,,,,7807D7,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,C,,2026-06-17T10:00:00+00:00,2026-06-17T10:00:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-06-17T15:00:00+00:00,,,,,,Air China,CA,CCA,403,CA403,CCA403,,,,,,,,,,,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T10:00:00+00:00,2026-06-17T10:00:00+00:00,,,,Datong,Asia/Shanghai,DAT,ZBDT,T2,,,2026-06-17T12:40:00+00:00,,,,,,Ruili Airlines,DR,RLH,5009,DR5009,RLH5009,,,,,,,,,,,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T10:00:00+00:00,2026-06-17T10:00:00+00:00,,,,Ganzhou,Asia/Shanghai,KOW,ZSGZ,T2,,,2026-06-17T12:20:00+00:00,,,,,,Lucky Air,8L,LKE,9657,8L9657,LKE9657,,,,,,,,,,78101A,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:55:00+00:00,2026-06-17T09:55:00+00:00,,,,Yichang,Asia/Shanghai,YIH,ZHYC,T2,,,2026-06-17T11:30:00+00:00,,,,,,China Eastern Airlines,MU,CES,2467,MU2467,CES2467,,,,,,,,,,780DD9,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,C,,2026-06-17T09:50:00+00:00,2026-06-17T09:50:00+00:00,,,,Phuket International,Asia/Bangkok,HKT,VTSP,I,,,2026-06-17T12:50:00+00:00,,,,,,Air China,CA,CCA,413,CA413,CCA413,,,,,,,,,,,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:50:00+00:00,2026-06-17T09:50:00+00:00,,,,Nanchang,Asia/Shanghai,KHN,ZSCN,,,,2026-06-17T12:20:00+00:00,,,,,,Air China,CA,CCA,2641,CA2641,CCA2641,,,,,,,,,,,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:45:00+00:00,2026-06-17T09:45:00+00:00,,,,Tianjin Binhai International,Asia/Shanghai,TSN,ZBTJ,2,,9,2026-06-17T12:35:00+00:00,,,,,,LongJiang Airlines,LT,SNG,1325,LT1325,SNG1325,,,,,,,,,,,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:35:00+00:00,2026-06-17T09:35:00+00:00,,,,Wuxi,Asia/Shanghai,WUX,ZSWX,T2,,7,2026-06-17T12:20:00+00:00,,,,,,China Eastern Airlines,MU,CES,2826,MU2826,CES2826,,,,,,,,,,7800CE,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:35:00+00:00,2026-06-17T09:35:00+00:00,,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,,,,2026-06-17T11:25:00+00:00,,,,,,Air China,CA,CCA,8296,CA8296,CCA8296,,,,,,,,,,,
2026-06-17,cancelled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,T2,,,2026-06-17T09:30:00+00:00,2026-06-17T09:30:00+00:00,,,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,2,,,2026-06-17T11:55:00+00:00,,,,,,China Eastern Airlines,MU,CES,9188,MU9188,CES9188,,,,,,,,,,,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:30:00+00:00,2026-06-17T09:30:00+00:00,,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,3,,,2026-06-17T11:30:00+00:00,,,,,,China Eastern Airlines,MU,CES,2457,MU2457,CES2457,,,,,,,,,,781C52,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:30:00+00:00,2026-06-17T09:30:00+00:00,,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,,2026-06-17T12:15:00+00:00,,,,,,China United Airlines,KN,CUA,5131,KN5131,CUA5131,,,,,,,,,,78164B,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:30:00+00:00,2026-06-17T09:30:00+00:00,,,,"Xinzhou Wutaishan Airport
",,WUT,ZBXZ,,,,2026-06-17T11:50:00+00:00,,,,,,Ruili Airlines,DR,RLH,6588,DR6588,RLH6588,,,,,,,,,,,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:30:00+00:00,2026-06-17T09:30:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,63,2026-06-17T11:50:00+00:00,,,,,,Air China,CA,CCA,4319,CA4319,CCA4319,,,,,,,,,,780800,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:30:00+00:00,2026-06-17T09:30:00+00:00,,,,Shanghai,Asia/Shanghai,HFE,ZSOF,,,,2026-06-17T11:30:00+00:00,,,,,,Air China,CA,CCA,2629,CA2629,CCA2629,,,,,,,,,,781F6F,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:25:00+00:00,2026-06-17T09:25:00+00:00,,,,,,JHG,ZPJH,,,,2026-06-17T11:05:00+00:00,,,,,,China Eastern Airlines,MU,CES,6697,MU6697,CES6697,,,,,,,,,,,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:20:00+00:00,2026-06-17T09:20:00+00:00,,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,,2026-06-17T11:50:00+00:00,,,,,,Qingdao Airlines,QW,QDA,9772,QW9772,QDA9772,,,,,,,,,,,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:20:00+00:00,2026-06-17T09:20:00+00:00,,,,Dali,Asia/Shanghai,DLU,ZPDL,,,,2026-06-17T10:45:00+00:00,,,,,,China Eastern Airlines,MU,CES,5778,MU5778,CES5778,,,,,,,,,,780D7C,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:20:00+00:00,2026-06-17T09:20:00+00:00,,,,Altay,Asia/Shanghai,AAT,ZWAT,,,,2026-06-17T12:55:00+00:00,,,,,,Sichuan Airlines,3U,CSC,6575,3U6575,CSC6575,,,,,,,,,,781B42,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,,,2026-06-17T09:15:00+00:00,2026-06-17T09:15:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,,,2026-06-17T15:10:00+00:00,,,,,,Sichuan Airlines,3U,CSC,3961,3U3961,CSC3961,,,,,,,,,,,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:15:00+00:00,2026-06-17T09:15:00+00:00,,,,Shihezi Huayuan Airport,,SHF,ZWHZ,,,,2026-06-17T13:20:00+00:00,,,,,,Chengdu Airlines,EU,UEA,1897,EU1897,UEA1897,,,,,,,,,,7813EA,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:15:00+00:00,2026-06-17T09:15:00+00:00,,,,Lincang,Asia/Shanghai,LNJ,ZPLC,,,,2026-06-17T10:55:00+00:00,,,,,,China Eastern Airlines,MU,CES,9750,MU9750,CES9750,,,,,,,,,,780C60,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:15:00+00:00,2026-06-17T09:15:00+00:00,,,,Fenghuang International (Phoenix International),Asia/Shanghai,SYX,ZJSY,T3,,,2026-06-17T11:35:00+00:00,30.0,,,,,Lucky Air,8L,LKE,9691,8L9691,LKE9691,,,,,,,,,,,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:15:00+00:00,2026-06-17T09:15:00+00:00,,,,Daguocun,Asia/Shanghai,SJW,ZBSJ,T2,,,2026-06-17T11:20:00+00:00,,,,,,Sichuan Airlines,3U,CSC,6851,3U6851,CSC6851,,,,,,,,,,,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:15:00+00:00,2026-06-17T09:15:00+00:00,,,,Taiyuan,Asia/Shanghai,TYN,ZBYN,2,,,2026-06-17T11:15:00+00:00,,,,,,Sichuan Airlines,3U,CSC,6845,3U6845,CSC6845,,,,,,,,,,782193,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-17T09:15:00+00:00,2026-06-17T09:15:00+00:00,,,,Dalian,Asia/Shanghai,DLC,ZYTL,,,,2026-06-17T11:55:00+00:00,,,,,,Sichuan Airlines,3U,CSC,6421,3U6421,CSC6421,,,,,,,,,,781589,
2026-06-17,scheduled,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,1,C,,2026-06-17T09:10:00+00:00,2026-06-17T09:10:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,,,2026-06-17T11:50:00+00:00,,,,,,Air China,CA,CCA,411,CA411,CCA411,,,,,,,,,,,
2026-06-17,scheduled,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-06-17T10:00:00+00:00,2026-06-17T10:00:00+00:00,,,,Moron,Asia/Ulaanbaatar,MXV,ZMMN,,,,2026-06-17T11:00:00+00:00,,,,,,AirMaster,MR,RMX,131,MR131,RMX131,,,,,,,,,,,
2026-06-17,scheduled,,,New Ulaanbaator International Airport,,UBN,ZMCK,,1,,2026-06-17T09:55:00+00:00,2026-06-17T09:55:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,34,,2026-06-17T15:45:00+00:00,,,,,,United Airlines,UA,UAL,6,UA6,UAL6,,,,,,,,,,A126C6,
2026-06-17,scheduled,,,New Ulaanbaator International Airport,,UBN,ZMCK,,1,,2026-06-17T09:55:00+00:00,2026-06-17T09:55:00+00:00,,,,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,34,,2026-06-17T15:45:00+00:00,,,,,,All Nippon Airways,NH,ANA,6463,NH6463,ANA6463,united airlines,ua,ual,6,ua6,ual6,,,,A126C6,
2026-06-17,scheduled,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-06-17T09:15:00+00:00,2026-06-17T09:15:00+00:00,,,,Ulgit,Asia/Hovd,ULG,ZMUL,,,,2026-06-17T09:35:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,67,OM67,MGL67,,,,,,,,,,,
2026-06-17,scheduled,,,Yogyakarta International Airport,,YIA,WAHI,,C11,,2026-06-17T09:05:00+00:00,2026-06-17T09:05:00+00:00,,,,"Sultan Aji Muhamad Sulaiman Airport
",,BPN,WALL,,,7,2026-06-17T12:00:00+00:00,,,,,,Lion Air,JT,LNI,669,JT669,LNI669,,,,,,,,,,,
2026-06-17,scheduled,,,Yogyakarta International Airport,,YIA,WAHI,,C11,,2026-06-17T09:00:00+00:00,2026-06-17T09:00:00+00:00,,,,Sjamsudin Noor,Asia/Makassar,BDJ,WAOO,,,,2026-06-17T11:30:00+00:00,,,,,,Lion Air,JT,LNI,522,JT522,LNI522,,,,,,,,,,,
2026-06-17,scheduled,,,Yogyakarta International Airport,,YIA,WAHI,,,,2026-06-17T08:35:00+00:00,2026-06-17T08:35:00+00:00,,,,"Sultan Aji Muhamad Sulaiman Airport
",,BPN,WALL,,,,2026-06-17T11:25:00+00:00,,,,,,Pelita Air,IP,PAS,647,IP647,PAS647,,,,,,,,,,,
2026-06-17,scheduled,,,Yogyakarta International Airport,,YIA,WAHI,,,,2026-06-17T08:20:00+00:00,2026-06-17T08:20:00+00:00,,,,Cilik Riwut (Tjilik Riwoet),Asia/Pontianak,PKY,WAGG,,,,2026-06-17T09:55:00+00:00,,,,,,Super Air Jet,IU,SJV,386,IU386,SJV386,,,,,,,,,,,
2026-06-17,scheduled,,,Hoskins,Pacific/Port_Moresby,HKN,AYHK,,,,2026-06-17T10:35:00+00:00,2026-06-17T10:35:00+00:00,,,,Rabaul Airport,,RAB,AYTK,,,,2026-06-17T11:30:00+00:00,,,,,,PNG Air,CG,TOK,8722,CG8722,TOK8722,,,,,,,,,,,
2026-06-17,scheduled,,,"Xinzhou Wutaishan Airport
",,WUT,ZBXZ,,1-3,,2026-06-17T09:40:00+00:00,2026-06-17T09:40:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,7,2026-06-17T11:55:00+00:00,35.0,,,,,Shanghai Airlines,FM,CSH,9150,FM9150,CSH9150,,,,,,,,,,780DF8,
2026-06-17,scheduled,,,"Xinzhou Wutaishan Airport
",,WUT,ZBXZ,,1-3,,2026-06-17T09:40:00+00:00,2026-06-17T09:40:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,7,2026-06-17T11:55:00+00:00,35.0,,,,,China Eastern Airlines,MU,CES,8356,MU8356,CES8356,shanghai airlines,fm,csh,9150,fm9150,csh9150,,,,780DF8,
2026-06-17,scheduled,,,"Toowoomba Wellcamp Airport
",,WTB,YBWW,,,,2026-06-17T11:45:00+00:00,2026-06-17T11:45:00+00:00,,,,"Toowoomba Wellcamp Airport
",,WTB,YBWW,,,,2026-06-17T14:15:00+00:00,,,,,,empty,,,,,,,,,,,,,,,7C4E41,
2026-06-17,scheduled,,,Shiyan Wudangshan Airport,,WDS,ZHSY,,"1,2",,2026-06-17T09:30:00+00:00,2026-06-17T09:30:00+00:00,,,,Lishe International Airport,Asia/Shanghai,NGB,ZSNB,2,,,2026-06-17T11:30:00+00:00,80.0,,,,,Spring Airlines,9C,CQH,6225,9C6225,CQH6225,,,,,,,,,,,
