flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-09-25,scheduled,,,Samburu,Africa/Nairobi,UAS,HKSB,,,,2026-09-25T10:15:00+00:00,2026-09-25T10:15:00+00:00,,,,,,MRE,HKMS,,,,2026-09-25T11:25:00+00:00,,,,,,empty,,,2661,,,,,,,,,,,,,
2026-09-25,scheduled,,,Samburu,Africa/Nairobi,UAS,HKSB,,,,2026-09-25T10:15:00+00:00,2026-09-25T10:15:00+00:00,,,,,,MRE,HKMS,,,,2026-09-25T11:25:00+00:00,,,,,,Sky Shuttle Helicopters,A7,HHK,131,A7131,HHK131,,,,,,,,,,,
2026-09-25,scheduled,,,,,MDR,HKMZ,,,,2026-09-25T11:10:00+00:00,2026-09-25T11:10:00+00:00,,,,,,MRE,HKMS,,,,2026-09-25T11:15:00+00:00,,,,,,Safarilink Aviation,F2,XLK,2,F22,XLK2,,,,,,,,,,,
2026-09-25,scheduled,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,C15,0.0,2026-09-25T13:15:00+00:00,2026-09-25T13:15:00+00:00,,2026-09-25T13:15:00+00:00,,Batu Berendam,Asia/Kuala_Lumpur,MKZ,WMKM,,,,2026-09-25T14:10:00+00:00,,,,,,Singapore Airlines,SQ,SIA,8626,SQ8626,SIA8626,,scoot,tr,tgw,420,tr420,tgw420,,,,
2026-09-25,scheduled,,,Abdul Rahman Saleh,Asia/Jakarta,MLG,WARA,,,,2026-09-25T15:10:00+00:00,2026-09-25T15:10:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,2,,,2026-09-25T16:40:00+00:00,,,,,,Batik Air,ID,BTK,6884,ID6884,BTK6884,,,,,,,,,,,
2026-09-25,scheduled,,,Abdul Rahman Saleh,Asia/Jakarta,MLG,WARA,,,,2026-09-25T15:10:00+00:00,2026-09-25T15:10:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,2,,,2026-09-25T16:40:00+00:00,,,,,,Batik Air,ID,BTK,6565,ID6565,BTK6565,,,,,,,,,,,
2026-09-25,scheduled,,,,,MJU,WAFJ,,,,2026-09-25T16:30:00+00:00,2026-09-25T16:30:00+00:00,,,,Hasanudin,Asia/Makassar,UPG,WAAA,,,,2026-09-25T17:35:00+00:00,,,,,,Wings Air,IW,WON,1301,IW1301,WON1301,,,,,,,,,,,
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,3,,0.0,2026-09-25T10:05:00+00:00,2026-09-25T10:05:00+00:00,,2026-09-25T10:05:00+00:00,,Logan International,America/New_York,BOS,KBOS,E,E10,CUS,2026-09-25T12:35:00+00:00,,,,,,American Airlines,AA,AAL,109,AA109,AAL109,,,,,,,,,,,AA28F2
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,3,,0.0,2026-09-25T10:05:00+00:00,2026-09-25T10:05:00+00:00,,2026-09-25T10:05:00+00:00,,Sky Harbor International,America/Phoenix,PHX,KPHX,4,B28,CUST,2026-09-25T13:05:00+00:00,,,,,,American Airlines,AA,AAL,195,AA195,AAL195,,,,,,,,,,,AAD213
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,2,,0.0,2026-09-25T10:00:00+00:00,2026-09-25T10:00:00+00:00,,2026-09-25T10:00:00+00:00,,George Bush Intercontinental,America/Chicago,IAH,KIAH,E,5,F12,2026-09-25T14:15:00+00:00,,,,,,United Airlines,UA,UAL,879,UA879,UAL879,,,,,,,,,,,AAD3C9
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,4,,0.0,2026-09-25T10:00:00+00:00,2026-09-25T10:00:00+00:00,,2026-09-25T10:00:00+00:00,,Bahrain International,Asia/Bahrain,BAH,OBBI,,15,,2026-09-25T18:40:00+00:00,,,,,,Gulf Air,GF,GFA,2,GF2,GFA2,,,,,,,,,,,89408D
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,4,,0.0,2026-09-25T10:00:00+00:00,2026-09-25T10:00:00+00:00,,2026-09-25T10:00:00+00:00,,King Khaled International,Asia/Riyadh,RUH,OERK,2,,A24,2026-09-25T18:40:00+00:00,,,,,,Saudia,SV,SVA,110,SV110,SVA110,,,,,,,,,,,71010F
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,5,,0.0,2026-09-25T10:00:00+00:00,2026-09-25T10:00:00+00:00,,2026-09-25T10:00:00+00:00,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,2,C1,1A,2026-09-26T00:40:00+00:00,,,,,,British Airways,BA,BAW,131,BA131,BAW131,,,,,,,,,,,406F74
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,3,,0.0,2026-09-25T09:55:00+00:00,2026-09-25T09:55:00+00:00,,2026-09-25T09:55:00+00:00,,Los Angeles International,America/Los_Angeles,LAX,KLAX,B,,,2026-09-25T13:10:00+00:00,,,,,,Virgin Atlantic,VS,VIR,7,VS7,VIR7,,,,,,,,,,,
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,4,,0.0,2026-09-25T09:55:00+00:00,2026-09-25T09:55:00+00:00,,2026-09-25T09:55:00+00:00,,Schiphol,Europe/Amsterdam,AMS,EHAM,,D44,,2026-09-25T12:20:00+00:00,,,,,,KLM,KL,KLM,1004,KL1004,KLM1004,,,,,,,,,,,
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,5,,10.0,2026-09-25T09:55:00+00:00,2026-09-25T09:55:00+00:00,,2026-09-25T10:05:00+00:00,,Miami International Airport,America/New_York,MIA,KMIA,,,,2026-09-25T14:30:00+00:00,,,,,,British Airways,BA,BAW,207,BA207,BAW207,,,,,,,,,,,406B21
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,4,,0.0,2026-09-25T09:55:00+00:00,2026-09-25T09:55:00+00:00,,2026-09-25T09:55:00+00:00,,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,1,,11,2026-09-25T13:15:00+00:00,,,,,,Vueling,VY,VLG,6651,VY6651,VLG6651,,,,,,,,,,,345108
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,2,,0.0,2026-09-25T09:55:00+00:00,2026-09-25T09:55:00+00:00,,2026-09-25T09:55:00+00:00,,Arlanda,Europe/Stockholm,ARN,ESSA,5,,4,2026-09-25T13:20:00+00:00,,,,,,SAS,SK,SAS,526,SK526,SAS526,,,,,,,,,,,4CAD94
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,2,,0.0,2026-09-25T09:50:00+00:00,2026-09-25T09:50:00+00:00,,2026-09-25T09:50:00+00:00,,Shannon,Europe/Dublin,SNN,EINN,,,,2026-09-25T11:20:00+00:00,,,,,,Aer Lingus,EI,EIN,381,EI381,EIN381,,,,,,,,,,,4CA9BC
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,2,,0.0,2026-09-25T09:50:00+00:00,2026-09-25T09:50:00+00:00,,2026-09-25T09:50:00+00:00,,Dublin International,Europe/Dublin,DUB,EIDW,2,,5,2026-09-25T11:20:00+00:00,,,,,,Aer Lingus,EI,EIN,155,EI155,EIN155,,,,,,,,,,,4CAD7E
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,5,,0.0,2026-09-25T09:50:00+00:00,2026-09-25T09:50:00+00:00,,2026-09-25T09:50:00+00:00,,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,,S10,19,2026-09-25T11:35:00+00:00,,,,,,British Airways,BA,BAW,53,BA53,BAW53,,,,,,,,,,,407AF2
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,5,,0.0,2026-09-25T09:50:00+00:00,2026-09-25T09:50:00+00:00,,2026-09-25T09:50:00+00:00,,Son Sant Joan Airport,Europe/Madrid,PMI,LEPA,N,,07,2026-09-25T13:20:00+00:00,,,,,,British Airways,BA,BAW,468,BA468,BAW468,,,,,,,,,,,4075FF
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,2,,0.0,2026-09-25T09:45:00+00:00,2026-09-25T09:45:00+00:00,,2026-09-25T09:45:00+00:00,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,3,,06,2026-09-26T00:20:00+00:00,,,,,,Air India,AI,AIC,162,AI162,AIC162,,,,,,,,,,,801600
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,3,,0.0,2026-09-25T09:45:00+00:00,2026-09-25T09:45:00+00:00,,2026-09-25T09:45:00+00:00,,Chicago O'hare International,America/Chicago,ORD,KORD,5,IAB,CUST,2026-09-25T12:25:00+00:00,,,,,,American Airlines,AA,AAL,87,AA87,AAL87,,,,,,,,,,,AB9383
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,2,A5,0.0,2026-09-25T09:45:00+00:00,2026-09-25T09:45:00+00:00,,2026-09-25T09:45:00+00:00,,Dundee,Europe/London,DND,EGPN,,,,2026-09-25T11:45:00+00:00,,,,,,Loganair,LM,LOG,622,LM622,LOG622,,,,,,,,,,,407981
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,5,,0.0,2026-09-25T09:45:00+00:00,2026-09-25T09:45:00+00:00,,2026-09-25T09:45:00+00:00,,Glasgow International,Europe/London,GLA,EGPF,M,,,2026-09-25T11:15:00+00:00,,,,,,British Airways,BA,SHT,1478,BA1478,SHT1478,,,,,,,,,,,4081BD
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,5,,0.0,2026-09-25T09:45:00+00:00,2026-09-25T09:45:00+00:00,,2026-09-25T09:45:00+00:00,,Jomo Kenyatta International,Africa/Nairobi,NBO,HKJK,1A,,,2026-09-25T21:00:00+00:00,,,,,,British Airways,BA,BAW,65,BA65,BAW65,,,,,,,,,,,408092
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,2,,0.0,2026-09-25T09:40:00+00:00,2026-09-25T09:40:00+00:00,,2026-09-25T09:40:00+00:00,,Cairo International Airport,Africa/Cairo,CAI,HECA,3,,,2026-09-25T16:35:00+00:00,,,,,,Egyptair,MS,MSR,784,MS784,MSR784,,,,,,,,,,,010209
2026-09-25,scheduled,,,Heathrow,Europe/London,LHR,EGLL,3,17,0.0,2026-09-25T09:40:00+00:00,2026-09-25T09:40:00+00:00,,2026-09-25T09:40:00+00:00,,Logan International,America/New_York,BOS,KBOS,E,E13,INTL,2026-09-25T12:17:00+00:00,,,,,,Delta Air Lines,DL,DAL,59,DL59,DAL59,,,,,,,,,,,A53612
