flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-09-03,scheduled,,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,2,1-4,,2026-09-03T01:30:00+00:00,2026-09-03T01:30:00+00:00,,2026-09-03T01:30:00+00:00,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,128,12,2026-09-03T08:15:00+00:00,,,,,,jeju air,H1,H1,9848,H19848,H19848,,jeju air,7c,jja,2218,7c2218,jja2218,,,,
2026-09-03,scheduled,,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,2,30-3,,2026-09-03T01:25:00+00:00,2026-09-03T01:25:00+00:00,,2026-09-03T01:25:00+00:00,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,1,11,4,2026-09-03T08:15:00+00:00,,,,,,T'way Air,TW,TWB,14,TW14,TWB14,,,,,,,,,,,
2026-09-03,scheduled,,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,2,,,2026-09-03T01:10:00+00:00,2026-09-03T01:10:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-09-03T07:55:00+00:00,,,,,,Vietnam Airlines,VN,HVN,336,VN336,HVN336,,,,,,,,,,,
2026-09-03,scheduled,,,Da Nang,Asia/Ho_Chi_Minh,DAD,VVDN,2,,,2026-09-03T01:10:00+00:00,2026-09-03T01:10:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,,2026-09-03T07:55:00+00:00,,,,,,All Nippon Airways,NH,ANA,9724,NH9724,ANA9724,,vietnam airlines,vn,hvn,336,vn336,hvn336,,,,
2026-09-03,scheduled,,,Zia International,Asia/Dhaka,DAC,VGHS,1,,,2026-09-03T00:45:00+00:00,2026-09-03T00:45:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,2,,,2026-09-03T03:40:00+00:00,,,,,,Saudia,SV,SVA,805,SV805,SVA805,,,,,,,,,,,7100B3
2026-09-03,scheduled,,,Zia International,Asia/Dhaka,DAC,VGHS,1,,,2026-09-03T00:45:00+00:00,2026-09-03T00:45:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,2,,,2026-09-03T03:40:00+00:00,,,,,,Alitalia,AZ,AZA,5218,AZ5218,AZA5218,,saudia,sv,sva,805,sv805,sva805,,,,7100B3
2026-09-03,scheduled,,,Zia International,Asia/Dhaka,DAC,VGHS,1,,,2026-09-03T00:45:00+00:00,2026-09-03T00:45:00+00:00,,,,King Khaled International,Asia/Riyadh,RUH,OERK,2,,,2026-09-03T03:40:00+00:00,,,,,,Air France,AF,AFR,6390,AF6390,AFR6390,,saudia,sv,sva,805,sv805,sva805,,,,7100B3
2026-09-03,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,T3,,,2026-09-03T02:50:00+00:00,2026-09-03T02:50:00+00:00,,2026-09-03T02:50:00+00:00,,Brussels Airport,Europe/Brussels,BRU,EBBR,,,,2026-09-03T08:20:00+00:00,,,,,,Hainan Airlines,HU,CHH,469,HU469,CHH469,,,,,,,,,,,
2026-09-03,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-09-03T02:35:00+00:00,2026-09-03T02:35:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-09-03T07:30:00+00:00,,,,,,Singapore Airlines,SQ,SIA,819,SQ819,SIA819,,,,,,,,,,,
2026-09-03,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,,,,2026-09-03T02:35:00+00:00,2026-09-03T02:35:00+00:00,,,,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,,,,2026-09-03T04:40:00+00:00,,,,,,Cathay Pacific,CX,CPA,53,CX53,CPA53,,,,,,,,,,,
2026-09-03,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,,,,2026-09-03T02:35:00+00:00,2026-09-03T02:35:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-09-03T05:20:00+00:00,,,,,,Qantas,QF,QFA,7521,QF7521,QFA7521,,,,,,,,,,,
2026-09-03,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,,,,2026-09-03T02:30:00+00:00,2026-09-03T02:30:00+00:00,,,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,,,,2026-09-03T04:00:00+00:00,,,,,,JDL Airlines,JG,JDL,2747,JG2747,JDL2747,,,,,,,,,,,
2026-09-03,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,,,,2026-09-03T02:30:00+00:00,2026-09-03T02:30:00+00:00,,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,,,,2026-09-03T04:00:00+00:00,,,,,,JDL Airlines,JG,JDL,2743,JG2743,JDL2743,,,,,,,,,,,
2026-09-03,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,,,,2026-09-03T02:30:00+00:00,2026-09-03T02:30:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,,,,2026-09-03T05:20:00+00:00,,,,,,China Cargo Airlines,CK,CKK,5062,CK5062,CKK5062,,,,,,,,,,,
2026-09-03,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-09-03T02:25:00+00:00,2026-09-03T02:25:00+00:00,,2026-09-03T02:25:00+00:00,,Barajas,Europe/Madrid,MAD,LEMD,1,,,2026-09-03T09:00:00+00:00,,,,,,Hainan Airlines,HU,CHH,727,HU727,CHH727,,,,,,,,,,,
2026-09-03,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,,,,2026-09-03T02:20:00+00:00,2026-09-03T02:20:00+00:00,,,,Mingaladon,Asia/Yangon,RGN,VYYY,,,,2026-09-03T03:50:00+00:00,,,,,,China Postal Airlines,CF,CYZ,241,CF241,CYZ241,,,,,,,,,,,
2026-09-03,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-09-03T02:15:00+00:00,2026-09-03T02:15:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,281,14,2026-09-03T06:35:00+00:00,,,,,,Asiana Airlines,OZ,AAR,354,OZ354,AAR354,,,,,,,,,,,
2026-09-03,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,,,,2026-09-03T02:10:00+00:00,2026-09-03T02:10:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,,,,2026-09-03T04:10:00+00:00,,,,,,Air Horizont,HT,HAT,3863,HT3863,HAT3863,,,,,,,,,,,
2026-09-03,scheduled,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,T3,,,2026-09-03T02:10:00+00:00,2026-09-03T02:10:00+00:00,,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,2,,,2026-09-03T05:15:00+00:00,,,,,,EVA Air,BR,EVA,678,BR678,EVA678,,,,,,,,,,,
2026-09-03,scheduled,,,Cochin International,Asia/Kolkata,COK,VOCI,3,,,2026-09-03T00:30:00+00:00,2026-09-03T00:30:00+00:00,,2026-09-03T00:30:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,2,,,2026-09-03T07:20:00+00:00,,,,,,AirAsia,AK,AXM,36,AK36,AXM36,,,,,,,,,,,750140
2026-09-03,scheduled,,,Cochin International,Asia/Kolkata,COK,VOCI,3,,,2026-09-03T00:25:00+00:00,2026-09-03T00:25:00+00:00,,2026-09-03T05:35:00+00:00,,Dubai,Asia/Dubai,DXB,OMDB,1,,4,2026-09-03T03:15:00+00:00,310.0,,,,,SpiceJet,SG,SEJ,5118,SG5118,SEJ5118,,,,,,,,,,,
2026-09-03,scheduled,,,Cochin International,Asia/Kolkata,COK,VOCI,3,,,2026-09-03T00:20:00+00:00,2026-09-03T00:20:00+00:00,,2026-09-03T00:20:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-09-03T07:10:00+00:00,,,,,,Malaysia Airlines,MH,MAS,109,MH109,MAS109,,,,,,,,,,,
2026-09-03,scheduled,,,Cochin International,Asia/Kolkata,COK,VOCI,3,,,2026-09-03T00:20:00+00:00,2026-09-03T00:20:00+00:00,,2026-09-03T00:20:00+00:00,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,,,2026-09-03T07:10:00+00:00,,,,,,Thai Airways,TG,THA,5005,TG5005,THA5005,,malaysia airlines,mh,mas,109,mh109,mas109,,,,
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D11,,2026-09-03T07:05:00+00:00,2026-09-03T07:05:00+00:00,,2026-09-03T07:05:00+00:00,,Palmerston North,Pacific/Auckland,PMR,NZPM,,,,2026-09-03T08:25:00+00:00,,,,,,Air New Zealand,NZ,ANZ,5184,NZ5184,ANZ5184,,,,,,,,,,,C82284
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D20,,2026-09-03T07:00:00+00:00,2026-09-03T07:00:00+00:00,,2026-09-03T07:00:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,16,,2026-09-03T07:50:00+00:00,,,,,,Air New Zealand,NZ,ANZ,332,NZ332,ANZ332,,,,,,,,,,,C81E2C
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D20,,2026-09-03T07:00:00+00:00,2026-09-03T07:00:00+00:00,,2026-09-03T07:00:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,16,,2026-09-03T07:50:00+00:00,,,,,,Etihad Airways,EY,ETD,4500,EY4500,ETD4500,,air new zealand,nz,anz,332,nz332,anz332,,,,C81E2C
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D12,,2026-09-03T07:00:00+00:00,2026-09-03T07:00:00+00:00,,2026-09-03T07:00:00+00:00,,Hamilton,Pacific/Auckland,HLZ,NZHN,,,,2026-09-03T08:50:00+00:00,,,,,,Air New Zealand,NZ,ANZ,5618,NZ5618,ANZ5618,,,,,,,,,,,C8200A
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D22,,2026-09-03T06:45:00+00:00,2026-09-03T06:45:00+00:00,,2026-09-03T06:45:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,,,2026-09-03T07:35:00+00:00,,,,,,Jetstar,JQ,JST,288,JQ288,JST288,,,,,,,,,,,
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D22,,2026-09-03T06:45:00+00:00,2026-09-03T06:45:00+00:00,,2026-09-03T06:45:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,,,2026-09-03T07:35:00+00:00,,,,,,Qantas,QF,QFA,5813,QF5813,QFA5813,,jetstar,jq,jst,288,jq288,jst288,,,,
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D22,,2026-09-03T06:45:00+00:00,2026-09-03T06:45:00+00:00,,2026-09-03T06:45:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,,,2026-09-03T07:35:00+00:00,,,,,,Fiji Airways,FJ,FJI,5554,FJ5554,FJI5554,,jetstar,jq,jst,288,jq288,jst288,,,,
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D22,,2026-09-03T06:45:00+00:00,2026-09-03T06:45:00+00:00,,2026-09-03T06:45:00+00:00,,Wellington International,Pacific/Auckland,WLG,NZWN,,,,2026-09-03T07:35:00+00:00,,,,,,Emirates,EK,UAE,7554,EK7554,UAE7554,,jetstar,jq,jst,288,jq288,jst288,,,,
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D18,,2026-09-03T06:45:00+00:00,2026-09-03T06:45:00+00:00,,2026-09-03T06:45:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-03T08:10:00+00:00,,,,,,Air New Zealand,NZ,ANZ,584,NZ584,ANZ584,,,,,,,,,,,C82089
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D18,,2026-09-03T06:45:00+00:00,2026-09-03T06:45:00+00:00,,2026-09-03T06:45:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-03T08:10:00+00:00,,,,,,Asiana Airlines,OZ,AAR,6548,OZ6548,AAR6548,,air new zealand,nz,anz,584,nz584,anz584,,,,C82089
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D18,,2026-09-03T06:45:00+00:00,2026-09-03T06:45:00+00:00,,2026-09-03T06:45:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-03T08:10:00+00:00,,,,,,Turkish Airlines,TK,THY,8752,TK8752,THY8752,,air new zealand,nz,anz,584,nz584,anz584,,,,C82089
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D18,,2026-09-03T06:45:00+00:00,2026-09-03T06:45:00+00:00,,2026-09-03T06:45:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-03T08:10:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4364,SQ4364,SIA4364,,air new zealand,nz,anz,584,nz584,anz584,,,,C82089
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D18,,2026-09-03T06:45:00+00:00,2026-09-03T06:45:00+00:00,,2026-09-03T06:45:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-03T08:10:00+00:00,,,,,,Qantas,QF,QFA,8544,QF8544,QFA8544,,air new zealand,nz,anz,584,nz584,anz584,,,,C82089
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D18,,2026-09-03T06:45:00+00:00,2026-09-03T06:45:00+00:00,,2026-09-03T06:45:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-03T08:10:00+00:00,,,,,,Asiana Airlines,OZ,AAR,6556,OZ6556,AAR6556,,air new zealand,nz,anz,584,nz584,anz584,,,,C82089
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D18,,2026-09-03T06:45:00+00:00,2026-09-03T06:45:00+00:00,,2026-09-03T06:45:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-03T08:10:00+00:00,,,,,,All Nippon Airways,NH,ANA,7955,NH7955,ANA7955,,air new zealand,nz,anz,584,nz584,anz584,,,,C82089
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D18,,2026-09-03T06:45:00+00:00,2026-09-03T06:45:00+00:00,,2026-09-03T06:45:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-03T08:10:00+00:00,,,,,,Etihad Airways,EY,ETD,4497,EY4497,ETD4497,,air new zealand,nz,anz,584,nz584,anz584,,,,C82089
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D18,,2026-09-03T06:45:00+00:00,2026-09-03T06:45:00+00:00,,2026-09-03T06:45:00+00:00,,Auckland International,Pacific/Auckland,AKL,NZAA,D,30,2,2026-09-03T08:10:00+00:00,,,,,,EVA Air,BR,EVA,3260,BR3260,EVA3260,,air new zealand,nz,anz,584,nz584,anz584,,,,C82089
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D14,,2026-09-03T06:35:00+00:00,2026-09-03T06:35:00+00:00,,2026-09-03T06:45:00+00:00,,Invercargill,Pacific/Auckland,IVC,NZNV,,2,,2026-09-03T08:05:00+00:00,10.0,,,,,Air New Zealand,NZ,ANZ,5703,NZ5703,ANZ5703,,,,,,,,,,,C82986
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D8,,2026-09-03T06:30:00+00:00,2026-09-03T06:30:00+00:00,,2026-09-03T06:30:00+00:00,,Dunedin International,Pacific/Auckland,DUD,NZDN,,11,,2026-09-03T07:40:00+00:00,,,,,,Air New Zealand,NZ,ANZ,5741,NZ5741,ANZ5741,,,,,,,,,,,C821BA
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,D8,,2026-09-03T06:30:00+00:00,2026-09-03T06:30:00+00:00,,2026-09-03T06:30:00+00:00,,Dunedin International,Pacific/Auckland,DUD,NZDN,,11,,2026-09-03T07:40:00+00:00,,,,,,Etihad Airways,EY,ETD,4495,EY4495,ETD4495,,air new zealand,nz,anz,5741,nz5741,anz5741,,,,C821BA
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I27,,2026-09-03T06:30:00+00:00,2026-09-03T06:30:00+00:00,,2026-09-03T06:30:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,B1,3,2026-09-03T08:10:00+00:00,,,,,,Air New Zealand,NZ,ANZ,221,NZ221,ANZ221,,,,,,,,,,,C82953
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I27,,2026-09-03T06:30:00+00:00,2026-09-03T06:30:00+00:00,,2026-09-03T06:30:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,B1,3,2026-09-03T08:10:00+00:00,,,,,,Virgin Australia,VA,VOZ,7121,VA7121,VOZ7121,,air new zealand,nz,anz,221,nz221,anz221,,,,C82953
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I27,,2026-09-03T06:30:00+00:00,2026-09-03T06:30:00+00:00,,2026-09-03T06:30:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,B1,3,2026-09-03T08:10:00+00:00,,,,,,United Airlines,UA,UAL,6779,UA6779,UAL6779,,air new zealand,nz,anz,221,nz221,anz221,,,,C82953
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I27,,2026-09-03T06:30:00+00:00,2026-09-03T06:30:00+00:00,,2026-09-03T06:30:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,B1,3,2026-09-03T08:10:00+00:00,,,,,,Turkish Airlines,TK,THY,8765,TK8765,THY8765,,air new zealand,nz,anz,221,nz221,anz221,,,,C82953
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I27,,2026-09-03T06:30:00+00:00,2026-09-03T06:30:00+00:00,,2026-09-03T06:30:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,B1,3,2026-09-03T08:10:00+00:00,,,,,,Thai Airways,TG,THA,4820,TG4820,THA4820,,air new zealand,nz,anz,221,nz221,anz221,,,,C82953
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I27,,2026-09-03T06:30:00+00:00,2026-09-03T06:30:00+00:00,,2026-09-03T06:30:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,B1,3,2026-09-03T08:10:00+00:00,,,,,,Singapore Airlines,SQ,SIA,4317,SQ4317,SIA4317,,air new zealand,nz,anz,221,nz221,anz221,,,,C82953
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I27,,2026-09-03T06:30:00+00:00,2026-09-03T06:30:00+00:00,,2026-09-03T06:30:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,B1,3,2026-09-03T08:10:00+00:00,,,,,,Asiana Airlines,OZ,AAR,6553,OZ6553,AAR6553,,air new zealand,nz,anz,221,nz221,anz221,,,,C82953
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I27,,2026-09-03T06:30:00+00:00,2026-09-03T06:30:00+00:00,,2026-09-03T06:30:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,B1,3,2026-09-03T08:10:00+00:00,,,,,,All Nippon Airways,NH,ANA,7967,NH7967,ANA7967,,air new zealand,nz,anz,221,nz221,anz221,,,,C82953
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I27,,2026-09-03T06:30:00+00:00,2026-09-03T06:30:00+00:00,,2026-09-03T06:30:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,B1,3,2026-09-03T08:10:00+00:00,,,,,,Etihad Airways,EY,ETD,4413,EY4413,ETD4413,,air new zealand,nz,anz,221,nz221,anz221,,,,C82953
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I27,,2026-09-03T06:30:00+00:00,2026-09-03T06:30:00+00:00,,2026-09-03T06:30:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,B1,3,2026-09-03T08:10:00+00:00,,,,,,Air China,CA,CCA,5123,CA5123,CCA5123,,air new zealand,nz,anz,221,nz221,anz221,,,,C82953
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I27,,2026-09-03T06:30:00+00:00,2026-09-03T06:30:00+00:00,,2026-09-03T06:30:00+00:00,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,1,B1,3,2026-09-03T08:10:00+00:00,,,,,,Air India,AI,AIC,6275,AI6275,AIC6275,,air new zealand,nz,anz,221,nz221,anz221,,,,C82953
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,,,2026-09-03T06:25:00+00:00,2026-09-03T06:25:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,,,,2026-09-03T07:40:00+00:00,,,,,,Qantas,QF,QFA,7524,QF7524,QFA7524,,,,,,,,,,,
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I30,,2026-09-03T06:20:00+00:00,2026-09-03T06:20:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,11,,2026-09-03T08:10:00+00:00,,,,,,Qantas,QF,QFA,168,QF168,QFA168,,,,,,,,,,,
2026-09-03,scheduled,,,Christchurch International,Pacific/Auckland,CHC,NZCH,,I30,,2026-09-03T06:20:00+00:00,2026-09-03T06:20:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,2,11,,2026-09-03T08:10:00+00:00,,,,,,IndiGo,6E,IGO,4966,6E4966,IGO4966,,qantas,qf,qfa,168,qf168,qfa168,,,,
