flight_date,flight_status,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,aircraft,flight.codeshared
2026-06-19,scheduled,,Port Hedland,Australia/Perth,PHE,YPPD,,,,2026-06-19T08:25:00+00:00,2026-06-19T08:25:00+00:00,,,,Perth International,Australia/Perth,PER,YPPH,3,35,,2026-06-19T10:45:00+00:00,,,,,,Qantas,QF,QFA,1639,QF1639,QFA1639,,,,,,,,,,,,
2026-06-19,scheduled,,Port Hedland,Australia/Perth,PHE,YPPD,,,,2026-06-19T08:25:00+00:00,2026-06-19T08:25:00+00:00,,,,Perth International,Australia/Perth,PER,YPPH,3,35,,2026-06-19T10:45:00+00:00,,,,,,Air New Zealand,NZ,ANZ,7545,NZ7545,ANZ7545,qantas,qf,qfa,1639,qf1639,qfa1639,,,,,,
2026-06-19,scheduled,,Pangkalpinang,Asia/Jakarta,PGK,WIKK,,,,2026-06-19T07:50:00+00:00,2026-06-19T07:50:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,1,,,2026-06-19T08:50:00+00:00,,,,,,Sriwijaya Air,SJ,SJY,75,SJ75,SJY75,,,,,,,,,,,,
2026-06-19,scheduled,,Pangkalpinang,Asia/Jakarta,PGK,WIKK,,,,2026-06-19T07:45:00+00:00,2026-06-19T07:45:00+00:00,,,,Bulutumbang,Asia/Jakarta,TJQ,WIKD,,,,2026-06-19T08:30:00+00:00,,,,,,Super Air Jet,IU,SJV,302,IU302,SJV302,,,,,,,,,,,,
2026-06-19,scheduled,,Peshawar,Asia/Karachi,PEW,OPPS,,,,2026-06-19T05:40:00+00:00,2026-06-19T05:40:00+00:00,,,,Seeb,Asia/Muscat,MCT,OOMS,,,,2026-06-19T07:30:00+00:00,,,,,,SalamAir,OV,OMS,598,OV598,OMS598,,,,,,,,,,,,
2026-06-19,scheduled,,Peshawar,Asia/Karachi,PEW,OPPS,,,,2026-06-19T05:40:00+00:00,2026-06-19T05:40:00+00:00,,,,Seeb,Asia/Muscat,MCT,OOMS,,,,2026-06-19T07:30:00+00:00,,,,,,Oman Air,WY,OMA,5224,WY5224,OMA5224,salamair,ov,oms,598,ov598,oms598,,,,,,
2026-06-19,scheduled,,Perth International,Australia/Perth,PER,YPPH,3,17,,2026-06-19T09:05:00+00:00,2026-06-19T09:05:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,7,Q2,2026-06-19T15:10:00+00:00,,,,,,Qantas,QF,QFA,644,QF644,QFA644,,,,,,,,,,,,
2026-06-19,scheduled,,Perth International,Australia/Perth,PER,YPPH,3,17,,2026-06-19T09:05:00+00:00,2026-06-19T09:05:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,7,Q2,2026-06-19T15:10:00+00:00,,,,,,AlphaSky,AS,JAG,5095,AS5095,JAG5095,qantas,qf,qfa,644,qf644,qfa644,,,,,,
2026-06-19,scheduled,,Perth International,Australia/Perth,PER,YPPH,3,17,,2026-06-19T09:05:00+00:00,2026-06-19T09:05:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,7,Q2,2026-06-19T15:10:00+00:00,,,,,,Air New Zealand,NZ,ANZ,7301,NZ7301,ANZ7301,qantas,qf,qfa,644,qf644,qfa644,,,,,,
2026-06-19,scheduled,,Perth International,Australia/Perth,PER,YPPH,3,17,,2026-06-19T09:05:00+00:00,2026-06-19T09:05:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,7,Q2,2026-06-19T15:10:00+00:00,,,,,,Emirates,EK,UAE,5574,EK5574,UAE5574,qantas,qf,qfa,644,qf644,qfa644,,,,,,
2026-06-19,scheduled,,Perth International,Australia/Perth,PER,YPPH,3,17,,2026-06-19T09:05:00+00:00,2026-06-19T09:05:00+00:00,,,,Sydney Kingsford Smith Airport,Australia/Sydney,SYD,YSSY,3,7,Q2,2026-06-19T15:10:00+00:00,,,,,,IndiGo,6E,IGO,4853,6E4853,IGO4853,qantas,qf,qfa,644,qf644,qfa644,,,,,,
2026-06-19,scheduled,,Perth International,Australia/Perth,PER,YPPH,2,,,2026-06-19T08:40:00+00:00,2026-06-19T08:40:00+00:00,,,,Albany,Australia/Perth,ALH,YABA,,,,2026-06-19T09:50:00+00:00,4.0,,,,,Rex,ZL,RXA,2113,ZL2113,RXA2113,,,,,,,,,,7C5950,,
2026-06-19,scheduled,,Perth International,Australia/Perth,PER,YPPH,,,,2026-06-19T08:30:00+00:00,2026-06-19T08:30:00+00:00,,,,Laverton,Australia/Perth,LVO,YLTN,,,,2026-06-19T10:25:00+00:00,,,,,,empty,,,1931,,,,,,,,,,,,,,
2026-06-19,scheduled,,Perth International,Australia/Perth,PER,YPPH,,,,2026-06-19T08:30:00+00:00,2026-06-19T08:30:00+00:00,,,,Geraldton,Australia/Perth,GET,YGEL,,,,2026-06-19T09:10:00+00:00,,,,,,empty,,,,,,,,,,,,,,,7CAF5F,,
2026-06-19,scheduled,,Perth International,Australia/Perth,PER,YPPH,1,46,,2026-06-19T08:20:00+00:00,2026-06-19T08:20:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,3,10,4,2026-06-19T13:55:00+00:00,,,,,,Virgin Australia,VA,VOZ,684,VA684,VOZ684,,,,,,,,,,7C7BCE,,
2026-06-19,scheduled,,Perth International,Australia/Perth,PER,YPPH,1,46,,2026-06-19T08:20:00+00:00,2026-06-19T08:20:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,3,10,4,2026-06-19T13:55:00+00:00,,,,,,Singapore Airlines,SQ,SIA,6965,SQ6965,SIA6965,virgin australia,va,voz,684,va684,voz684,,,,7C7BCE,,
2026-06-19,scheduled,,Perth International,Australia/Perth,PER,YPPH,1,46,,2026-06-19T08:20:00+00:00,2026-06-19T08:20:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,3,10,4,2026-06-19T13:55:00+00:00,,,,,,Qatar Airways,QR,QTR,7194,QR7194,QTR7194,virgin australia,va,voz,684,va684,voz684,,,,7C7BCE,,
2026-06-19,scheduled,,Perth International,Australia/Perth,PER,YPPH,2,,,2026-06-19T08:15:00+00:00,2026-06-19T08:15:00+00:00,,,,Esperance,Australia/Perth,EPR,YESP,,,,2026-06-19T09:50:00+00:00,,,,,,Rex,ZL,RXA,2357,ZL2357,RXA2357,,,,,,,,,,7C6C24,,
2026-06-19,scheduled,,Perth International,Australia/Perth,PER,YPPH,4,12,,2026-06-19T08:10:00+00:00,2026-06-19T08:10:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,1,,,2026-06-19T13:40:00+00:00,,,,,,Qantas,QF,QFA,762,QF762,QFA762,,,,,,,,,,,,
2026-06-19,scheduled,,Perth International,Australia/Perth,PER,YPPH,4,12,,2026-06-19T08:10:00+00:00,2026-06-19T08:10:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,1,,,2026-06-19T13:40:00+00:00,,,,,,Emirates,EK,UAE,5424,EK5424,UAE5424,qantas,qf,qfa,762,qf762,qfa762,,,,,,
2026-06-19,scheduled,,Perth International,Australia/Perth,PER,YPPH,4,12,,2026-06-19T08:10:00+00:00,2026-06-19T08:10:00+00:00,,,,Melbourne - Tullamarine Airport,Australia/Melbourne,MEL,YMML,1,,,2026-06-19T13:40:00+00:00,,,,,,Air New Zealand,NZ,ANZ,7298,NZ7298,ANZ7298,qantas,qf,qfa,762,qf762,qfa762,,,,,,
2026-06-19,scheduled,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,,,2026-06-19T09:05:00+00:00,2026-06-19T09:05:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,2,,,2026-06-19T10:10:00+00:00,,,,,,AirAsia,AK,AXM,6143,AK6143,AXM6143,,,,,,,,,,7503F6,,
2026-06-19,scheduled,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,,,2026-06-19T08:55:00+00:00,2026-06-19T08:55:00+00:00,,,,Sultan Ismail Petra,Asia/Kuala_Lumpur,KBR,WMKC,,,,2026-06-19T09:55:00+00:00,,,,,,Firefly,FY,FFM,2446,FY2446,FFM2446,,,,,,,,,,,,
2026-06-19,scheduled,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,,,2026-06-19T08:55:00+00:00,2026-06-19T08:55:00+00:00,,,,Sultan Ismail Petra,Asia/Kuala_Lumpur,KBR,WMKC,,,,2026-06-19T09:55:00+00:00,,,,,,Malaysia Airlines,MH,MAS,5431,MH5431,MAS5431,firefly,fy,ffm,2446,fy2446,ffm2446,,,,,,
2026-06-19,scheduled,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,A5,,2026-06-19T08:55:00+00:00,2026-06-19T08:55:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,,49,2026-06-19T13:00:00+00:00,,,,,,China Southern Airlines,CZ,CSN,396,CZ396,CSN396,,,,,,,,,,,,
2026-06-19,scheduled,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,A5,,2026-06-19T08:55:00+00:00,2026-06-19T08:55:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,,49,2026-06-19T13:00:00+00:00,,,,,,Malaysia Airlines,MH,MAS,4476,MH4476,MAS4476,china southern airlines,cz,csn,396,cz396,csn396,,,,,,
2026-06-19,scheduled,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,B3,,2026-06-19T08:50:00+00:00,2026-06-19T08:50:00+00:00,,,,Sultan Abdul Aziz Shah,Asia/Kuala_Lumpur,SZB,WMSA,,,,2026-06-19T09:50:00+00:00,,,,,,Batik Air Malaysia,OD,MXD,1165,OD1165,MXD1165,,,,,,,,,,,,
2026-06-19,scheduled,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,,,2026-06-19T08:30:00+00:00,2026-06-19T08:30:00+00:00,,,,,,KNO,WIMM,,,,2026-06-19T08:20:00+00:00,,,,,,AirAsia,AK,AXM,107,AK107,AXM107,,,,,,,,,,8A0442,,
2026-06-19,scheduled,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,,,2026-06-19T08:30:00+00:00,2026-06-19T08:30:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,12,2026-06-19T13:40:00+00:00,,,,,,Shanghai Airlines,FM,CSH,878,FM878,CSH878,,,,,,,,,,,,
2026-06-19,scheduled,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,,,2026-06-19T08:30:00+00:00,2026-06-19T08:30:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,,12,2026-06-19T13:40:00+00:00,,,,,,China Eastern Airlines,MU,CES,8598,MU8598,CES8598,shanghai airlines,fm,csh,878,fm878,csh878,,,,,,
2026-06-19,scheduled,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,,,2026-06-19T08:30:00+00:00,2026-06-19T08:30:00+00:00,,,,Madras International (Meenambakkam),Asia/Kolkata,MAA,VOMM,2,,,2026-06-19T09:25:00+00:00,10.0,,,,,IndiGo,6E,IGO,1046,6E1046,IGO1046,,,,,,,,,,8016E0,,
2026-06-19,scheduled,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,,,2026-06-19T08:15:00+00:00,2026-06-19T08:15:00+00:00,,,,,,KNO,WIMM,,,,2026-06-19T08:00:00+00:00,,,,,,My Indo Airlines,3Y,MYU,224,3Y224,MYU224,,,,,,,,,,,,
2026-06-19,scheduled,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,,,2026-06-19T08:15:00+00:00,2026-06-19T08:15:00+00:00,,,,Sultan Abdul Aziz Shah,Asia/Kuala_Lumpur,SZB,WMSA,,,,2026-06-19T09:15:00+00:00,,,,,,Firefly,FY,FFM,1431,FY1431,FFM1431,,,,,,,,,,,,
2026-06-19,scheduled,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,,,2026-06-19T08:15:00+00:00,2026-06-19T08:15:00+00:00,,,,Sultan Abdul Aziz Shah,Asia/Kuala_Lumpur,SZB,WMSA,,,,2026-06-19T09:15:00+00:00,,,,,,Malaysia Airlines,MH,MAS,5379,MH5379,MAS5379,firefly,fy,ffm,1431,fy1431,ffm1431,,,,,,
2026-06-19,scheduled,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,,,2026-06-19T08:10:00+00:00,2026-06-19T08:10:00+00:00,,,,Soekarno-Hatta International,Asia/Jakarta,CGK,WIII,2,,,2026-06-19T09:30:00+00:00,,,,,,AirAsia,AK,AXM,1573,AK1573,AXM1573,,,,,,,,,,750288,,
2026-06-19,scheduled,,Penang International,Asia/Kuala_Lumpur,PEN,WMKP,,,,2026-06-19T08:10:00+00:00,2026-06-19T08:10:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,2,J18,,2026-06-19T09:10:00+00:00,,,,,,AirAsia,AK,AXM,6123,AK6123,AXM6123,,,,,,,,,,750436,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,2,,,2026-06-19T09:00:00+00:00,2026-06-19T09:00:00+00:00,,,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,2,,,2026-06-19T10:55:00+00:00,,,,,,China Eastern Airlines,MU,CES,5104,MU5104,CES5104,,,,,,,,,,781335,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-06-19T09:00:00+00:00,2026-06-19T09:00:00+00:00,,,,Wenzhou,Asia/Shanghai,WNZ,ZSWZ,2,,25,2026-06-19T11:25:00+00:00,,,,,,Air China,CA,CCA,1567,CA1567,CCA1567,,,,,,,,,,780525,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,H22,,2026-06-19T09:00:00+00:00,2026-06-19T09:00:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,,2026-06-19T11:55:00+00:00,,,,,,Air China,CA,CCA,741,CA741,CCA741,,,,,,,,,,,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-06-19T09:00:00+00:00,2026-06-19T09:00:00+00:00,,,,Xiangfan,Asia/Shanghai,XFN,ZHXF,,,,2026-06-19T11:00:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,9151,ZH9151,CSZ9151,,,,,,,,,,,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,2,E,,2026-06-19T09:00:00+00:00,2026-06-19T09:00:00+00:00,,,,Haikou,Asia/Shanghai,HAK,ZJHK,2,,9,2026-06-19T12:45:00+00:00,,,,,,Hainan Airlines,HU,CHH,7482,HU7482,CHH7482,,,,,,,,,,7820FA,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-06-19T09:00:00+00:00,2026-06-19T09:00:00+00:00,,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,2,,,2026-06-19T12:00:00+00:00,,,,,,Air China,CA,CCA,4184,CA4184,CCA4184,,,,,,,,,,78235E,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-06-19T09:00:00+00:00,2026-06-19T09:00:00+00:00,,,,Shiyan Wudangshan Airport,,WDS,ZHSY,,,,2026-06-19T11:15:00+00:00,,,,,,Air China,CA,CCA,1923,CA1923,CCA1923,,,,,,,,,,,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-06-19T09:00:00+00:00,2026-06-19T09:00:00+00:00,,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,,2026-06-19T10:30:00+00:00,,,,,,Air China,CA,CCA,1575,CA1575,CCA1575,,,,,,,,,,,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-06-19T09:00:00+00:00,2026-06-19T09:00:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-06-19T12:35:00+00:00,,,,,,Air China,CA,CCA,1367,CA1367,CCA1367,,,,,,,,,,,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-06-19T09:00:00+00:00,2026-06-19T09:00:00+00:00,,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,3,,,2026-06-19T12:20:00+00:00,,,,,,Air China,CA,CCA,1321,CA1321,CCA1321,,,,,,,,,,,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-06-19T09:00:00+00:00,2026-06-19T09:00:00+00:00,,,,Xianyang,Asia/Shanghai,XIY,ZLXY,2,,,2026-06-19T11:15:00+00:00,,,,,,Air China,CA,CCA,1289,CA1289,CCA1289,,,,,,,,,,782312,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-06-19T08:55:00+00:00,2026-06-19T08:55:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,,,,2026-06-19T15:05:00+00:00,,,,,,Singapore Airlines,SQ,SIA,805,SQ805,SIA805,,,,,,,,,,,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,2,E,,2026-06-19T08:55:00+00:00,2026-06-19T08:55:00+00:00,,,,Fuzhou,Asia/Shanghai,FOC,ZSFZ,,,,2026-06-19T11:50:00+00:00,,,,,,Hainan Airlines,HU,CHH,7195,HU7195,CHH7195,,,,,,,,,,7812E6,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,2,,,2026-06-19T08:50:00+00:00,2026-06-19T08:50:00+00:00,,,,Houari Boumediene,Africa/Algiers,ALG,DAAG,4,,,2026-06-19T15:35:00+00:00,,,,,,Air Algerie,AH,DAH,3061,AH3061,DAH3061,,,,,,,,,,,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-06-19T08:45:00+00:00,2026-06-19T08:45:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-19T11:40:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,9195,ZH9195,CSZ9195,,,,,,,,,,,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-06-19T08:45:00+00:00,2026-06-19T08:45:00+00:00,,,,Chengdu Tianfu International Airport,Asia/Chongqing,TFU,ZUTF,2,,,2026-06-19T11:40:00+00:00,,,,,,Air China,CA,CCA,3569,CA3569,CCA3569,shenzhen airlines,zh,csz,9195,zh9195,csz9195,,,,,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,2,E,,2026-06-19T08:45:00+00:00,2026-06-19T08:45:00+00:00,,,,Shanghai Hongqiao International,Asia/Shanghai,SHA,ZSSS,2,,,2026-06-19T10:55:00+00:00,,,,,,Hainan Airlines,HU,CHH,7603,HU7603,CHH7603,,,,,,,,,,781003,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,2,D09,,2026-06-19T08:45:00+00:00,2026-06-19T08:45:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,4,2026-06-19T12:45:00+00:00,,,,,,Hainan Airlines,HU,CHH,473,HU473,CHH473,,,,,,,,,,,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-06-19T08:45:00+00:00,2026-06-19T08:45:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-06-19T11:45:00+00:00,,,,,,Air China,CA,CCA,1429,CA1429,CCA1429,,,,,,,,,,782211,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-06-19T08:45:00+00:00,2026-06-19T08:45:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-06-19T11:45:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,1429,ZH1429,CSZ1429,air china,ca,cca,1429,ca1429,cca1429,,,,782211,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-06-19T08:45:00+00:00,2026-06-19T08:45:00+00:00,,,,Chongqing Jiangbei International,Asia/Shanghai,CKG,ZUCK,3,,,2026-06-19T11:45:00+00:00,,,,,,Shandong Airlines,SC,CDG,5029,SC5029,CDG5029,air china,ca,cca,1429,ca1429,cca1429,,,,782211,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,,,2026-06-19T08:40:00+00:00,2026-06-19T08:40:00+00:00,,,,,,RLK,ZBYZ,,,,2026-06-19T10:20:00+00:00,,,,,,Air China,CA,CCA,1147,CA1147,CCA1147,,,,,,,,,,7807C9,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,H17,,2026-06-19T08:40:00+00:00,2026-06-19T08:40:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,7,2026-06-19T12:40:00+00:00,,,,,,Air China,CA,CCA,927,CA927,CCA927,,,,,,,,,,,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,H17,,2026-06-19T08:40:00+00:00,2026-06-19T08:40:00+00:00,,,,Kansai International,Asia/Tokyo,KIX,RJBB,1,,7,2026-06-19T12:40:00+00:00,,,,,,All Nippon Airways,NH,ANA,5722,NH5722,ANA5722,air china,ca,cca,927,ca927,cca927,,,,,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,H19,,2026-06-19T08:40:00+00:00,2026-06-19T08:40:00+00:00,,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-06-19T10:50:00+00:00,,,,,,Air China,CA,CCA,901,CA901,CCA901,,,,,,,,,,,,
2026-06-19,scheduled,,Beijing Capital International,Asia/Shanghai,PEK,ZBAA,3,H19,,2026-06-19T08:40:00+00:00,2026-06-19T08:40:00+00:00,,,,New Ulaanbaator International Airport,,UBN,ZMCK,,,,2026-06-19T10:50:00+00:00,,,,,,MIAT Mongolian Airlines,OM,MGL,5224,OM5224,MGL5224,air china,ca,cca,901,ca901,cca901,,,,,,
