flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24
2026-07-18,scheduled,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,,,,2026-07-18T00:05:00+00:00,2026-07-18T00:05:00+00:00,,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,,,,2026-07-18T02:10:00+00:00,,,,,,SF Airlines,O3,CSS,7409,O37409,CSS7409,,,,,,,,,,,
2026-07-18,scheduled,,,Shuangliu,Asia/Shanghai,CTU,ZUUU,,,,2026-07-18T00:05:00+00:00,2026-07-18T00:05:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-07-18T02:45:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9095,CF9095,CYZ9095,,,,,,,,,,,
2026-07-18,scheduled,,,Changsha,Asia/Shanghai,CSX,ZGHA,2,,,2026-07-18T00:05:00+00:00,2026-07-18T00:05:00+00:00,,,,Singapore Changi,Asia/Singapore,SIN,WSSS,1,,,2026-07-18T04:40:00+00:00,,,,,,Scoot,TR,TGW,125,TR125,TGW125,,,,,,,,,,,
2026-07-18,scheduled,,,Mactan-Cebu International,Asia/Manila,CEB,RPVM,1,,,2026-07-18T00:05:00+00:00,2026-07-18T00:05:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,2,,,2026-07-18T01:25:00+00:00,,,,,,Philippine Airlines,PR,PAL,2860,PR2860,PAL2860,,,,,,,,,,,
2026-07-18,scheduled,,,Mactan-Cebu International,Asia/Manila,CEB,RPVM,1,,,2026-07-18T00:05:00+00:00,2026-07-18T00:05:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,2,,,2026-07-18T01:25:00+00:00,,,,,,Vietnam Airlines,VN,HVN,3974,VN3974,HVN3974,,philippine airlines,pr,pal,2860,pr2860,pal2860,,,,
2026-07-18,scheduled,,,Mactan-Cebu International,Asia/Manila,CEB,RPVM,1,,,2026-07-18T00:05:00+00:00,2026-07-18T00:05:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,2,,,2026-07-18T01:25:00+00:00,,,,,,Malaysia Airlines,MH,MAS,5542,MH5542,MAS5542,,philippine airlines,pr,pal,2860,pr2860,pal2860,,,,
2026-07-18,scheduled,,,Mactan-Cebu International,Asia/Manila,CEB,RPVM,1,,,2026-07-18T00:05:00+00:00,2026-07-18T00:05:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,2,,,2026-07-18T01:25:00+00:00,,,,,,China Airlines,CI,CAL,8926,CI8926,CAL8926,,philippine airlines,pr,pal,2860,pr2860,pal2860,,,,
2026-07-18,scheduled,,,Mactan-Cebu International,Asia/Manila,CEB,RPVM,1,,,2026-07-18T00:05:00+00:00,2026-07-18T00:05:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,2,,,2026-07-18T01:25:00+00:00,,,,,,Saudia,SV,SVA,6815,SV6815,SVA6815,,philippine airlines,pr,pal,2860,pr2860,pal2860,,,,
2026-07-18,scheduled,,,Faleolo,Pacific/Apia,APW,NSFA,,,,2026-07-18T04:50:00+00:00,2026-07-18T04:50:00+00:00,,,,Nadi International,Pacific/Fiji,NAN,NFFN,,,,2026-07-18T05:55:00+00:00,15.0,,,,,Fiji Airways,FJ,FJI,852,FJ852,FJI852,,,,,,,,,,,C8808F
2026-07-18,scheduled,,,Lanzhou Zhongchuan Airport,,LHW,ZLLL,,,,2026-07-18T00:05:00+00:00,2026-07-18T00:05:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-07-18T02:35:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9001,CF9001,CYZ9001,,,,,,,,,,,
2026-07-18,scheduled,,,Yakutsk,Asia/Yakutsk,YKS,UEEE,,,,2026-07-18T01:00:00+00:00,2026-07-18T01:00:00+00:00,,,,Novyy,Asia/Vladivostok,KHV,UHHH,,,,2026-07-18T04:30:00+00:00,,,,,,Yakutia Airlines,R3,SYL,295,R3295,SYL295,,,,,,,,,,,
2026-07-18,scheduled,,,Yiwu,Asia/Shanghai,YIW,ZSYW,,,,2026-07-18T00:05:00+00:00,2026-07-18T00:05:00+00:00,,,,Ninoy Aquino International,Asia/Manila,MNL,RPLL,,,,2026-07-18T02:55:00+00:00,,,,,,China Postal Airlines,CF,CYZ,213,CF213,CYZ213,,,,,,,,,,,
2026-07-18,scheduled,,,Xiamen,Asia/Shanghai,XMN,ZSAM,,,,2026-07-18T00:00:00+00:00,2026-07-18T00:00:00+00:00,,,,Seoul (Incheon),Asia/Seoul,ICN,RKSI,,,,2026-07-18T03:55:00+00:00,,,,,,Atlas Air,5Y,GTI,8193,5Y8193,GTI8193,,,,,,,,,,,
2026-07-18,scheduled,,,Xianyang,Asia/Shanghai,XIY,ZLXY,,,,2026-07-18T00:05:00+00:00,2026-07-18T00:05:00+00:00,,,,Nanjing Lukou International Airport,Asia/Shanghai,NKG,ZSNJ,,,,2026-07-18T01:55:00+00:00,,,,,,China Postal Airlines,CF,CYZ,9033,CF9033,CYZ9033,,,,,,,,,,,
2026-07-18,scheduled,,,Tianhe International,Asia/Shanghai,WUH,ZHHH,3,328,,2026-07-18T00:05:00+00:00,2026-07-18T00:05:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,2,,,2026-07-18T05:10:00+00:00,,,,,,AirAsia,AK,AXM,151,AK151,AXM151,,,,,,,,,,,7504AF
2026-07-18,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,2,,,2026-07-18T00:05:00+00:00,2026-07-18T00:05:00+00:00,,,,San Francisco International,America/Los_Angeles,SFO,KSFO,I,,,2026-07-17T21:00:00+00:00,,,,,,STARLUX,JX,SJX,12,JX12,SJX12,,,,,,,,,,,
2026-07-18,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,2,,,2026-07-18T00:05:00+00:00,2026-07-18T00:05:00+00:00,,,,San Francisco International,America/Los_Angeles,SFO,KSFO,I,,,2026-07-17T21:00:00+00:00,,,,,,AlphaSky,AS,JAG,7218,AS7218,JAG7218,,starlux,jx,sjx,12,jx12,sjx12,,,,
2026-07-18,scheduled,,,Qingdao,Asia/Shanghai,TAO,ZSQD,,,,2026-07-18T00:05:00+00:00,2026-07-18T00:05:00+00:00,,,,Hangzhou,Asia/Shanghai,HGH,ZSHC,,,,2026-07-18T01:55:00+00:00,,,,,,SF Airlines,O3,CSS,7013,O37013,CSS7013,,,,,,,,,,,
2026-07-18,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,,,2026-07-18T00:05:00+00:00,2026-07-18T00:05:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,7,2026-07-18T01:10:00+00:00,,,,,,Shenzhen Airlines,ZH,CSZ,107,ZH107,CSZ107,,,,,,,,,,,
2026-07-18,scheduled,,,Shenzhen,Asia/Shanghai,SZX,ZGSZ,T3,F,,2026-07-18T00:05:00+00:00,2026-07-18T00:05:00+00:00,,,,Haikou,Asia/Shanghai,HAK,ZJHK,1,,2,2026-07-18T01:15:00+00:00,,,,,,Donghai Airlines,DZ,EPA,6261,DZ6261,EPA6261,,,,,,,,,,,7822CC
